# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1438233811
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_noinbred_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-141.244,0.997915,0.0568574,6,63,0,178.015,0.0904845,0.758541,0.328455,-0.0231614,-0.635777,-0.336834,0.817449,0.222766,-1.46366,-1.23087,-1.36211,-0.138728,-0.195264,0.918517,0.943163,-0.462555,0.365524,-1.13121,-0.968543,0.608423,0.823888,-1.06491,-0.984788,0.617644,-0.148724,1.42058,-0.0707819,0.0567239,0.639909,0.282548,-0.996456,-0.957704,-0.0252653,-0.203917,0.317312,-0.870322,1.43404,-1.02102,-1.03432,1.1087,-1.51622,0.184486,0.127969,1.82634,-0.226947,-0.276159,-0.111003,-2.26046,0.814942,-1.18091,0.296696,1.63164,0.219305,-3.87334,-3.45178,-0.268074,0.623326,3.5286,2.22383,-1.84435,-1.28496,1.18501,1.0393,-0.885096,0.627692,2.70925,-0.221969,-0.292515,-0.379683,0.470739,0.960995,-0.691423,-0.918763,-2.01109,0.692666,-1.2848,0.897019,0.825204,-0.395856,3.11813,0.960587,-0.26758,-0.642705,-1.77109,0.319904,0.372381,-0.507154,-0.440233,-1.45613,-0.0769574,-1.15092,-1.17111,3.15905,1.00355,-1.85103,-0.500137,-1.45397,0.733578,0.999314,0.687255,0.511676,1.01576,-1.97729,-0.653898,2.13986,-0.490656,-0.0557171,0.867995,-0.394363,-1.05303,-0.649844,1.66458,0.959794,2.65145,2.70356,-0.0422296,-1.67175,0.0978069,1.15051,0.0931907,-0.983679,-0.833161,-2.31231,0.812103,-0.0193093,-0.353673,1.5552,-0.0296843,-1.52383,-1.36043,-0.976657,0.0575199,1.80929,-0.976315,-0.638585,1.12539,0.297344,2.65306,-0.895938,-0.17505,1.17839,0.515327,-0.642203,-0.867185,0.158703,-0.279787,-0.407631,-0.870322,1.43578,-1.02292,-1.03577,1.09055,-1.48393,0.181281,0.162681,1.79151,-0.223924,-0.264181,-0.127756,-2.2529,0.814942,-1.24785,0.386556,1.63164,1.55807,-1.12134,-0.862591,4.69152
-133.754,0.999872,0.0568574,6,63,0,159.704,-0.225181,0.496967,-0.761021,0.22085,0.122965,0.0425049,-1.34608,-1.29281,-0.533047,-0.0896198,1.37932,-0.148037,-0.925317,1.72996,-0.3814,-1.05582,1.32248,1.39692,0.379792,-0.442395,-1.07987,-0.322678,0.353709,-0.570313,-0.691866,-0.808282,0.701613,-0.339833,-0.440379,0.392176,-0.546074,0.897847,-0.804582,-0.227549,0.433616,0.0471632,1.81784,0.728594,-1.23641,-0.646423,-0.275371,-0.310124,-0.0695419,0.0242,1.93705,-0.0550011,-0.127692,-0.0393329,0.268404,-0.133946,2.11264,0.251567,0.711513,-1.38167,-1.31541,-0.794807,0.993151,0.86988,1.27251,-2.54689,-0.874899,0.0668846,1.09698,-0.314938,-0.819828,-0.868173,-1.34921,0.665019,-0.0409928,0.744686,1.36969,-0.104341,-0.666876,-0.965644,-0.988773,-1.00347,0.962385,-0.940884,-0.582733,0.79548,0.286072,2.11641,-0.811563,0.0590836,0.381544,0.54608,-0.701205,-0.834417,0.0995761,-0.284539,-0.259987,-0.821781,1.37227,-1.25343,-1.01781,1.2939,-1.48511,0.253685,0.178387,1.85256,-0.711154,-0.24376,-0.0805826,-2.23292,0.833714,-1.62973,0.492004,1.59661,-0.29303,-1.9216,-1.15496,1.96246,-2.01504,-2.0522,-3.09041,-0.525221,0.266353,0.374075,-1.30102,-1.87877,0.12412,0.319921,1.64643,0.457675,-0.828062,1.15567,-0.113348,-0.827362,0.574117,1.71315,0.422372,-2.24323,-1.59615,-0.150141,0.691313,-0.94793,-0.349713,-0.882363,0.115831,-0.329332,-1.44541,0.646787,-0.278155,1.13235,-0.678779,-0.340629,-0.163675,0.0471632,1.73704,0.794167,-1.33587,-0.643652,-0.185773,-0.344444,-0.0175046,-0.25707,1.82005,0.032755,-0.0437783,-0.0326429,0.268404,-0.846395,2.58521,0.251567,1.01281,-0.993663,0.362163,0.517578
-135.851,0.995222,0.0568574,6,63,0,156.859,0.134777,0.61305,0.404384,-0.263931,-0.460432,-0.524668,1.5179,-0.288363,-0.868027,0.802658,0.762037,-0.268743,-1.10475,1.29886,0.743771,0.620694,0.258247,0.0189841,-0.122094,2.21978,-0.920455,0.10668,-0.383195,-2.25145,-0.976525,-0.478961,0.297691,-0.322146,-0.259167,-1.86743,0.818297,-0.137193,0.0424867,0.504551,1.13357,-0.328907,-0.301681,-1.52586,-0.0199584,-0.861439,-1.17022,0.299824,-0.655207,-0.362979,1.01609,-0.1448,-1.0153,-0.819649,-0.321883,0.32491,0.304863,0.822757,0.445784,-2.67338,0.0574024,-1.27948,-0.416296,-1.68105,-3.30332,1.57263,0.0777531,0.209453,-1.78515,-1.37446,-0.232335,-0.102941,1.34507,0.0954644,-0.683431,1.32908,-0.422842,-1.26347,0.946273,1.54542,0.480422,-0.843444,-1.04527,-0.267154,0.51098,0.0415243,-0.410142,-0.677106,0.487961,-0.357896,-0.537506,0.89394,-0.574482,1.05305,-0.738464,-0.330425,0.187551,0.0648868,2.03836,1.38194,-1.40328,-0.4817,-0.0484677,-0.482872,0.0595772,0.099968,1.9428,-0.0125288,0.0983366,0.0760218,0.347993,-0.772588,2.83131,0.16755,-0.0987819,-0.0718088,-0.355168,-0.398007,1.25052,-0.784906,0.908718,-4.64627,-0.697926,-0.432534,1.61479,-0.443747,-0.693662,1.00546,0.788623,-0.0594817,-1.03949,1.04972,0.853687,0.724192,-0.114668,0.0740421,-0.0454464,2.21266,-0.899297,0.186468,-0.27801,-2.2687,-0.894432,-0.325794,0.156146,-0.487482,-0.229817,-1.81511,0.929541,-0.0604477,0.119184,0.559717,0.958324,-0.328907,-0.301997,-1.52916,-0.0262167,-0.873969,-1.1515,0.299817,-0.642132,-0.374858,1.02041,-0.133139,-1.00881,-0.816031,-0.321883,-0.0184493,1.01029,0.822757,0.0726987,-0.947954,0.162581,-3.556
-142.735,0.993228,0.0568574,6,63,0,160.281,-0.0656667,0.538028,-0.321933,0.0632311,0.750537,0.946723,-1.17529,0.595102,0.625756,-0.979535,-1.40313,-0.465983,0.0907074,-0.792569,-1.30856,-0.449991,-0.107903,0.751883,0.441131,-2.90554,0.0800279,0.153172,0.94154,1.95153,0.369256,-0.404188,0.911748,0.873072,0.684467,0.791596,-0.965544,-0.295336,-0.489815,-1.11853,-0.648662,0.0550309,0.624573,0.518667,0.38834,1.93563,0.262632,0.600748,0.60091,-0.488219,0.954882,0.0300735,1.71763,-0.0257721,1.325,-0.550563,-0.606812,-1.36646,-1.69754,-2.66769,-1.53137,-0.58704,-0.45474,1.32679,0.0498707,-1.40717,0.0650154,0.393375,1.07558,0.273995,-0.491779,0.263855,-0.428381,-0.939515,-1.48873,0.807476,-0.287932,0.511036,0.0369853,0.841897,0.298056,-0.296024,-1.27627,0.376082,0.623434,-1.56458,-0.995534,-0.983472,0.958164,0.563652,0.255224,-1.88626,0.179984,-0.480039,-0.500186,-0.3822,0.932391,-0.507639,0.168227,-1.66946,0.293805,0.462929,-1.43223,0.862416,-0.292025,-1.01952,2.05912,-0.162055,0.280057,-1.33609,0.923045,-0.637157,0.568993,-0.512115,-0.405036,-1.19554,-0.104394,-1.73104,-4.83561,-0.923211,-1.8828,2.16453,0.737522,0.989568,-1.1572,0.590007,0.711878,-0.922999,-1.42341,-0.385972,0.111746,-1.08284,-1.26891,-0.410055,-0.412854,0.766689,0.441465,-3.09293,0.0926136,0.174117,0.982202,1.95511,0.412977,-0.36233,0.785623,0.872291,0.638075,0.814224,-0.927714,-0.27515,-0.469121,-1.12739,-0.800853,0.0550309,0.614159,0.53691,0.351819,1.8768,0.317758,0.572874,0.647181,-0.660487,0.938035,0.0615588,1.72353,-0.0462459,1.325,-1.47725,-0.26021,-1.36646,-0.0947214,-0.950526,-0.483885,4.02794
-150.806,0.998158,0.0568574,6,63,0,175.079,0.74083,0.623155,-0.302317,-0.400241,0.00139299,0.931715,2.70423,1.27371,0.217541,2.25815,0.00201592,-0.924706,0.268998,-0.512047,-2.3533,-0.745546,-0.266432,-0.761576,-0.0864702,-0.516025,-0.789841,0.556932,-0.0412313,-0.201727,-0.783698,-0.748064,-1.12678,-0.740539,-0.0128511,-0.589392,1.21992,0.981279,2.12159,-0.191071,0.0269,0.00111329,-0.744097,0.721657,1.86207,-0.373419,0.826875,-1.24731,-1.22803,-1.30513,-0.545868,-1.29711,-0.047862,-0.0910033,-2.02414,-0.220737,-0.277496,-0.581626,-0.638472,-3.65456,-3.39323,-1.65317,0.00104531,1.5518,1.77535,-0.0769041,-0.77824,-1.11508,1.13281,-0.79672,-0.712198,0.860309,1.42152,0.564466,-0.133809,1.0155,1.56497,0.468987,0.214767,-0.737822,-0.463803,3.01668,0.00634595,-0.247138,-0.963241,-2.20993,-0.403958,0.410862,-1.08672,-0.772118,-0.740673,-0.808338,0.790874,0.209165,0.158833,1.1667,0.727057,-0.0536719,-0.628402,-0.546552,-0.398918,-2.0981,-0.36479,-0.749183,-0.497686,0.555826,-1.15385,0.0735787,-1.79486,0.0416837,-1.20372,0.67649,0.593453,1.45615,0.688114,0.438094,-0.142225,-2.03737,2.81152,-0.240557,-0.967909,-3.18893,-0.000876276,0.949407,2.72089,1.2853,0.252816,2.29332,0.0138042,-0.887514,0.285161,-0.557664,-2.33481,-0.728338,-0.291132,-0.74691,-0.0732452,-0.521116,-0.780684,0.573234,-0.0226119,-0.200829,-0.766071,-0.717182,-1.17753,-0.734825,0.00543097,-0.573245,1.23861,0.997697,2.13842,-0.172394,-0.021783,0.00111329,-0.742955,0.723155,1.86194,-0.373862,0.830902,-1.24875,-1.22526,-1.30567,-0.544314,-1.2946,-0.045774,-0.0906998,-2.02414,-0.220156,-0.260755,-0.581626,-0.297677,-0.975785,-0.971174,-3.38404
-159.133,0.997522,0.0568574,6,63,0,189.458,-0.226275,0.725673,-0.146123,-0.00161776,0.122679,-1.73735,0.0730805,-1.71411,0.283002,-0.445539,-1.35153,-0.646092,-1.76781,0.0236266,1.83287,0.331442,-1.06954,-1.43829,-0.179893,-0.212454,-0.280604,-0.768017,1.44172,1.86783,-1.79885,-0.640002,1.56281,0.0706623,-0.570135,2.96674,-0.207385,1.07054,-0.264687,-1.43221,0.143359,-0.771347,0.371618,-1.77273,-0.643216,2.20365,1.2891,0.501292,1.64434,-2.45255,-1.45866,1.75425,-1.5505,0.457837,0.704253,0.240827,1.49801,0.323515,-1.61349,-3.1032,-1.09704,-0.521723,0.132579,-0.535952,-2.08099,-5.9263,-0.00520472,0.439029,2.96901,0.752752,0.413975,2.39586,-0.382447,-1.09536,-0.117201,-0.774064,-1.91657,-0.718241,-0.778437,-1.15521,-0.120228,-0.701391,-0.912305,0.377622,0.491235,-0.0392909,-1.16278,-0.88171,-1.35628,-0.759466,-0.140344,0.119476,1.26372,1.34443,2.16125,-0.530967,-0.0759136,-0.320961,-0.727121,0.603048,1.93805,-0.0546249,1.25726,-1.36887,-0.821263,-1.92089,-0.73617,-0.906148,-0.422176,0.0534936,-1.97247,-0.791346,0.343643,-0.479182,-0.240487,-0.999465,-1.53412,-0.0128327,-3.86441,1.67003,-0.702632,2.37794,0.0856993,-1.691,0.0918275,-1.74422,0.387218,-0.374611,-1.36508,-0.543584,-1.7486,-0.30652,1.88662,0.381459,-1.45733,-1.42102,-0.163241,-0.383688,-0.257409,-0.74616,1.49743,1.8835,-1.74834,-0.579022,1.4408,0.0649613,-0.627475,2.99618,-0.15565,1.09225,-0.240861,-1.45312,0.0122837,-0.771347,0.360619,-1.76628,-0.66488,2.15603,1.33145,0.490761,1.68281,-2.56691,-1.46835,1.77823,-1.54533,0.454241,0.704253,-1.35979,2.34009,0.323515,-0.483513,-0.622019,0.209833,5.30432
-156.772,0.999977,0.0568574,6,63,0,178.76,0.399338,0.685335,-0.0482126,0.0326469,-0.122917,-0.406417,0.486254,-1.33165,0.666112,-0.42575,-1.2245,0.446728,-2.31633,0.149285,1.99348,0.200339,-0.608051,-1.8854,-1.13398,-0.781981,-0.554695,-0.65919,2.08898,2.82568,-1.82808,0.153802,1.30245,0.273748,-1.12242,2.26344,-0.061127,1.18383,-0.0883569,-1.30433,-0.496054,-0.542066,0.49117,-1.81047,-1.16593,1.61778,1.32722,0.649487,0.903194,-2.17225,-1.07262,0.735732,-0.730636,-0.229272,-0.119487,0.332296,1.22749,0.677366,-0.75361,-4.44886,-2.44909,-0.75637,-1.8352,1.49166,-0.457253,0.568761,0.355073,-2.07019,-0.482793,-1.08246,-0.22626,-0.151235,-0.671432,-1.32032,-0.00323986,-0.264232,0.558046,0.332788,-1.12252,-0.0111331,1.09111,0.437714,0.23186,-0.403714,-0.0962257,-0.667176,-0.62462,-1.23885,0.981498,-0.180692,0.487697,2.02015,-0.210926,0.294941,-0.276873,-0.716969,0.570917,-0.51798,-0.00769334,-0.623269,0.462808,1.62874,0.460813,-0.0238394,1.49676,-1.32456,-1.14891,1.88572,-1.59289,0.915359,1.25033,-0.172448,1.06551,-0.227706,-0.619622,0.892452,1.42672,2.90202,3.19287,2.7336,0.138921,2.7296,-0.0863041,-0.319888,0.537951,-1.32981,0.846207,-0.293229,-1.2281,0.623673,-2.27905,-0.238037,2.08573,0.288657,-0.973167,-1.8539,-1.09655,-0.950329,-0.461203,-0.612524,2.18167,2.89869,-1.74559,0.293355,1.28713,0.322241,-1.137,2.32686,0.0256753,1.24018,-0.0381343,-1.3101,-0.630945,-0.542066,0.491918,-1.80626,-1.16581,1.61341,1.33643,0.651848,0.91152,-2.18335,-1.07193,0.74072,-0.729017,-0.228917,-0.119487,0.254526,1.4321,0.677366,0.382564,-0.955741,-0.688303,3.34275
-146.211,0.999046,0.0568574,6,63,0,184.288,-0.110602,0.631972,0.0255966,-0.390396,0.580952,-0.0479629,-1.12611,0.65089,-1.25871,-0.907694,0.826773,0.00743884,2.05199,-0.114046,-0.668608,-1.09276,2.05255,2.39585,1.35401,1.02318,1.18714,-0.807182,-2.22629,-0.765923,-0.26195,0.39388,0.892922,1.80245,0.26746,-2.01352,-0.0423012,-1.48386,0.746118,0.315327,0.714015,-0.339935,-0.285941,0.886243,-0.420972,-0.324316,-0.287774,-0.118462,-1.76821,1.51805,0.830159,-1.17665,-0.147216,-0.304276,-1.42112,-0.65253,-1.413,0.0353806,0.158155,-1.65267,-1.05957,-1.40612,1.664,-4.77496,0.172169,-1.61159,-0.190277,0.489694,0.11587,1.28927,0.0695644,1.06454,0.922719,-0.806919,1.41135,1.15272,-2.13632,0.370455,-0.496396,0.562367,0.39493,0.28429,-0.303656,1.49389,-0.89553,-3.14311,2.39761,-0.576768,-1.9163,-1.93351,1.25585,-1.45065,0.0216769,-0.443021,-0.577396,1.54606,0.274852,1.12149,-0.415252,1.76942,1.73737,-1.78899,-1.50018,-0.740195,0.215201,1.7654,0.926858,-0.0578807,1.032,0.569804,1.22531,0.174023,-0.692982,-0.961107,0.679435,1.91779,1.42231,2.78883,-2.01201,-0.166179,-0.588856,-5.84584,0.431977,0.00354223,-1.08909,0.539595,-1.16616,-0.810037,0.831277,0.129811,2.10289,-0.546127,-0.608194,-1.04543,1.91512,2.44215,1.39478,0.94156,1.19229,-0.769692,-2.17152,-0.807929,-0.211517,0.479525,0.628789,1.74958,0.262058,-1.98219,0.0197637,-1.44864,0.790411,0.314142,0.360735,-0.339935,-0.294608,0.878583,-0.482463,-0.385503,-0.253045,-0.149117,-1.74469,1.49238,0.835152,-1.15308,-0.130585,-0.306007,-1.42112,-0.908479,-1.32647,0.0353806,-1.13371,-0.879468,-0.60865,-5.1711
-143.18,0.999262,0.0568574,6,63,0,173.588,0.748809,0.934597,0.026037,-0.428967,-0.866016,-0.457814,0.150398,1.21812,-0.852387,0.559,0.61002,-0.480026,0.905654,-0.200638,0.313405,-1.45239,0.614625,1.01143,0.595787,1.98198,0.769892,-0.662161,-1.19331,-0.450376,-0.29417,-1.36367,1.23288,0.432914,-2.13119,-0.493093,1.77762,1.08943,1.14947,0.503509,1.25627,-0.348235,0.463208,-1.13288,1.02533,1.07697,-0.657825,-1.25116,0.928518,1.67853,1.78364,-1.8462,-0.782287,0.720358,0.109936,-0.430735,-2.03204,-0.747447,-0.0646605,-2.45145,0.565905,-0.97927,-1.70946,-1.05067,-0.088052,-3.9281,0.730157,0.0544131,-1.23856,0.425281,-1.06992,-1.03171,0.754482,0.154697,2.01462,-0.367463,-0.699346,-0.773933,1.97634,2.34968,1.33786,0.775959,1.11549,-0.694063,-2.01935,-0.74504,-0.177089,0.869931,0.484027,1.67911,0.878256,-2.01561,-0.273898,-1.76464,0.614508,0.234419,0.39804,-0.300057,-0.424545,1.42705,-0.809865,-0.706336,-0.158953,0.303468,-1.98905,1.22146,0.305735,-0.854422,0.0222272,-0.402924,-1.51805,-0.891655,-0.745146,0.103149,-0.5767,-0.319647,-1.37811,-4.37495,-0.18411,1.23771,0.390856,-6.65589,-1.06598,-0.354766,0.22394,1.06278,-0.685826,0.746716,0.600034,-0.25669,0.951582,-0.836495,0.436527,-1.35931,0.502704,1.07084,0.6531,2.02748,0.884889,-0.630235,-1.09864,-0.421355,-0.222174,-1.23021,1.09752,0.193099,-2.16855,-0.459826,1.89525,1.17159,1.1967,0.541074,0.702372,-0.348235,0.462887,-1.13852,0.976366,1.01752,-0.624098,-1.24795,0.962018,1.68324,1.78992,-1.82871,-0.773522,0.717231,0.109936,-0.884519,-1.77927,-0.747447,-0.870271,-1.03922,0.442873,-3.02832
-141.311,0.999552,0.0568574,6,63,0,167.165,-0.120021,1.3006,-0.40044,0.0140663,-0.47089,1.03866,-0.679776,-1.73161,-1.2061,-0.780366,-0.881155,-0.519524,1.42391,1.4952,-1.71827,0.720609,-1.29588,1.24508,-0.425418,-1.25156,1.11791,0.192275,-0.792997,0.604256,0.889042,0.871623,0.497709,-0.406687,0.0883247,-0.700483,-0.787715,-0.436358,-0.777994,-0.74197,-1.39032,0.872955,-0.989595,1.04983,0.502115,0.443542,0.766708,1.51371,0.676577,-1.06818,1.61711,-0.37286,0.168436,-0.705674,-1.06001,0.583986,-0.466213,-0.151696,0.248258,0.0983763,0.834101,-0.955215,2.91586,3.83307,1.0866,-3.41879,-0.861823,-0.0118232,0.121279,0.582105,-0.909636,0.676895,0.395369,-0.301843,1.26433,-0.543054,0.109937,-1.32653,0.0598896,1.4331,0.629084,1.61672,1.34494,-0.616363,-1.30442,-0.353541,-0.0443331,-1.06923,1.48466,0.254693,-2.09257,-0.633248,1.7939,1.1396,0.998494,0.271231,-0.119534,-0.0440254,0.270433,-1.04794,0.885578,0.998223,-0.249977,-1.20149,1.37136,1.50494,2.19838,-1.94397,-0.74906,0.548701,-0.0957381,0.0309119,-0.65923,-0.805875,0.52546,-0.765634,0.384325,0.219712,-1.22682,5.3389,0.36038,3.34991,-0.275665,1.22037,-0.636781,-1.96969,-0.882742,-0.58357,-0.96904,-0.188131,1.46815,0.519974,-1.55654,0.90075,-2.36736,1.36326,-0.362541,-1.7415,1.35582,0.210302,-0.659858,0.730938,1.06479,1.19605,0.54653,-0.441456,0.323118,-0.687591,-0.668009,-0.381291,-0.761984,-0.9751,-2.19722,0.872955,-1.23717,1.43073,-0.203981,-0.108609,1.36584,1.80208,1.21635,-2.30921,1.88575,-0.222033,0.23259,-0.763247,-1.06001,-1.71462,0.762522,-0.151696,2.59577,3.16515,-0.612461,5.95262
-143.918,0.995176,0.0568574,6,63,0,168.518,0.472999,0.448597,-0.20643,-0.138138,-1.80626,0.425432,-0.627109,-1.21731,1.61378,0.957849,0.305824,-0.287603,1.14492,0.985204,-0.550299,0.344727,1.07843,1.21833,0.117215,0.990305,2.5306,-1.26345,0.463209,-0.618525,-0.136915,1.90378,-0.407035,0.672597,-1.28362,1.94686,0.842703,-0.290334,0.118577,-1.13977,0.815708,-0.806771,0.996648,1.08856,0.460495,0.930508,-0.541856,0.376939,0.338664,-1.82335,-0.732607,1.04157,-0.175819,-0.568099,-0.100645,0.613532,-0.802196,0.929222,-2.26937,-1.77837,-0.279696,-1.48949,-0.431414,4.70403,-0.843585,0.482471,-0.270883,1.05389,-0.628707,-1.76271,-1.13493,-0.893979,-0.945466,-0.446158,1.38246,1.2803,-1.6847,0.762409,-1.56365,1.19187,-0.460132,-1.28468,1.03221,0.257251,-0.766276,0.863449,1.01063,0.706323,0.699551,-0.448271,0.316437,-0.92689,-0.805123,-0.410484,-0.768673,-0.673551,-1.43947,0.783093,-1.19527,1.03667,0.234158,0.212528,0.972236,1.68621,0.796445,-1.04898,2.13844,-0.424367,0.182943,-0.738596,-1.08968,0.263095,-0.510357,-0.125922,0.709816,0.749426,1.09028,-0.164451,2.33312,-0.920326,-0.648087,-1.86433,-1.80599,0.430183,-0.622953,-1.21655,1.62318,0.96681,0.306657,-0.277911,1.1489,0.971067,-0.545403,0.349423,1.06382,1.22111,0.119273,0.984678,2.53509,-1.25946,0.46801,-0.617139,-0.13223,1.91139,-0.414891,0.673873,-1.28211,1.95096,0.847454,-0.286159,0.122642,-1.13527,0.801977,-0.806771,1.00904,1.10348,0.453868,0.926485,-0.507495,0.373076,0.364571,-1.84865,-0.726459,1.06262,-0.163406,-0.569494,-0.100645,0.58331,-0.387145,0.929222,-0.886935,-0.758438,-0.59548,-4.10576
-138.81,0.999925,0.0568574,6,63,0,165.476,-0.396497,0.767842,0.0128084,0.218596,1.51072,-0.832282,0.453269,1.21982,-2.3111,-1.51538,0.251179,-0.412257,-0.815848,0.856594,0.0350501,-0.761938,0.136983,-0.891,-0.20472,-0.547263,-2.91214,1.15089,-0.934324,-1.07709,-0.476505,-1.71589,0.777376,-0.250174,0.663815,-1.16424,-1.18725,0.525171,0.35377,0.96694,0.307497,0.846893,-0.320908,-1.15904,0.530182,0.258953,-1.07022,-0.578569,-1.07182,2.94281,0.792208,-1.90867,0.808166,0.716422,-0.128881,1.26079,-0.450034,-0.925907,-1.30491,-0.261136,0.171023,-0.524492,0.181123,3.89102,1.14427,-1.35628,-2.0155,0.719237,0.177638,-0.413684,0.466638,0.305853,-0.631665,-0.0941165,1.11474,-0.339976,-0.0798918,0.0601332,-0.281451,0.595412,0.749583,0.76287,-1.41133,-0.372718,-1.08216,-2.87318,-0.689063,2.2408,0.680264,1.57398,-0.633252,2.38013,0.0469102,0.740602,1.49114,-0.746032,-0.656317,0.123369,-0.290891,1.03409,0.89933,-0.586202,-0.541239,1.72952,0.41995,-1.5457,2.00648,-1.17406,-1.12173,0.00274823,-0.521432,-0.79998,-0.0628421,0.124919,-0.380242,-0.896426,1.14648,0.485798,1.51134,4.57019,-0.352525,1.04339,1.55402,-0.748514,0.495014,1.21891,-2.18488,-1.44422,0.19481,-0.308696,-0.798857,0.477956,0.112388,-0.687352,0.116903,-0.899903,-0.206462,-0.524845,-2.87679,1.16526,-0.906192,-1.03846,-0.426887,-1.66634,0.72622,-0.314001,0.711967,-1.15386,-1.1125,0.551385,0.360469,0.948348,0.117539,0.846893,-0.425245,-0.901377,0.344574,-0.414092,-0.490727,-0.494263,-0.584199,3.16172,1.00199,-1.78945,0.671048,0.577356,-0.128881,1.75679,0.159851,-0.925907,-1.98664,-1.58688,0.537403,-4.31545
