# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1640674464
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_full_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,z_beta.4,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_z_beta.4,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_z_beta.4,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-138.181,0.993549,0.077483,6,63,0,165.836,-1.65614,0.943105,0.828119,-0.382524,0.189354,0.167685,1.80453,-0.628105,1.23035,-0.825636,0.432185,-0.167047,-0.203784,-0.108192,1.60493,-0.835045,-0.992118,-0.551672,-1.06094,-0.851254,1.96457,-0.133517,-1.52648,-0.585144,-1.13817,0.0504535,-0.606151,-0.680421,0.0438136,1.26879,0.32338,-0.192713,1.62899,0.86246,0.152032,1.20955,0.429089,-0.25619,1.58093,0.805078,0.488348,-1.51304,0.381344,-1.26713,1.64891,-1.44673,0.736453,0.598016,-0.544738,1.38605,1.31405,1.05065,0.320372,0.21324,0.4227,0.694679,-0.836189,0.364427,1.64611,1.49268,-2.1415,-2.74255,-3.23485,0.891588,0.526118,1.62355,-0.641859,1.52341,-0.104788,0.323766,-0.354358,1.76354,0.0650166,-0.439025,-1.19717,-1.23298,-0.0997357,0.601521,0.828628,-2.27732,0.889189,-0.557148,0.289031,0.465275,0.619165,-0.38454,-1.17914,-0.115395,0.0343576,-0.535371,0.184775,0.985146,0.0955575,0.144267,0.175703,-0.0481471,0.170712,-0.328303,-0.533019,0.216463,-0.81991,0.688993,-1.01128,1.34784,-0.777824,0.349762,0.714572,-0.660818,1.51718,-0.585024,1.99713,1.78015,-0.476272,0.932921,-2.33845,5.36198,1.88905,-2.78714,4.35534,0.271428,2.01638,-0.580665,1.20874,-0.684247,0.659718,-0.517903,0.0448571,-0.0690001,0.314838,-0.711596,-0.899168,-0.948163,-1.23319,-0.898437,2.09168,-0.0814705,-1.5154,-0.448541,-1.01697,0.23303,-0.439398,-0.643194,-0.272394,0.772974,0.347437,-0.0131036,1.65944,0.914798,-0.128766,1.11149,0.429089,-0.814662,2.11288,0.977236,-1.24261,-1.1612,0.750233,-0.69785,1.53822,-2.19752,1.05008,0.00134037,-0.476145,1.38605,-1.56533,2.13016,0.320372,-2.10343,0.430849,-1.64639,-7.5435
-144.093,0.994691,0.077483,6,63,0,164.13,0.724196,0.430799,-1.21302,-0.365882,0.222691,-0.376918,-1.80366,0.808334,-0.578556,0.927749,-1.34887,0.84388,-0.17474,0.406051,-0.481574,0.128387,0.399498,1.88522,0.603996,-0.495972,-1.68532,1.10664,0.443213,0.834856,0.624677,-1.13697,0.577471,0.904085,1.25193,-1.29789,0.0359328,-0.612109,-1.99334,0.366011,0.443577,-0.234751,-0.810804,-0.304265,-1.40215,0.569214,0.0792851,0.1425,-1.04069,0.973029,1.19183,0.522074,-1.71818,-2.16818,1.64526,-1.34583,-0.400768,-1.6025,-0.143168,-2.54151,-0.0694432,0.135974,-1.01322,1.42433,-2.32237,0.248608,4.05069,-0.664332,-0.0165633,1.02589,-0.0962619,1.2261,-0.153933,-0.131699,0.545302,-0.176915,0.553698,0.899629,-0.891087,-0.745497,-0.550801,-0.822298,-1.59171,0.72814,1.00511,-1.47071,0.729435,-1.22357,-0.940232,-0.101147,0.437985,1.11919,0.327866,0.538045,-0.263289,0.575318,1.17387,0.711027,0.967732,0.0688605,-0.078178,2.03343,0.184928,-0.499356,-0.611736,0.665271,0.0398913,-1.41564,-1.887,-0.00846302,-2.30512,-0.0995362,0.604368,-0.752177,-0.49579,0.334641,0.668646,-0.385138,0.144398,-1.81419,2.13605,0.94375,-3.52717,-1.47119,1.02104,-0.373201,-1.79406,0.814285,-0.569001,0.946754,-1.33709,0.835024,-0.155011,0.408994,-0.539483,0.137523,0.408628,1.88146,0.601264,-0.495441,-1.68296,1.10929,0.447922,0.841727,0.628055,-1.12793,0.592295,0.893095,1.25759,-1.30639,0.0412033,-0.603569,-1.98719,0.370163,0.445784,-0.261131,-0.810804,-0.291173,-1.20841,0.554063,-0.038815,0.600371,-1.09051,1.34013,1.2764,0.440668,-1.51768,-2.2706,1.37951,-1.34583,-0.428963,-0.734055,-0.143168,-0.918205,-0.387785,-1.23473,-2.52117
-143.988,0.990503,0.077483,6,63,0,179.384,-0.0830424,0.706503,0.692308,-0.339401,-0.0168658,0.224615,0.69041,-2.25688,-0.520152,0.36352,1.19306,0.321187,-1.08336,0.0843608,0.420778,0.258873,-0.171525,-0.29339,0.527093,1.21416,1.15395,-1.08221,0.789739,-0.969364,-0.664526,1.48554,-0.612805,0.0855266,1.28476,2.14316,0.233222,0.409105,1.65319,0.210741,0.504464,0.343047,0.0226868,0.494418,0.509963,-0.848754,1.62329,0.380955,1.94799,-0.973308,-0.336152,-0.782818,0.620738,2.23127,-0.297466,0.33197,0.538362,1.55743,-1.50705,-1.80207,-0.0974825,-0.0731353,-1.51069,1.27159,-2.20505,2.64511,1.95755,3.00365,0.354247,1.67246,0.449681,2.51021,-1.72833,0.442362,-1.15721,0.422728,-1.13563,1.17432,-0.700396,-0.566732,-1.10927,-1.02461,-0.76141,1.72001,-0.722718,-1.32127,-0.203997,-0.566378,-0.222429,-0.628976,-2.27784,-2.81182,-0.381181,-0.468113,0.308338,1.0205,-0.674235,-1.24439,0.367852,0.887392,-0.11771,1.13844,0.302214,-0.996123,-1.01094,-0.650496,-1.16732,-0.545108,1.45811,1.81147,1.28434,-1.55781,1.81925,0.85105,0.632729,2.30438,-0.0538629,0.874369,-0.796562,-0.488918,0.529574,2.50136,1.67848,-1.1273,0.0160478,0.215556,0.696941,-2.25285,-0.531912,0.376817,1.20586,0.320678,-1.06878,0.0898959,0.368542,0.265864,-0.164507,-0.317091,0.530997,1.22068,1.14443,-1.07458,0.79457,-0.962287,-0.657865,1.49229,-0.599212,0.0934687,1.28279,2.13949,0.237758,0.416098,1.65765,0.215289,0.498248,0.325213,0.0226868,0.473778,0.528911,-0.95341,1.38378,0.554677,2.03934,-0.817898,-0.480399,-0.771554,0.719023,2.28038,-0.277779,0.33197,0.214101,1.99308,-1.50705,-0.867108,-0.0961504,0.433402,-3.26742
-144.072,0.993832,0.077483,5,31,0,173.433,0.390372,0.185498,0.620409,-0.253862,0.306976,0.57729,1.40254,-0.477384,-0.0402825,0.902353,-0.219954,-0.547323,-0.837354,-0.758511,-0.300512,0.891544,-1.82023,1.01542,0.00965699,0.436118,-0.461877,-0.359033,0.423519,-0.684176,-0.652367,0.545063,-0.953763,-0.612089,1.77413,1.68579,-0.139979,-1.69553,0.901497,-0.322191,0.950264,-0.03819,0.343701,1.14658,0.167663,-0.467345,0.682903,0.699946,0.57297,0.713142,-1.90793,-0.0705389,0.0472694,0.229732,-0.125359,-0.505803,0.104092,2.38842,0.716949,-3.53176,-0.162096,-2.51344,-1.8515,-0.82402,3.34511,0.965139,-0.441287,-3.03222,-0.123205,-0.0989497,-2.26972,-0.702403,-0.105395,1.51055,0.796664,-0.732321,0.687845,0.657741,-0.29592,0.859212,-0.888884,0.602551,1.18365,1.88517,-1.0707,0.655386,-0.78555,-0.369179,1.4606,-0.0937569,0.633826,0.350556,1.52303,0.377125,1.20008,1.38438,0.405207,-0.0372645,0.458893,-0.157313,-0.149677,0.516327,-0.783461,1.52767,0.085936,2.02723,-1.51252,0.781029,-1.11148,0.836184,2.97213,-0.261705,0.776048,0.629463,0.167812,-2.42179,0.679342,0.134376,1.05916,-1.35604,1.03742,-0.815208,1.33239,1.4669,1.60745,0.577277,1.40321,-0.476785,-0.0403132,0.903687,-0.218697,-0.548166,-0.836028,-0.757911,-0.30314,0.892163,-1.81955,1.01109,0.00962192,0.436611,-0.464079,-0.358031,0.424126,-0.683553,-0.651713,0.54572,-0.952614,-0.611294,1.77428,1.68516,-0.139385,-1.69493,0.902096,-0.321614,0.950675,-0.0389978,0.343701,1.18478,0.205269,-0.454956,0.645234,0.789684,0.614776,0.789494,-2.0804,-0.0748563,0.100921,0.221613,-0.122361,-0.505803,0.0942412,2.41067,0.716949,-0.976644,0.339829,-0.8669,-5.0803
-147.538,0.993413,0.077483,6,63,0,185.534,-0.285916,0.283039,-0.221129,-0.0349971,0.114097,-0.144176,-0.268507,-0.449174,0.539695,-2.41095,-0.653756,-0.112605,1.20276,-0.536398,0.36087,-1.31849,0.144296,2.23537,0.31721,-0.503037,-0.838542,1.14497,-0.890407,0.786325,1.73267,-0.742313,1.3884,0.362421,-1.12936,-0.425913,-0.79254,-0.0437022,-1.86699,0.521652,-1.06778,0.569086,-1.25397,-0.944617,0.045616,0.473917,1.59197,-0.881592,-0.119961,0.664796,-0.102085,1.15125,-0.644204,-0.00091239,-0.213054,0.572803,1.92423,-3.07112,0.173977,-3.32569,-0.0639545,0.267252,-1.16287,0.692703,0.617051,1.1306,2.59244,3.68861,0.112103,2.08562,-0.731779,0.644383,-0.112937,-0.431501,-1.27838,0.05388,-2.0461,-1.51883,0.10186,-1.87539,1.71708,0.191125,0.388727,-1.97338,0.657411,0.0223473,0.622519,2.53174,0.281654,0.637134,-0.471442,0.994996,1.05298,-0.827994,-1.39295,-0.403124,0.0249507,0.247889,-0.0321571,-0.34329,0.802652,0.331,-0.514509,-0.0181486,1.80464,1.691,2.30743,-3.19765,1.05426,0.807731,0.689276,0.120397,-0.0934164,3.75538,0.311946,1.46905,0.102586,-0.0215162,-0.113846,-0.278845,-6.09067,-6.38218,-0.705154,0.646536,-3.68022,-0.143724,-0.265338,-0.446532,0.529815,-2.40615,-0.649463,-0.123248,1.20776,-0.535474,0.342355,-1.31531,0.14729,2.22189,0.312549,-0.507101,-0.844661,1.14585,-0.88965,0.787709,1.73444,-0.740422,1.39109,0.357763,-1.13655,-0.426594,-0.791757,-0.0422043,-1.86461,0.522503,-1.06746,0.538376,-1.25397,-0.952396,0.164362,-0.433604,1.41904,-0.639283,-0.189539,0.884342,-0.574281,1.0718,-0.562976,-0.376171,-0.562678,0.572803,1.75273,-5.36808,0.173977,-1.023,-0.834637,7.0306,4.59213
-150.202,0.997419,0.077483,6,63,0,175.288,0.174227,0.946217,0.382791,0.239814,-0.692549,0.416692,-0.3814,-0.0856023,-0.662166,1.84266,0.000499928,0.157301,-1.87573,0.32098,1.20931,0.724745,-0.251113,-1.8218,-0.435366,0.297084,0.889533,-1.18177,0.695545,-0.192402,-1.80022,1.20331,-1.69448,-0.022526,1.11161,0.0236867,0.389082,-0.136143,2.26334,-0.391649,1.59309,-0.296562,1.46024,1.22859,-0.300662,-0.821978,-0.475375,0.787451,0.39647,-0.486125,0.987566,0.465917,-0.535288,0.00918764,0.688623,-0.558855,-1.39216,2.097,-0.804129,-2.94255,0.130655,0.22189,-1.98769,1.04449,3.68348,-0.350163,2.36256,3.80752,1.10821,-0.950877,-1.37223,0.211221,-0.794644,-1.01459,0.305712,-0.808051,-0.367922,-1.47339,-1.05746,0.325637,0.533897,0.205692,-0.229423,-1.80582,1.01479,-0.411337,1.35298,0.85578,1.08941,0.454844,0.476639,0.0654853,-0.238719,-0.843832,0.245803,0.846759,0.840675,0.976576,0.619871,0.502104,0.534161,0.0368234,-0.199054,1.20763,0.886578,0.562546,1.40203,0.743857,2.67381,-1.63456,0.26631,1.26348,0.185369,0.727981,-1.29418,-1.04828,2.03182,0.154029,0.140639,0.0679571,-1.47247,0.391143,0.104049,2.59404,-4.77435,0.412716,-0.380613,-0.0848925,-0.66367,1.84436,0.0022019,0.157925,-1.87387,0.321802,1.20218,0.725693,-0.25027,-1.82547,-0.434558,0.297876,0.887934,-1.18162,0.696388,-0.191435,-1.80077,1.20417,-1.69308,-0.0300844,1.11028,0.0247063,0.389915,-0.13517,2.26408,-0.390857,1.59296,-0.300125,1.46024,1.22327,-0.353255,-0.899127,-0.637178,0.873319,0.260109,-0.436867,0.894691,0.503152,-0.48222,0.0578841,0.706342,-0.558855,-1.86909,2.31729,-0.804129,-0.950271,0.188661,1.37435,-3.68517
-146.585,0.998605,0.077483,6,63,0,177.331,0.121974,0.319038,-0.219846,-0.190753,0.146626,-0.396658,0.250823,-0.153489,0.70787,-2.03389,-0.350681,-0.057675,1.4758,-0.369144,-0.959271,-0.829421,0.246501,1.80368,0.170315,-0.343388,-0.574361,1.12714,-0.798321,0.222256,2.01049,-1.23541,1.61723,0.124396,-1.09912,0.0583207,-0.366866,0.036448,-2.39621,0.0523342,-1.54997,0.534406,-1.26448,-1.10046,-0.683469,2.18569,2.06318,-0.937348,-1.07788,-1.26185,0.0682303,-0.502441,-0.0271798,0.274399,-0.541321,0.565245,2.10835,-2.07602,0.8059,-0.859449,-0.946353,-2.26317,-0.125152,2.48556,-1.85224,0.532442,-1.10953,3.17731,0.961402,-0.949649,-0.94913,-0.160541,-0.474995,-1.60561,1.31175,-1.30476,0.491094,0.264916,-0.613944,0.0826881,-0.632449,-1.77274,-1.13682,-2.34135,-0.381506,-0.48517,-0.382332,-0.959719,0.304061,0.579898,0.08557,1.8703,0.705299,0.560288,-0.211001,-0.939463,-1.19937,1.30294,1.87131,0.826969,-0.909368,-1.61661,-0.0640616,-1.71192,1.87662,-1.22589,-0.732467,1.22658,1.56373,-1.23288,1.49367,0.301098,-1.26788,-0.902366,0.768719,-0.0951499,0.582582,-0.697369,-0.207301,-2.76003,2.04078,-0.95422,-2.11485,2.04006,2.78108,-0.521936,0.529341,0.0328238,1.0018,-1.75437,-0.0474641,-0.203819,1.94661,-0.268189,-1.94677,-0.594259,0.455195,1.4148,0.196596,-0.357746,-1.05728,1.26401,-0.73463,0.400417,2.18559,-1.081,2.02916,-0.205037,-1.12281,-0.25266,-0.292113,0.21039,-2.34037,0.161971,-1.68008,0.311085,-1.26448,-1.20102,-0.567784,2.67657,2.03188,-0.285991,-1.31228,-0.518829,-0.571537,-0.813039,0.369888,0.257064,-0.913092,0.565245,1.89679,-1.67893,0.8059,0.973149,-0.569289,-2.16639,2.93125
-146.827,0.994426,0.077483,6,63,0,179.496,0.55242,0.25034,0.0768197,-0.52952,0.142986,-1.05629,0.0492225,0.527621,0.492696,-0.720469,0.253786,0.25051,-1.09384,0.0868464,-1.56669,-1.16944,-0.0772662,-0.656383,-0.167094,0.0831789,0.466687,0.997386,1.82069,1.09798,1.94236,0.1058,-0.577121,0.531569,0.800481,0.654296,-1.28254,-0.871767,-2.03371,0.251008,-0.838585,1.28876,-1.54651,0.806433,-2.21753,1.67527,1.86563,0.251814,-0.056869,-3.63676,0.163187,-1.8511,-0.588791,-0.363457,0.956405,-0.499316,-0.678433,-1.04202,0.559693,-1.22341,-0.277658,0.63064,-0.906394,-3.18554,-3.06951,-0.879834,1.37287,0.285864,-0.290028,0.371969,-0.209713,0.661372,-1.74096,-0.299244,-0.350254,1.88235,-0.426293,-1.00905,-0.353392,0.369519,1.7448,0.162493,-0.443869,-1.01828,0.89451,-1.34793,-0.304007,1.49448,-1.35659,2.19446,-0.139186,-1.61247,-0.50691,0.113457,0.259581,-1.79569,0.0284251,-1.41965,-0.127418,-0.845481,-1.46823,-0.212985,1.79409,1.42654,-0.601771,-1.15525,0.152722,-0.390546,0.0911641,0.469751,0.258904,-1.16064,0.834679,1.58223,-2.67496,0.67063,0.542703,-0.532777,-0.0360205,4.97903,-1.85615,-2.68885,0.457391,-2.26533,0.104114,-1.20543,0.0887653,0.559223,0.484662,-0.659854,0.314725,0.175973,-1.03197,0.107152,-1.77694,-1.13354,-0.0410876,-0.774895,-0.192074,0.0936803,0.431183,1.00869,1.84764,1.12607,1.96227,0.130346,-0.510166,0.555134,0.785553,0.503429,-1.26017,-0.843661,-2.01096,0.270465,-0.838347,1.19268,-1.54651,0.847052,-2.48811,1.59038,1.64386,0.649893,0.0597338,-3.38164,-0.161001,-2.22813,-0.376249,-0.567406,0.820751,-0.499316,-3.04229,-0.154069,0.559693,-0.51841,-0.535565,1.55727,-1.34513
-141.88,0.992013,0.077483,6,63,0,175.202,0.0127301,0.760566,0.10072,0.476004,0.332966,-0.257003,-1.4692,-0.895162,1.54653,-0.950767,1.58585,0.125958,0.346716,0.783705,1.67684,-0.0220386,0.634866,-0.905276,-1.61617,0.213191,0.510162,0.780924,0.724269,-1.71337,-0.156062,0.727353,-0.0175572,-1.67572,-0.220307,0.392564,-0.467904,1.10668,0.974583,0.278137,-0.299835,-0.645458,0.996447,-0.198909,-0.641301,-0.899614,-1.28413,-1.21377,0.845659,1.2156,0.820558,0.893083,-0.570049,0.64486,-0.364529,0.375426,0.975424,-0.907916,-1.90192,-2.57382,-0.30695,-0.058074,-0.726582,0.963227,0.916763,1.16656,-3.52171,1.07747,-1.28809,-0.57164,0.116302,0.978339,-1.27908,1.10489,0.314388,-0.99199,0.384778,-0.969977,-1.29465,0.266898,-1.27702,-1.00322,0.183185,0.686539,1.47751,2.39166,0.878209,2.20865,0.435082,-0.6359,0.115639,0.786057,0.87411,-1.62276,-0.228442,-1.77702,0.44288,-1.04791,1.14557,-1.14028,1.18794,-2.74895,1.25553,-0.152406,0.74614,0.997019,-2.48371,-0.101705,-1.86935,-0.570166,-0.503345,0.632821,-0.404239,-0.575258,-0.869802,-0.128572,-0.498615,1.35287,0.543612,-1.52199,-2.376,2.472,0.513364,10.4749,6.79244,-0.241071,-1.45327,-0.888546,1.54472,-0.920393,1.60601,0.119532,0.368585,0.789257,1.57894,-0.00833033,0.650805,-1.02338,-1.61331,0.204452,0.453559,0.806208,0.728705,-1.70205,-0.145246,0.741651,-0.0154639,-1.6949,-0.226358,0.405595,-0.463674,1.12025,0.980918,0.282031,-0.299913,-0.676516,0.996447,-0.13882,-0.315154,-0.999068,-1.94635,-0.809841,0.910842,1.66669,-0.734283,0.962687,-0.410378,0.66401,-0.44886,0.375426,-1.17341,0.155873,-1.90192,-0.937343,-0.693995,-3.11827,-1.02357
-139.879,0.998069,0.077483,6,63,0,165.664,0.329298,0.488998,0.53254,-0.620633,-0.217284,0.160511,1.46658,0.872178,-1.32132,0.90453,-1.63098,-0.205357,-0.379876,-1.1044,-1.55537,0.194741,-0.621316,0.853665,1.62262,-0.197681,-0.448283,-0.826121,-0.741672,1.84546,0.343427,-0.824194,0.00353192,1.20708,0.221815,-0.0344542,0.521802,-1.02071,-0.908519,-0.10742,0.384229,0.592707,-1.01256,0.347346,0.335584,1.34725,2.21149,0.446515,-0.388069,-2.149,-0.0823584,-0.97443,0.0677463,-0.765274,0.416321,-0.396236,-0.214165,-0.228214,1.60121,-0.0261816,0.404836,0.598574,-0.412317,-1.07101,1.32768,1.25775,3.58739,-2.15444,-1.27062,0.293995,0.0533274,0.70604,0.0883227,-0.20985,-1.04079,-0.0879543,-1.36366,0.216272,1.69842,-0.891631,1.14745,0.315251,0.447277,0.190494,-0.457894,0.474733,0.0888604,0.577528,-0.553803,0.395964,-2.0688,-0.0695636,1.37226,0.738799,-0.484762,2.12927,-1.5884,0.485167,-1.02423,0.0624975,-0.900839,-0.142641,0.221439,1.07983,-0.711584,-2.49947,0.682811,1.47102,0.518243,-0.295763,-1.79934,-0.836951,-0.108363,-0.0544282,-0.407954,-2.02642,-0.989134,-0.547512,-0.254937,-2.9798,3.2872,-2.45302,0.995811,-4.30823,-0.413609,-0.261335,1.85268,1.21914,-1.73307,1.36781,-1.20903,-0.866468,-0.0369907,-1.05429,-2.37028,0.596251,-0.38727,0.742296,1.70201,0.0360202,-0.693997,-1.09767,-0.60252,2.21077,0.372006,-0.662743,0.743454,1.65566,0.625755,-0.986648,0.733998,-0.826828,-0.767849,0.0333102,0.530382,0.488938,-1.01256,0.179987,0.284254,1.682,3.09717,2.46505,0.370318,-1.49562,-0.333494,-2.24006,1.41026,-1.58333,0.187,-0.396236,-1.01669,4.47103,1.60121,3.40144,3.91168,-0.0810366,9.69329
-145.869,0.981454,0.077483,6,63,0,162.065,0.275872,0.387393,-0.729568,-0.0581031,0.348407,0.266689,-1.75655,-1.09375,2.21949,-1.21203,1.55493,0.403049,-0.0493503,1.34716,2.11174,-0.312164,1.55326,-1.02641,-1.91103,-0.330463,-0.450886,0.722116,0.56684,-1.83862,-0.0255641,0.583166,-0.140747,-1.07303,-0.622333,-0.427501,-0.516224,0.916837,0.573952,-0.13945,-1.37589,-0.46479,1.13546,-0.206202,-0.536981,-0.837401,-2.04277,-1.35331,-0.202742,1.47683,0.398523,1.96708,-0.657206,0.725541,-0.389933,0.46362,0.765215,-1.66482,-1.65896,-0.703363,-0.372817,0.247249,-0.795622,-0.906654,-0.353313,-0.352268,-0.879131,-2.21351,0.721944,-0.013851,-0.249701,0.637464,-0.251923,-0.195059,0.110968,-0.930528,0.107363,-0.205077,0.00408785,2.54768,-1.04643,-0.389569,-1.01475,-1.74148,-0.395996,-0.441594,0.939493,0.599114,-0.526389,0.0232431,0.574537,-0.703539,-0.899593,0.25603,-0.261675,-0.817411,-0.631055,-1.69941,-0.0867807,0.263286,0.34482,0.0921355,0.832586,-0.11084,-0.416397,-1.23102,-0.669006,-0.728471,0.529836,-0.161158,-0.512188,-0.678729,0.00876784,-1.12634,-1.31498,0.359548,-0.573222,0.721761,0.00586461,-3.07882,-1.7076,-1.57531,-2.31356,2.01159,0.874141,0.349058,-1.66921,-1.04867,2.26055,-1.05299,1.66276,0.329232,0.117085,1.38629,1.57611,-0.237637,1.6439,-1.34164,-1.96418,-0.379692,-0.550924,0.819678,0.596945,-1.79849,0.0313747,0.664255,-0.0643236,-1.18424,-0.741678,-0.411514,-0.488276,0.979146,0.628979,-0.112228,-1.3782,-0.960297,1.13546,-0.133336,-0.232392,-1.28557,-2.42761,-0.973406,-0.255281,1.87685,-0.0926982,1.96858,-0.531169,0.603291,-0.720364,0.46362,0.451086,-2.363,-1.65896,-0.592617,0.523421,1.20247,1.74191
-152.267,0.980528,0.077483,6,63,0,178.963,0.86843,0.714572,-0.0775258,-0.119913,0.540715,0.575662,-0.525954,-0.685672,1.66045,-1.41842,1.10576,-0.487794,-1.0311,1.11134,1.36515,-0.200892,0.840533,-1.83199,-1.53913,-0.158015,-0.217127,1.54709,1.81629,-1.08071,-0.738492,2.10758,1.58739,-0.65519,-0.289285,-0.447843,-1.59469,-0.155374,-0.542767,1.06095,-0.935323,-1.28757,0.465491,0.164718,-0.450801,-0.684876,-0.987238,-2.4306,-1.69983,-0.678103,-0.125705,1.79878,-0.541997,0.850126,-0.274578,1.71824,-0.590096,-2.5649,-0.936114,0.00150595,0.381222,0.0147812,-1.56648,-2.26931,-1.09178,-2.56496,1.70372,-0.658983,-0.0880522,-1.82132,-0.817774,1.67642,-0.418444,1.13469,0.930108,0.653317,0.893258,1.33048,-0.223809,1.30032,-0.151467,-1.2318,-0.292292,-0.48695,-0.237023,-0.586415,-1.6918,0.74498,-0.908297,-1.47496,-0.967802,-0.613868,-0.17775,0.595501,1.09274,1.12775,-0.836472,-1.06972,0.348726,1.00044,-0.385178,-0.180152,-0.68436,-2.31254,0.184555,1.0717,2.48657,0.195882,1.21764,-0.360486,0.21466,-0.389837,-0.809725,1.21458,0.113524,-1.43312,-0.497949,0.320919,0.0581552,2.72286,1.82796,3.27085,0.104992,1.33181,3.96277,0.638196,-0.483821,-0.662664,1.71055,-1.33636,1.1678,-0.496852,-0.954628,1.13901,1.05756,-0.162649,0.882206,-2.03032,-1.53089,-0.131769,-0.271503,1.62021,1.8434,-1.04519,-0.702658,2.15003,1.64665,-0.639579,-0.25656,-0.419615,-1.57509,-0.117968,-0.524995,1.08426,-0.963114,-1.32562,0.465491,0.195365,-0.26046,-0.572028,-1.2501,-2.20359,-1.60911,-0.458039,-0.440444,1.88261,-0.423106,0.88938,-0.294303,1.71824,-0.787153,-2.00997,-0.936114,0.258753,-0.124945,-1.29219,-5.6047
