# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1985537789
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_null_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,aux_unscaled.1,p_gamma.1,p_aux_unscaled.1,g_gamma.1,g_aux_unscaled.1
-88.6847,0.994005,0.197767,3,7,0,88.7673,0.274075,-1.56271,1.53186,-0.416835,-0.364745,-6.00703
-87.2088,0.998146,0.197767,4,31,0,89.9592,0.569405,-0.975723,0.355259,-7.28264,3.85825,-0.308651
-89.9747,0.983071,0.197767,3,11,0,91.5438,-0.245838,-0.758448,-6.99932,0.771923,-11.9396,3.37262
-89.2041,0.990363,0.197767,3,7,0,91.3488,-0.123499,-0.600455,8.21023,-0.738824,-10.0818,3.97676
-87.3895,1,0.197767,4,15,0,89.9888,0.114922,-1.2122,6.64988,-4.83566,-2.79568,-2.63615
-86.9031,0.998275,0.197767,4,15,0,88.0399,0.423716,-1.07318,-2.28786,-4.33352,1.62088,-1.52139
-87.4635,0.99812,0.197767,5,31,0,87.4683,0.440854,-1.28722,0.256334,-0.23049,1.56648,-3.4596
-88.6193,0.993351,0.197767,4,15,0,89.3621,-0.0344783,-1.41565,-3.7581,2.40463,-4.38944,-4.10056
-87.7287,0.998457,0.197767,4,15,0,89.5567,-0.0339864,-0.996575,2.27777,5.67075,-6.03132,-0.13493
-86.9964,0.996743,0.197767,3,15,0,88.5981,0.494274,-1.0266,-7.12411,-0.39935,2.68348,-0.974803
-87.2916,0.994776,0.197767,3,15,0,88.6197,0.192701,-0.572882,4.57784,-3.59745,-2.67497,2.92041
-87.0833,0.995995,0.197767,3,15,0,88.3515,0.423606,-1.16588,2.82349,-4.43379,1.50524,-2.36982
-86.8258,0.99997,0.197767,3,7,0,87.1038,0.35415,-1.07389,1.53673,-1.98401,0.626874,-1.58813
-86.9425,0.998777,0.197767,2,5,0,87.0013,0.36703,-1.13208,0.370806,-1.02537,0.779073,-2.11153
-87.6626,0.995666,0.197767,4,15,0,88.1078,0.669478,-0.983565,-3.08051,1.68667,5.16489,-0.0141141
-86.8849,1,0.197767,3,7,0,87.6925,0.433105,-1.04887,5.0659,-0.186152,1.78545,-1.28684
-87.1039,0.994953,0.197767,3,15,0,88.1499,0.492803,-1.10881,-4.56056,2.75494,2.49328,-1.73482
-86.8864,0.999393,0.197767,2,7,0,87.2859,0.440519,-1.03895,-2.51531,1.96953,1.9051,-1.18553
-87.7904,0.994664,0.197767,3,7,0,87.8402,0.44047,-1.37232,1.00536,0.589383,1.45744,-4.23632
-86.7872,0.999693,0.197767,3,11,0,87.9365,0.389678,-1.02101,1.49209,-4.56555,1.18639,-1.08326
-87.8695,0.988357,0.197767,3,15,0,89.0472,0.406903,-0.394425,0.758234,-4.73227,2.2694,4.30874
-87.5992,0.999979,0.197767,3,7,0,87.9578,0.336061,-0.436006,1.90721,2.17233,0.549586,3.91808
-87.704,0.99932,0.197767,3,7,0,87.804,0.317416,-0.408446,-0.485238,-1.33735,0.107209,4.13041
-86.8424,0.993508,0.197767,4,15,0,89.3853,0.233124,-0.74005,4.44798,-6.09196,-1.55963,1.4331
-87.3098,0.998192,0.197767,4,15,0,87.3928,0.331165,-0.515761,-1.45784,0.560136,0.413026,3.27803
-88.3907,0.987695,0.197767,4,15,0,89.125,0.724453,-0.709638,1.54223,-3.56905,7.32064,2.84893
-87.5387,0.999335,0.197767,3,7,0,88.7059,0.541487,-0.620973,-6.02913,-0.707129,4.56573,2.79085
-87.221,0.998868,0.197767,4,15,0,88.3303,0.133055,-0.676381,2.86192,4.05672,-3.77189,2.17474
-87.3899,0.997833,0.197767,4,15,0,88.3304,0.435539,-1.26783,3.52041,3.26326,1.52877,-3.28891
-87.0879,1,0.197767,4,15,0,87.4531,0.176916,-0.670892,0.137562,-2.65381,-2.83546,2.12051
-87.5654,0.993272,0.197767,4,15,0,88.3287,0.0408131,-0.718837,-4.4882,-1.58947,-5.65095,2.10243
-86.9229,0.994816,0.197767,2,7,0,88.2284,0.176787,-0.768206,-6.15412,1.4993,-2.64683,1.27356
-87.0348,0.999676,0.197767,4,15,0,87.2426,0.325267,-0.610238,-2.46718,0.567214,0.265548,2.49595
-86.7269,0.996702,0.197767,3,15,0,87.9621,0.331438,-1.00497,0.000868537,4.88407,0.306984,-0.970097
-86.7233,0.99998,0.197767,5,31,0,86.7795,0.380882,-0.951317,-0.642614,-0.913841,1.11181,-0.459847
-86.8218,0.99558,0.197767,3,15,0,87.6678,0.184487,-0.867416,-4.89787,1.33844,-2.31563,0.377774
-89.8916,0.985324,0.197767,5,31,0,90.4832,-0.12727,-1.59146,0.70645,3.33485,-4.98901,-5.39845
-89.0071,0.999273,0.197767,4,15,0,90.9934,0.798345,-0.699804,-2.19587,-5.95266,8.52845,3.41045
-87.9277,0.999947,0.197767,4,15,0,89.0907,0.652843,-0.701577,5.87214,1.24556,6.20428,2.54087
-87.2246,0.99927,0.197767,4,15,0,88.5866,0.27514,-1.24407,5.56064,2.74838,-0.476291,-3.13896
-86.9537,1,0.197767,4,15,0,87.2925,0.208874,-1.10966,-0.455756,2.53306,-1.54032,-1.85696
-86.925,0.997598,0.197767,4,15,0,87.6246,0.143334,-0.889677,4.35036,1.42654,-3.04249,0.259855
-87.2095,0.995705,0.197767,4,15,0,87.9756,0.232402,-1.22835,-2.46702,3.33211,-1.06885,-2.96735
-86.7486,0.998913,0.197767,3,15,0,87.6269,0.304868,-1.02764,2.0713,3.78929,-0.108182,-1.17643
-87.0251,0.998659,0.197767,4,15,0,87.1035,0.208102,-0.663612,1.48949,0.410057,-2.18072,2.12736
-86.7443,0.999949,0.197767,4,31,0,87.0971,0.340129,-1.01865,-1.75235,2.22537,0.438141,-1.09182
-87.9945,0.986423,0.197767,4,19,0,89.2447,0.407138,-0.366258,0.2031,4.91113,2.31817,4.52632
-88.8933,0.992483,0.197767,2,7,0,89.2987,0.438898,-0.209073,0.647912,2.75213,3.42015,5.74433
-88.4404,0.999196,0.197767,5,31,0,89.3703,0.47879,-0.321312,0.196783,-4.23487,4.15704,5.02384
-88.4561,0.997521,0.197767,3,7,0,88.8652,0.539107,-0.376988,0.967561,2.70792,5.39606,4.79492
-89.5092,0.995506,0.197767,4,31,0,90.7333,0.561748,-1.64926,-4.88597,-3.02733,2.1345,-6.5399
-90.8236,0.991387,0.197767,2,7,0,91.2296,0.604533,-1.81816,-1.30282,2.60951,2.12028,-7.937
-88.8484,0.987136,0.197767,4,19,0,94.8195,0.435234,-0.214766,4.53065,-10.1423,3.31005,5.6961
-89.3877,0.995113,0.197767,4,31,0,91.0345,0.582494,-1.62304,-3.01014,-5.12915,2.34499,-6.26602
-91.5658,0.99673,0.197767,4,15,0,93.7608,-0.442629,-1.16819,-4.85977,5.29815,-12.8936,0.839752
-89.4222,0.999689,0.197767,3,7,0,91.7143,-0.24887,-1.07188,-8.47423,-0.850428,-9.77246,0.334662
-89.0128,0.999317,0.197767,4,15,0,90.9694,-0.0408055,-1.49756,-7.89199,0.141551,-4.19383,-4.84398
-87.4539,0.999872,0.197767,4,15,0,89.9472,0.584908,-1.14812,5.62864,5.37962,3.53628,-1.87241
-86.7278,0.995464,0.197767,3,13,0,89.1199,0.384776,-0.849638,6.00098,-4.93559,1.26556,0.454913
-86.8349,0.997575,0.197767,5,31,0,87.2528,0.298013,-0.706162,-2.39004,-2.14652,-0.288092,1.68096
-86.7223,0.999945,0.197767,5,31,0,86.9065,0.262766,-0.980218,-1.1647,1.65352,-0.802521,-0.730765
-87.4971,0.993059,0.197767,3,11,0,87.9714,0.280362,-1.32261,-0.558518,2.9949,-0.378271,-3.85547
-89.3792,0.991369,0.197767,4,15,0,89.9045,-0.158541,-1.44358,0.881852,-3.11016,-6.07484,-3.85471
-87.0753,0.99722,0.197767,3,15,0,90.5943,0.354696,-1.19129,9.11381,4.19445,0.58205,-2.65802
-87.1844,0.99961,0.197767,4,23,0,87.2757,0.315598,-0.55479,1.27356,-0.882228,0.0617962,2.95647
-86.9254,0.992846,0.197767,5,31,0,88.6483,0.469368,-0.809757,-4.26933,-4.7138,2.76262,0.937809
-88.593,0.990949,0.197767,3,15,0,89.0805,0.801772,-1.22602,1.29691,-2.89744,5.52444,-1.78216
-89.0202,0.995988,0.197767,4,15,0,89.8742,0.841526,-0.817433,-4.24731,2.35674,8.33359,2.55589
-88.8399,0.999873,0.197767,2,3,0,89.067,0.826501,-0.841662,-1.99814,-1.40181,7.97156,2.21296
-89.7791,0.998971,0.197767,4,15,0,90.5054,0.991312,-1.13754,-1.51616,-3.55413,7.76265,0.233384
-87.5665,0.997327,0.197767,4,19,0,90.4832,0.0290718,-1.15639,-9.23035,2.16022,-4.30391,-1.87988
-86.9823,0.999792,0.197767,4,15,0,87.7704,0.265216,-1.15296,4.76438,1.20673,-0.659276,-2.30314
-87.6048,0.992956,0.197767,3,15,0,88.6551,0.597686,-1.19869,5.75679,0.434405,3.53441,-2.31014
-87.4936,0.997276,0.197767,4,31,0,88.6248,0.0105626,-1.02865,1.64747,-4.49446,-5.07451,-0.616775
-87.9943,0.997342,0.197767,4,15,0,88.2627,0.729314,-1.03678,2.1335,1.55702,5.66249,-0.25785
-86.9223,0.999454,0.197767,4,15,0,88.2989,0.440243,-0.748852,-6.4376,1.20687,2.3735,1.41955
-86.769,0.99997,0.197767,4,15,0,87.0022,0.29559,-1.04267,-2.45618,-0.919756,-0.249511,-1.31122
-88.1663,0.9904,0.197767,3,11,0,89.0033,0.385329,-0.319917,-0.521272,-3.9999,1.84231,4.84734
-86.679,0.99842,0.197767,5,31,0,88.8948,0.318351,-0.857088,1.87971,6.37562,0.108105,0.356267
-86.6768,0.999943,0.197767,4,15,0,86.6958,0.290406,-0.913274,0.548363,-0.431055,-0.369853,-0.14149
-87.7375,0.994397,0.197767,3,15,0,87.7969,-0.0298981,-0.894404,-1.36091,-0.155622,-6.40421,0.803406
-89.7968,0.988635,0.197767,3,15,0,91.4019,-0.241762,-1.39983,-1.20832,-5.4875,-7.59094,-2.99033
-86.7208,0.991824,0.197767,3,15,0,93.7757,0.266395,-0.815196,-11.6263,-7.36773,-0.847768,0.743484
-87.1726,0.996999,0.197767,3,11,0,87.4744,0.328977,-0.559761,-1.28926,-2.19552,0.354334,2.91694
-88.6738,0.989498,0.197767,4,15,0,89.2175,0.0644849,-1.50338,4.12645,0.419386,-2.81955,-5.19931
-87.8831,0.998936,0.197767,4,15,0,89.689,0.244469,-0.380011,-5.8663,-3.74291,-1.72042,4.39095
-86.8322,0.999953,0.197767,4,15,0,88.1613,0.214073,-1.03493,1.59146,-4.91246,-1.55027,-1.18115
-87.0281,0.996391,0.197767,3,15,0,87.7129,0.4968,-0.790822,-3.70246,-2.21654,3.2685,1.16956
-86.9138,0.993828,0.197767,3,15,0,88.8226,0.417257,-0.721392,-6.60264,3.22949,1.9978,1.62206
-86.906,0.994832,0.197767,4,15,0,87.8629,0.203996,-0.733622,5.45565,0.657426,-2.15655,1.5289
-86.9079,1,0.197767,4,15,0,86.9227,0.424605,-1.07536,0.64403,-0.185475,1.6305,-1.54025
-86.748,0.992772,0.197767,3,15,0,88.6364,0.392969,-0.832488,-1.57029,5.91387,1.4234,0.615434
-87.5199,0.994708,0.197767,3,15,0,87.756,0.526641,-0.604307,1.27955,1.88881,4.33809,2.88458
-87.3276,0.995148,0.197767,3,7,0,88.1667,0.551612,-0.731069,-3.61264,-2.87945,4.37514,1.8614
-86.8329,0.997876,0.197767,5,31,0,87.8806,0.444306,-0.85016,5.03619,2.20362,2.2668,0.529344
-87.2855,0.997988,0.197767,4,15,0,87.4546,0.520688,-1.16422,-2.24832,-0.447589,2.726,-2.18813
-87.4026,0.998924,0.197767,5,31,0,87.726,0.154527,-0.575486,2.10975,-1.88332,-3.54468,2.97991
-87.1065,0.998779,0.197767,4,15,0,88.2479,0.540338,-0.881085,-1.8608,-4.46581,3.72163,0.474238
-86.7407,0.999929,0.197767,4,15,0,87.2866,0.283963,-0.779437,-4.15284,0.293985,-0.536479,1.04854
-87.1483,0.990156,0.197767,3,15,0,88.5378,0.088607,-1.02408,4.38513,3.89541,-3.6956,-0.829601
-86.7378,0.999701,0.197767,3,15,0,87.2812,0.297223,-1.0169,-4.08355,-0.618098,-0.229845,-1.07776
-87.1981,0.995364,0.197767,3,15,0,87.6976,0.0727957,-0.869024,-3.26505,1.78354,-4.45512,0.639988
-86.9803,0.999878,0.197767,4,15,0,87.3489,0.133631,-1.00106,3.19742,-0.958513,-2.9662,-0.731746
-86.6941,0.998236,0.197767,3,9,0,87.3857,0.291075,-0.961963,4.56992,0.832425,-0.343407,-0.579526
-86.8296,0.996833,0.197767,3,11,0,87.2697,0.445717,-0.954601,-3.72837,-0.266354,2.11363,-0.4094
-87.0146,0.998164,0.197767,4,15,0,87.2783,0.498108,-0.80695,-0.52414,-2.21922,3.25013,1.02891
-86.988,0.999993,0.197767,4,15,0,87.1219,0.49843,-0.838045,-0.288432,-1.59246,3.17848,0.750966
-86.8496,0.999997,0.197767,3,7,0,86.9981,0.445025,-0.82636,2.16305,0.173488,2.32024,0.742993
-86.7525,0.997464,0.197767,3,13,0,87.4407,0.25031,-1.00313,3.93172,1.97926,-0.990767,-0.929159
-86.883,0.998135,0.197767,2,7,0,87.0339,0.198921,-1.05522,-1.75449,-1.02368,-1.76965,-1.34627
-86.8946,0.999947,0.197767,2,3,0,86.8988,0.19866,-1.06334,-0.153254,0.25584,-1.7625,-1.42003
-87.5679,0.99557,0.197767,3,15,0,87.9729,0.0634744,-1.21788,-2.70459,-1.84012,-3.56719,-2.55971
-87.5716,0.999917,0.197767,2,3,0,87.6004,0.0663572,-1.22325,-0.817974,-0.387535,-3.50782,-2.61771
-86.7578,0.999035,0.197767,3,15,0,87.965,0.408641,-0.945353,-4.76512,-3.08932,1.55478,-0.378052
-86.7031,0.996597,0.197767,3,13,0,87.6727,0.315889,-0.813101,-3.82762,3.13726,0.0651506,0.745786
-86.6859,1,0.197767,4,15,0,86.7147,0.27709,-0.869195,0.118839,0.739436,-0.620957,0.25804
-86.7832,0.999372,0.197767,4,15,0,86.8256,0.240485,-1.02307,-1.15981,-0.0603476,-1.13368,-1.10168
-86.8563,0.99932,0.197767,4,15,0,86.9965,0.419391,-1.04458,-1.94024,-0.652417,1.59552,-1.26579
-88.1311,0.992258,0.197767,3,11,0,88.4336,0.73694,-0.87376,2.51173,1.42048,6.58355,1.36225
-87.6017,0.999815,0.197767,4,15,0,88.6877,0.600424,-1.19307,-5.6285,-1.32775,3.58175,-2.24911
-89.1791,0.983354,0.197767,4,15,0,91.1521,0.236616,-0.13797,-7.75676,-1.27301,-2.23744,6.1518
-92.1017,0.990776,0.197767,4,15,0,92.414,0.535771,0.168579,-0.875233,2.3594,7.56353,8.42304
-89.5888,0.999705,0.197767,3,7,0,92.2439,0.312706,-0.0600467,5.55582,5.70593,-0.0215616,6.6095
-87.6766,0.999267,0.197767,3,15,0,90.0894,0.20424,-0.451011,1.35801,6.74364,-2.62112,3.89334
-87.1748,0.999542,0.197767,5,31,0,88.2203,0.485583,-1.15407,0.564671,4.47167,2.31331,-2.16623
-86.9425,0.999962,0.197767,4,15,0,87.3077,0.386849,-1.12326,-3.0863,1.12988,1.05806,-2.01719
-87.6525,0.99217,0.197767,3,15,0,89.2109,-0.0171767,-1.04722,6.79496,-1.44915,-5.50621,-0.682891
-87.3467,1,0.197767,3,7,0,87.7,0.0557775,-1.08933,-3.35371,0.0666302,-4.07106,-1.3382
-86.9834,0.997414,0.197767,3,15,0,88.3117,0.176237,-0.727611,3.78773,4.11756,-2.7371,1.63048
-87.3677,0.994818,0.197767,2,7,0,87.5898,0.0918215,-0.688602,-2.56654,0.543751,-4.63805,2.18849
-87.1333,1,0.197767,3,7,0,87.3908,0.117555,-0.755953,-1.96025,1.62611,-3.88772,1.52032
-89.5267,0.971237,0.197767,3,15,0,91.1935,0.869875,-1.43868,-6.16375,3.02544,5.10098,-3.59536
-89.9765,0.998119,0.197767,3,7,0,90.1565,0.871683,-1.54562,0.869214,1.73743,4.65093,-4.64849
-89.987,0.999775,0.197767,2,3,0,90.0554,0.867423,-1.55206,1.08296,-0.781214,4.59641,-4.72919
-88.0365,0.999726,0.197767,4,15,0,90.3923,0.117969,-0.440957,-8.21314,2.14333,-4.79731,4.18132
-87.1759,1,0.197767,3,7,0,88.1216,0.159973,-0.654324,2.45614,-3.82159,-3.23821,2.29893
-87.9416,0.995218,0.197767,3,15,0,88.7233,0.22828,-1.41836,-2.08193,3.53098,-0.957484,-4.69094
-86.9313,0.992256,0.197767,3,9,0,90.0504,0.25142,-1.12456,1.11172,7.7126,-0.880152,-2.03504
-86.9606,0.999596,0.197767,4,15,0,87.1604,0.404097,-1.12215,1.31874,1.67479,1.29469,-1.99125
-86.7832,0.999952,0.197767,4,31,0,87.0886,0.411787,-0.824524,1.20217,-2.24097,1.75706,0.70834
-87.042,0.997596,0.197767,4,15,0,87.4564,0.381269,-0.626695,1.28944,-2.64449,1.41492,2.38949
-87.1102,0.999512,0.197767,4,15,0,87.3511,0.151096,-1.13183,1.60141,-1.76013,-2.40511,-1.96945
-87.393,0.997945,0.197767,3,7,0,87.6132,0.0687018,-1.14839,2.64778,0.0172587,-3.68067,-1.92691
-86.9654,0.999836,0.197767,4,15,0,87.6038,0.286848,-1.15035,4.25721,1.15735,-0.349582,-2.28884
-87.0672,0.999015,0.197767,4,15,0,87.3471,0.479507,-0.725168,0.205462,2.31937,3.127,1.70774
-86.7818,0.999667,0.197767,4,15,0,87.2833,0.424102,-0.871864,2.17674,2.61003,1.89913,0.303208
-87.5287,0.995312,0.197767,4,15,0,87.8627,0.427538,-0.493788,-1.24555,2.34708,2.57588,3.55443
-87.527,0.999479,0.197767,3,7,0,87.7018,0.480417,-0.542289,-0.398996,1.81121,3.5959,3.2726
-88.5152,0.987953,0.197767,4,15,0,89.7137,-0.123977,-1.2165,-3.56924,3.92697,-6.62403,-1.82079
-88.8033,0.999379,0.197767,3,7,0,88.8871,-0.14355,-1.29095,-1.47822,0.540811,-6.58228,-2.44724
-88.7898,0.999747,0.197767,4,31,0,88.8327,0.731239,-0.606002,-0.0554874,-0.909494,8.05984,3.84377
-86.6874,0.995606,0.197767,3,15,0,90.1104,0.350082,-0.925922,8.87163,4.2875,0.631248,-0.251025
-87.8995,0.993743,0.197767,4,15,0,87.965,0.276371,-1.41629,-0.570066,1.03359,-0.392495,-4.70115
-86.9747,0.999479,0.197767,4,15,0,88.4965,0.503671,-0.900534,1.93324,5.2078,3.10848,0.199027
-89.33,0.989124,0.197767,4,15,0,89.6738,0.929266,-1.17746,-1.86026,2.1311,6.95502,-0.593445
-90.2695,0.999385,0.197767,4,15,0,90.7289,0.978369,-1.48345,-3.79818,-0.350686,5.62923,-3.53181
-89.5057,0.999943,0.197767,4,15,0,90.8655,0.843861,-1.46705,-6.40628,1.17307,4.78764,-3.99101
-89.3587,0.978046,0.197767,3,15,0,95.3926,0.690102,-1.56652,12.7077,4.314,3.30181,-5.48734
-88.4629,0.998343,0.197767,2,5,0,89.7814,0.64523,-1.4123,-2.47283,4.66424,3.38275,-4.17966
-88.2858,0.998933,0.197767,4,15,0,89.0874,0.0216789,-0.519342,-1.69423,-3.70679,-6.92009,3.90054
-87.3499,0.999784,0.197767,4,15,0,88.6577,0.0503483,-0.819313,-3.68981,4.12307,-5.07495,1.16704
-86.7029,0.99912,0.197767,4,15,0,87.6443,0.293549,-0.817644,-5.25845,1.18965,-0.343409,0.70885
-86.7937,0.999255,0.197767,3,7,0,86.8049,0.220476,-0.798738,-0.482245,-0.273616,-1.73608,0.933924
-87.0596,0.99844,0.197767,4,15,0,87.1439,0.10293,-0.901871,-0.575645,1.19396,-3.77455,0.251113
-88.4449,0.977662,0.197767,3,15,0,91.951,0.129825,-0.33901,2.11641,8.06172,-4.79578,4.94089
-90.9832,0.994072,0.197767,4,15,0,91.5075,0.225895,-1.8725,4.0785,0.199623,-0.653681,-8.63864
-91.4509,0.997347,0.197767,4,15,0,92.3882,0.167059,-1.91972,0.490316,-4.23734,-1.09719,-8.98011
-90.4049,0.994139,0.197767,2,7,0,92.8453,0.161349,-1.79529,-0.33315,6.86005,-1.27996,-7.93549
-88.3234,0.999284,0.197767,3,7,0,91.0127,0.0124654,-1.3902,-0.28424,-7.20313,-3.81216,-4.01679
-88.1992,0.994227,0.197767,5,31,0,90.4052,0.71937,-0.770567,0.325638,-6.52207,6.89656,2.24956
-88.4283,0.999299,0.197767,3,7,0,88.4591,0.755501,-0.782986,0.00607964,-0.770914,7.35877,2.33937
-88.2362,0.998544,0.197767,3,7,0,88.7473,0.704492,-0.713865,4.01716,0.290167,6.98015,2.69645
-88.1843,0.987706,0.197767,4,15,0,90.9967,0.664025,-0.637114,-8.30601,-3.5329,6.71806,3.17751
-87.6088,0.999879,0.197767,4,15,0,88.3793,0.0586042,-1.22689,-4.80537,-0.937384,-3.61695,-2.62993
-86.7627,0.99995,0.197767,4,15,0,87.6889,0.211605,-0.87829,3.83104,2.99777,-1.79665,0.238234
-86.6931,0.997268,0.197767,4,15,0,87.3354,0.352947,-0.857569,4.14931,-1.40188,0.712201,0.361488
-86.7811,0.998908,0.197767,3,15,0,86.9548,0.311629,-0.739915,1.17497,-1.58692,-0.0161737,1.38682
-86.7398,0.989843,0.197767,3,15,0,89.0369,0.341625,-1.01382,-1.13663,6.60129,0.462689,-1.04755
-86.7385,0.991891,0.197767,3,15,0,88.5108,0.2871,-0.779987,2.15199,-5.60521,-0.476702,1.04243
-86.908,0.991736,0.197767,3,11,0,88.6554,0.323175,-0.66616,-2.88364,-5.35755,0.214705,2.02239
-86.8841,0.994585,0.197767,4,15,0,88.058,0.471786,-0.896546,3.38264,-3.96651,2.62258,0.164011
-86.8809,0.99971,0.197767,4,15,0,87.022,0.441842,-0.784562,-2.06929,0.356836,2.33899,1.10815
-87.041,0.998069,0.197767,3,7,0,87.1324,0.505259,-0.804411,1.22921,0.921313,3.37534,1.06981
-86.8943,1,0.197767,4,15,0,87.0774,0.153418,-0.894485,1.94518,1.11492,-2.84334,0.194339
-86.9749,0.99902,0.197767,5,31,0,87.2711,0.482282,-1.03591,1.24584,2.18608,2.49764,-1.08503
-86.903,0.999759,0.197767,3,7,0,87.0634,0.478837,-0.936501,-1.75914,1.1044,2.64927,-0.18366
-87.1165,0.994804,0.197767,3,15,0,88.1429,0.543017,-0.986382,-4.82584,2.38744,3.46053,-0.48485
-86.8379,0.997573,0.197767,5,31,0,87.966,0.429456,-1.0128,5.3253,-2.14285,1.78313,-0.96298
-87.326,0.997438,0.197767,4,15,0,87.5045,0.317838,-0.509794,2.26476,-0.581709,0.112999,3.32452
-86.7981,0.999163,0.197767,4,15,0,87.7268,0.20842,-0.990686,2.33361,-3.82507,-1.70079,-0.771565
-87.009,0.989791,0.197767,3,15,0,89.1181,0.464802,-0.733813,6.45808,3.92941,2.84385,1.59911
-87.4346,0.998338,0.197767,4,31,0,87.6422,0.206236,-1.2882,-2.22891,-0.998663,-1.36556,-3.48718
-91.16,0.985324,0.197767,4,15,0,91.3431,-0.344927,-1.55683,1.84499,-1.21256,-8.25572,-3.93784
-87.8,0.982583,0.197767,4,15,0,95.1741,0.660188,-0.779865,-15.2889,-0.821271,5.94721,1.85934
-89.1971,0.981108,0.197767,2,7,0,90.0506,0.792211,-0.634078,3.69023,2.86806,8.89005,3.99177
-89.0529,0.99904,0.197767,4,15,0,91.2553,0.609306,-0.345932,-7.32719,3.15909,7.13063,5.34977
-87.2711,0.997697,0.197767,2,7,0,89.6282,0.471231,-0.618628,-5.04598,-5.48469,3.2225,2.60828
-87.6569,0.996972,0.197767,3,7,0,87.795,0.500463,-0.526446,-0.406475,-1.60184,4.05436,3.45925
-87.0442,0.999986,0.197767,4,15,0,88.201,0.110407,-0.984915,-1.05403,4.65474,-3.41491,-0.527631
-87.0935,0.999736,0.197767,4,15,0,87.3841,0.539843,-0.948186,-0.204862,-2.36365,3.522,-0.141707
-86.7369,0.997159,0.197767,3,15,0,87.9342,0.265617,-0.796511,-5.80417,1.64173,-0.874984,0.908774
-87.3747,0.994288,0.197767,3,15,0,87.9143,0.156036,-0.583153,-2.12698,2.77108,-3.49161,2.91202
-87.7702,0.998586,0.197767,4,15,0,88.2119,0.338573,-0.394464,3.05506,-1.69419,0.625024,4.2434
-86.9691,0.990424,0.197767,4,15,0,90.2481,0.149026,-0.79739,-4.42519,-7.17291,-3.14187,1.07387
-88.4414,0.992556,0.197767,4,15,0,88.5571,0.0133932,-0.495203,-1.09087,-1.2298,-7.23489,4.13794
-88.0185,0.999768,0.197767,4,15,0,89.3724,0.569773,-0.518054,-5.351,2.96382,5.50088,3.77069
-88.0788,0.999984,0.197767,5,31,0,88.2409,0.0136065,-1.32558,1.60684,-1.25161,-3.9971,-3.41685
-87.3632,0.999997,0.197767,3,7,0,88.1272,0.15878,-1.24089,3.75564,2.49055,-2.09331,-2.98658
-87.9145,0.996898,0.197767,3,7,0,88.0591,0.0436902,-1.31086,2.13778,0.148831,-3.60089,-3.37019
-87.8959,0.999885,0.197767,3,7,0,88.03,0.0162428,-1.2712,0.462409,1.56872,-4.13186,-2.91559
-87.7375,0.999948,0.197767,2,3,0,87.9341,0.0214689,-1.22035,1.40886,1.61023,-4.21633,-2.45517
-87.1047,0.995001,0.197767,3,11,0,89.7753,0.312782,-0.582837,-5.6348,-5.6852,0.000766828,2.72421
-87.7569,0.995485,0.197767,3,7,0,87.8658,0.12635,-0.502429,1.3695,0.982318,-4.40618,3.65936
-88.8585,0.993427,0.197767,4,15,0,90.2108,0.490704,-0.252312,1.27366,-5.0132,4.65811,5.57136
-87.2238,0.999858,0.197767,3,7,0,89.0465,0.408804,-0.575483,-2.87271,-5.49515,2.04339,2.85264
-86.7837,0.999927,0.197767,4,15,0,87.3263,0.416264,-0.835862,-1.59466,-2.98933,1.81846,0.613575
-86.9847,0.990279,0.197767,3,15,0,88.6829,0.125245,-0.884776,7.26284,0.900979,-3.39591,0.347239
-86.8089,0.999682,0.197767,4,15,0,87.2327,0.36691,-1.05655,-3.51967,-0.820778,0.822853,-1.42355
-88.761,0.988967,0.197767,3,15,0,89.2598,-0.174698,-1.10486,3.97282,-0.253279,-8.1344,-0.45817
-88.2153,0.999799,0.197767,3,7,0,88.8547,-0.10227,-1.09842,4.4956,0.30624,-6.82617,-0.786232
-87.6791,0.999981,0.197767,4,15,0,88.7971,-0.0258398,-0.96803,-4.32129,-3.20437,-5.99962,0.0980141
-87.6272,0.999914,0.197767,4,15,0,87.8893,-0.0116851,-0.890431,-1.77998,-1.77248,-6.0547,0.760298
-87.7156,0.999621,0.197767,4,31,0,88.2401,0.00198518,-0.760185,-1.80612,-2.85508,-6.32904,1.89171
-88.5338,0.994684,0.197767,3,7,0,88.6359,-0.117104,-0.799686,0.720814,1.28754,-8.73562,2.1331
-88.4214,0.999854,0.197767,4,15,0,89.9478,-0.000872854,-1.4016,-5.88253,2.9146,-3.96348,-4.08137
-86.7757,0.998485,0.197767,4,15,0,89.3258,0.332815,-0.746759,7.74528,3.58768,0.38901,1.32944
-86.6735,0.999667,0.197767,3,15,0,86.8778,0.298994,-0.887353,-0.664414,-1.91774,-0.22839,0.0882031
-87.7541,0.990867,0.197767,3,9,0,88.3368,0.115409,-1.32764,1.95758,2.98806,-2.54077,-3.70248
