# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1985537789
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_null_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,aux_unscaled.1,p_gamma.1,p_aux_unscaled.1,g_gamma.1,g_aux_unscaled.1
-88.8644,0.991644,0.409774,3,7,0,89.112,0.161289,-0.23291,2.6552,0.575965,-4.22221,5.63854
-89.1434,0.98925,0.409774,1,1,0,89.1815,0.165875,-0.181592,-1.03854,0.233405,-4.21984,5.98937
-88.9472,0.998546,0.409774,3,15,0,89.548,0.425152,-1.59619,-3.28239,2.00864,1.07527,-6.25945
-88.7307,0.995179,0.409774,3,7,0,89.6795,0.184587,-0.240639,2.88911,3.28587,-3.54882,5.52828
-87.893,1,0.409774,3,7,0,88.9067,0.497461,-1.37288,-0.626519,-3.98594,2.05612,-4.15854
-88.6617,0.970792,0.409774,2,3,0,88.9808,0.470721,-1.53847,-1.33171,-2.0393,1.54884,-5.69745
-90.7545,0.965861,0.409774,3,7,0,92.2834,0.956102,-0.655075,-6.88518,-0.255493,11.2174,5.1228
-87.9417,0.984248,0.409774,3,7,0,92.345,0.483211,-0.433668,-11.3442,-2.04664,3.94675,4.16403
-86.8651,0.992837,0.409774,2,7,0,88.4788,0.22959,-0.728526,4.6955,3.78868,-1.64439,1.53756
-86.7699,1,0.409774,2,3,0,86.8658,0.268237,-0.763097,1.19481,-0.890652,-0.847152,1.20014
-88.7111,0.930807,0.409774,2,7,0,89.072,-0.0456176,-0.542827,-3.18611,0.738717,-8.48193,4.02757
-88.7815,0.981129,0.409774,2,3,0,89.684,-0.128922,-0.741839,2.50912,-3.33322,-9.3437,2.7378
-87.4954,1,0.409774,3,7,0,89.3606,0.540198,-0.634701,7.10808,-1.95186,4.49501,2.66803
-87.4619,0.995895,0.409774,2,3,0,87.6906,0.518703,-0.612872,2.2743,0.994811,4.1585,2.78638
-87.3956,0.987142,0.409774,3,7,0,88.8518,0.356352,-0.495489,-6.36156,1.56543,0.989418,3.45366
-88.2852,0.950486,0.409774,1,3,0,88.8556,0.354906,-0.286882,-0.278905,3.00203,1.09355,5.06371
-88.4147,0.994974,0.409774,1,1,0,88.4383,0.35461,-0.261696,0.237182,0.587379,1.1029,5.24724
-89.2039,0.97664,0.409774,3,7,0,89.8445,0.201455,-1.63674,4.05518,1.33101,-1.05878,-6.61042
-88.9999,0.999377,0.409774,4,15,0,90.4989,0.643423,-0.404311,-5.90728,2.44461,7.57108,5.06308
-89.6057,0.957372,0.409774,2,3,0,90.2195,0.739208,-0.443508,2.13951,2.72128,9.28761,5.33632
-88.9713,1,0.409774,3,7,0,89.6708,-0.161131,-1.31119,-2.08534,-2.98015,-6.7679,-2.55578
-88.4597,0.996376,0.409774,3,7,0,89.6989,0.67442,-0.57852,2.60624,4.0247,7.21722,3.75369
-87.8248,0.999377,0.409774,2,3,0,88.6109,0.645557,-0.725844,-3.3021,-2.6287,5.96879,2.28585
-87.2767,0.995096,0.409774,2,3,0,88.1071,0.584537,-0.897721,4.22745,2.01381,4.32917,0.462731
-87.8171,0.893933,0.409774,2,7,0,91.3489,0.0127794,-1.23726,-9.92128,-2.40928,-4.29716,-2.58534
-86.9891,0.999972,0.409774,3,7,0,87.9971,0.130103,-0.844718,4.12437,2.70423,-3.40235,0.696187
-88.2485,0.956524,0.409774,3,7,0,88.6886,0.311001,-1.48706,2.82542,-1.70553,0.00694805,-5.3426
-86.9706,0.995145,0.409774,3,7,0,88.7285,0.425985,-1.11091,-0.213413,-5.27965,1.60427,-1.86362
-86.7283,0.999716,0.409774,3,7,0,87.0666,0.374079,-0.82589,2.40779,-1.55221,1.10088,0.656436
-88.7928,0.945808,0.409774,2,7,0,88.863,0.103953,-0.29754,-1.07655,0.722507,-5.63056,5.3356
-90.1078,0.96464,0.409774,3,7,0,90.6752,-0.0547225,-0.285861,-3.94376,-1.03247,-10.1306,6.14305
-90.3224,0.993278,0.409774,2,3,0,90.4903,-0.0752502,-0.285761,1.4167,-1.28115,-10.7153,6.26243
-87.1153,1,0.409774,2,3,0,90.3626,0.137853,-0.720979,6.42679,-5.51818,-3.55444,1.7744
-87.8029,0.9495,0.409774,2,3,0,88.1739,0.00450154,-0.711051,2.55664,-1.59725,-6.48674,2.32065
-88.1965,0.990145,0.409774,3,7,0,88.5393,0.689407,-1.28961,-3.26321,-0.0689682,4.18977,-2.87285
-89.6284,0.977006,0.409774,4,15,0,90.5008,0.968504,-1.21237,4.58837,-1.76021,7.07964,-0.723488
-90.014,0.989958,0.409774,2,3,0,90.1915,1.02165,-1.14969,2.23033,-0.526714,7.9423,0.309087
-91.4811,0.945606,0.409774,2,3,0,91.5617,1.15698,-1.00503,1.53003,-0.292084,10.273,3.05473
-91.008,1,0.409774,1,1,0,91.4775,1.12253,-1.05579,-3.25936,-1.42397,9.5293,2.15227
-88.3595,1,0.409774,3,7,0,91.1884,0.627356,-1.4017,9.3754,-0.161365,3.25172,-4.13134
-89.4882,0.987526,0.409774,4,15,0,89.9329,0.952735,-1.1164,-0.181863,-2.6536,7.55443,0.203632
-90.8126,0.933485,0.409774,3,7,0,92.5314,0.526435,-1.83472,-6.41319,2.50655,1.58518,-8.20438
-88.5415,1,0.409774,3,7,0,91.3421,0.649657,-0.513245,-4.69161,5.76283,7.10617,4.18605
-89.0899,0.962056,0.409774,1,1,0,89.0916,0.696016,-0.470489,0.066348,-0.159447,8.25962,4.81915
-87.494,0.967127,0.409774,3,15,0,90.5565,0.0314281,-1.12004,-7.74905,-4.23674,-4.38524,-1.54687
-88.7622,0.94857,0.409774,2,3,0,88.8682,-0.173229,-0.98667,-0.607486,1.22228,-8.80904,0.68751
-88.6652,0.993426,0.409774,3,15,0,89.3537,0.826443,-0.944148,4.61153,0.267163,7.31832,1.1863
-89.47,0.994408,0.409774,4,15,0,89.983,-0.232341,-0.888763,-1.94944,2.49013,-10.6918,2.02593
-86.9157,0.998423,0.409774,2,3,0,89.6565,0.177771,-0.771869,9.21009,-0.443736,-2.62003,1.23941
-86.8984,0.999678,0.409774,3,7,0,87.0136,0.443876,-1.04359,-1.74487,-0.523734,1.94571,-1.2229
-86.963,0.985608,0.409774,3,7,0,87.6462,0.165965,-0.760459,-3.06135,-2.46115,-2.88123,1.36345
-86.8606,0.990805,0.409774,3,7,0,87.6493,0.446834,-1.00094,1.38362,3.39693,2.0551,-0.828978
-86.9649,0.997014,0.409774,2,3,0,86.9784,0.460952,-1.06748,-0.632881,-0.104951,2.14496,-1.41398
-86.9898,0.999333,0.409774,3,7,0,87.0909,0.162827,-0.748122,-1.19007,-0.939237,-2.97135,1.4785
-87.2511,0.990357,0.409774,3,7,0,87.778,0.492107,-0.655159,-0.357798,2.88032,3.53235,2.3475
-87.4339,0.955916,0.409774,2,7,0,89.5064,0.372504,-1.30117,-2.83762,-5.3647,0.750351,-3.65016
-87.9652,0.993567,0.409774,3,7,0,88.5393,0.680314,-0.759221,3.38868,-1.80246,6.35996,2.1487
-87.7748,1,0.409774,3,7,0,88.6284,0.421751,-1.37461,5.0117,0.851933,1.25278,-4.27777
-89.0343,0.970873,0.409774,3,7,0,89.6637,0.190363,-1.60863,2.61628,-2.54852,-1.20142,-6.35261
-87.7344,0.983904,0.409774,1,3,0,89.6918,0.22043,-1.37019,1.36517,5.48755,-1.09613,-4.24822
-87.8915,0.990605,0.409774,3,7,0,89.0586,0.708321,-0.935599,-0.103066,4.30307,5.88643,0.62104
-87.333,1,0.409774,3,7,0,87.8722,0.600457,-0.954212,4.07623,0.274685,4.35861,-0.00579406
-88.2145,0.974182,0.409774,3,15,0,88.8488,0.189899,-0.337027,-4.42211,-0.289917,-3.20198,4.80574
-88.7288,0.97459,0.409774,2,3,0,88.9778,0.091038,-0.323855,-2.5429,-0.806759,-5.89315,5.18248
-90.6906,0.971737,0.409774,3,7,0,91.6158,0.363982,0.089852,4.62376,-1.94158,1.65997,7.537
-90.9309,0.985741,0.409774,2,3,0,91.5158,0.396015,0.112143,0.534685,3.02271,2.74268,7.70179
-91.5833,0.907864,0.409774,3,15,0,94.3661,-0.114603,-1.85493,3.12438,-6.25937,-3.87656,-7.84029
-89.507,0.98315,0.409774,1,3,0,92.4458,-0.059348,-1.57792,2.94884,6.49614,-4.16198,-5.52544
-87.6662,0.999401,0.409774,3,7,0,90.1779,0.0201434,-0.728513,6.54077,4.24526,-6.06623,2.09887
-87.7454,0.952187,0.409774,3,7,0,90.0896,0.515398,-1.32525,-7.69248,-2.64501,2.33055,-3.68852
-88.6423,0.971349,0.409774,3,15,0,89.7761,-0.143272,-1.2142,3.11139,-3.61285,-6.96712,-1.70086
-87.1038,0.968322,0.409774,3,7,0,90.2229,0.40104,-0.61459,9.83998,-0.273987,1.83024,2.51427
-87.6696,0.975337,0.409774,3,7,0,88.1738,0.570407,-1.25767,3.13898,1.72381,3.07183,-2.93807
-88.3609,0.97853,0.409774,2,3,0,88.3792,0.595769,-1.42473,-0.736614,0.117732,2.90248,-4.42864
-89.5864,0.994938,0.409774,3,7,0,90.1093,0.96599,-1.15881,-0.905514,-2.80693,7.39791,-0.164645
-89.3183,0.998189,0.409774,3,7,0,89.8791,0.911934,-1.26892,3.33667,1.79374,6.27682,-1.65197
-87.3197,0.999848,0.409774,3,7,0,89.4983,0.483636,-1.215,-7.25051,2.78209,2.17836,-2.73153
-88.7115,0.901078,0.409774,1,3,0,90.2989,0.534067,-1.52651,1.47619,-4.90721,2.13235,-5.49136
-88.4375,0.991025,0.409774,3,7,0,90.3373,0.695091,-1.35787,-5.28839,-3.98411,4.00274,-3.50633
-87.1565,0.979106,0.409774,2,7,0,90.6485,0.501641,-1.12554,7.86568,-4.88233,2.57262,-1.87117
-87.0832,0.993076,0.409774,3,7,0,87.662,0.102634,-0.853991,0.369356,-3.01925,-3.91468,0.685841
-87.4166,0.97172,0.409774,3,7,0,88.5118,0.105419,-1.21214,5.83389,-0.0901911,-2.93954,-2.614
-87.8236,0.975437,0.409774,3,7,0,88.7659,0.278244,-1.40005,2.62314,3.38254,-0.376521,-4.55552
-86.7172,1,0.409774,3,7,0,87.7962,0.254611,-0.838087,-0.534927,-4.12049,-1.04963,0.549529
-87.8282,0.966879,0.409774,3,7,0,88.0651,0.221817,-0.403179,-2.16494,1.16911,-2.26192,4.24149
-87.5342,1,0.409774,2,3,0,87.963,0.191351,-0.498862,0.572679,2.57652,-2.84576,3.5322
-87.739,0.986167,0.409774,3,15,0,88.5426,0.593385,-0.642317,2.81671,-2.95016,5.44212,2.80153
-87.5743,0.990803,0.409774,3,7,0,89.1434,0.645671,-0.889642,-0.909584,4.94756,5.24126,0.772565
-88.1609,0.99552,0.409774,3,7,0,88.4643,0.732718,-1.18745,2.33419,1.42587,5.02121,-1.71391
-87.4508,0.999516,0.409774,2,3,0,88.2562,0.566101,-1.17783,4.56915,-1.45799,3.23277,-2.20336
-88.0236,0.987978,0.409774,3,7,0,88.4892,0.72934,-0.928359,-3.46229,1.12658,6.19627,0.795324
-89.1641,0.93193,0.409774,2,3,0,89.647,0.857796,-0.814978,3.11786,1.64352,8.56626,2.69427
-86.8514,0.999274,0.409774,3,7,0,89.4145,0.197533,-0.786286,-8.6911,-1.45578,-2.20173,1.07738
-86.7459,0.998924,0.409774,3,7,0,86.9611,0.399395,-0.854705,2.28905,-0.8613,1.50903,0.424828
-86.7896,0.992818,0.409774,2,7,0,87.0674,0.300715,-1.05835,1.97516,1.55483,-0.167626,-1.45464
-86.945,0.996344,0.409774,3,7,0,87.0672,0.486029,-0.845015,1.29046,-1.044,2.9609,0.658983
-87.6524,0.962253,0.409774,3,7,0,88.4135,0.0387445,-1.21446,0.169377,-3.47342,-3.96284,-2.45489
-90.1069,0.897388,0.409774,3,7,0,91.0881,0.473439,-1.75515,-5.39565,-0.842962,1.31009,-7.59312
-88.2925,1,0.409774,3,7,0,90.6575,0.690833,-1.31951,-0.848356,-6.09636,4.09717,-3.15436
-87.2056,0.998392,0.409774,3,7,0,88.6687,0.295589,-0.548751,-6.45716,1.39124,-0.382123,3.00912
-86.8518,0.976653,0.409774,2,7,0,88.3177,0.21121,-1.04719,1.0216,4.76768,-1.58149,-1.28934
-86.79,0.989942,0.409774,2,7,0,87.3821,0.302372,-0.734304,-1.98902,-2.71625,-0.196277,1.43661
-86.7348,0.992303,0.409774,2,5,0,87.146,0.312827,-1.01567,-0.213401,2.54993,0.0151599,-1.0686
-86.7514,0.999728,0.409774,3,7,0,86.7693,0.344415,-0.771283,0.389138,-0.453498,0.598791,1.11922
-86.8638,0.993868,0.409774,2,7,0,87.02,0.183865,-1.01316,-1.12027,-1.35582,-2.08182,-0.939722
-87.2737,0.954928,0.409774,2,7,0,88.5216,0.558697,-1.09407,-6.22396,0.172881,3.37051,-1.44127
-86.8134,1,0.409774,2,3,0,87.2712,0.407644,-1.0233,3.30817,-1.29585,1.44998,-1.08583
-86.683,0.994387,0.409774,2,7,0,87.1294,0.339604,-0.930768,2.67477,-1.85291,0.45702,-0.298561
-86.7116,0.994089,0.409774,3,7,0,86.9266,0.354167,-0.972753,1.28548,-1.60271,0.675108,-0.670934
-87.3339,0.9125,0.409774,2,7,0,90.0226,0.539478,-0.70131,-6.15663,-4.82921,4.26187,2.08455
-87.5709,0.998051,0.409774,3,7,0,88.0293,0.380888,-1.33545,-3.76793,0.168939,0.827771,-3.95648
-86.8925,1,0.409774,3,7,0,87.6596,0.449072,-0.789874,-1.12881,3.39481,2.45513,1.07421
-86.9057,0.976888,0.409774,2,7,0,87.8498,0.14884,-0.927569,5.05579,1.3914,-2.85704,-0.0952737
-86.8831,0.999998,0.409774,3,7,0,86.9919,0.455239,-0.815386,-1.39393,0.856627,2.51279,0.859384
-87.7839,0.963448,0.409774,2,7,0,88.7408,0.205027,-0.423672,-4.28927,2.40697,-2.64942,4.10832
-89.6061,0.924768,0.409774,2,3,0,90.0051,0.240389,-0.0696934,2.5233,-1.75563,-2.21488,6.59661
-86.8044,1,0.409774,3,7,0,89.5691,0.432724,-0.956907,0.675651,-6.60629,1.91197,-0.450541
-86.858,0.997642,0.409774,3,7,0,86.9954,0.241036,-1.07875,-1.75537,0.77931,-1.07503,-1.60888
-86.9824,0.982452,0.409774,3,7,0,87.6926,0.226361,-1.13631,-1.41792,-3.20077,-1.24419,-2.12033
-87.4121,0.984839,0.409774,3,7,0,87.8283,0.604681,-0.841059,-2.4937,1.85229,4.83576,1.05806
-87.0345,0.998456,0.409774,3,7,0,88.0418,0.121516,-1.02219,-3.21042,3.27505,-3.12739,-0.897434
-87.654,0.974202,0.409774,2,3,0,87.7109,-0.0192962,-0.920792,0.394474,-0.907322,-6.07594,0.511171
-87.635,0.99193,0.409774,4,15,0,88.7398,0.11544,-0.551568,-4.7661,-2.43685,-4.52371,3.28552
-87.4751,0.997646,0.409774,3,7,0,88.0537,0.426181,-1.29669,-4.12118,0.715945,1.38558,-3.56366
-88.4644,0.942235,0.409774,1,3,0,89.0381,0.454425,-1.50741,0.777071,-2.9659,1.4366,-5.43976
-88.0741,0.991269,0.409774,3,7,0,89.3913,0.486742,-0.406036,-2.8538,4.09218,4.10424,4.39276
-88.6183,0.97239,0.409774,2,3,0,88.8581,0.573547,-0.384557,-0.860838,-1.85145,6.14313,4.87586
-89.0863,0.988149,0.409774,2,3,0,89.1594,0.635566,-0.37603,-0.804394,0.910337,7.55689,5.24901
-88.18,1,0.409774,2,3,0,89.3939,0.507125,-0.402117,5.81085,1.42416,4.58016,4.48543
-89.0494,0.890057,0.409774,2,7,0,92.0394,-0.108025,-1.43322,-5.5524,-5.63155,-5.37731,-3.98203
-88.2595,1,0.409774,2,3,0,89.128,0.0224389,-1.38359,4.19923,2.18648,-3.69241,-3.98527
-87.638,0.998688,0.409774,3,7,0,88.5101,0.0620724,-1.24227,2.84656,3.11514,-3.5207,-2.78298
-87.5997,1,0.409774,1,1,0,87.6601,0.0606035,-1.22618,0.679444,0.850051,-3.58816,-2.62901
-88.7073,0.891587,0.409774,3,7,0,91.9065,0.0539758,-0.374284,-2.41662,-6.91313,-6.70063,4.93595
-86.7334,1,0.409774,2,3,0,88.6393,0.254698,-0.813322,-4.6711,4.37127,-1.06834,0.768754
-86.961,0.988862,0.409774,2,7,0,87.1331,0.450342,-1.07967,-1.68459,1.13247,1.97975,-1.54302
-88.3381,0.973096,0.409774,3,7,0,88.4854,0.776199,-0.919143,2.10369,-0.279799,6.84708,1.1379
-87.7124,0.976345,0.409774,3,7,0,90.8851,0.454722,-1.34802,8.94823,-3.07847,1.64215,-3.99686
-89.0314,0.950837,0.409774,3,7,0,91.1571,0.514735,-0.242871,7.99896,1.03614,5.30152,5.72013
-88.6066,0.986114,0.409774,3,7,0,91.0125,-0.0820276,-0.658142,-0.25232,6.17655,-8.7399,3.22185
-87.3523,0.983514,0.409774,3,7,0,89.892,0.332194,-1.28415,-8.51285,1.82,0.264807,-3.51068
-87.4647,0.995559,0.409774,3,7,0,88.4683,0.177741,-1.28401,-5.49888,0.701773,-1.75874,-3.41193
-88.0438,0.980493,0.409774,3,7,0,89.1291,0.686265,-1.23654,-4.76477,-2.37374,4.35198,-2.37476
-88.1521,0.994789,0.409774,2,3,0,88.3381,0.647627,-1.32785,-2.32182,0.447026,3.65952,-3.37708
-87.0557,0.997831,0.409774,3,15,0,88.3421,0.326882,-0.602181,5.73067,-1.911,0.301005,2.56376
-86.7527,0.988459,0.409774,1,3,0,87.4759,0.305934,-0.762179,-0.769397,-3.34275,-0.123383,1.19338
-87.0772,0.971756,0.409774,1,3,0,87.551,0.262604,-0.603447,-1.42285,2.54659,-1.0781,2.57283
-86.7035,0.999235,0.409774,2,7,0,87.1601,0.27993,-0.826155,-0.640756,2.65276,-0.590639,0.638866
-87.0688,0.984958,0.409774,2,7,0,87.2973,0.0996115,-0.937207,-2.15355,-1.12229,-3.7388,-0.0618805
-87.0855,0.9994,0.409774,1,1,0,87.0989,0.0953565,-0.945378,0.616078,-0.132667,-3.79475,-0.12474
-86.68,1,0.409774,2,7,0,87.0761,0.281007,-0.895562,3.47692,0.339288,-0.53926,0.0207403
-86.753,0.995478,0.409774,2,7,0,86.8729,0.404839,-0.857941,1.90144,0.239422,1.59707,0.40229
-88.2466,0.89667,0.409774,3,7,0,91.2228,0.762809,-0.920118,-7.32745,-4.45263,6.67116,1.05334
-87.2747,0.997103,0.409774,3,7,0,88.88,0.0695869,-1.07616,-6.53752,1.91301,-3.8753,-1.25745
-87.537,0.963835,0.409774,3,7,0,88.6473,0.00925922,-0.852415,-1.10243,4.12312,-5.78913,1.02298
-87.6761,0.992461,0.409774,1,1,0,87.6913,-0.0157679,-0.863695,-0.331792,0.428437,-6.25321,1.025
-87.5841,0.99961,0.409774,3,15,0,87.8142,0.648643,-1.04834,2.27776,1.00158,4.641,-0.714896
-89.439,0.941066,0.409774,3,7,0,89.9229,0.446947,-1.66735,3.81861,0.485682,1.19505,-6.86246
-89.2752,1,0.409774,2,3,0,89.5804,0.490607,-1.63378,-1.32965,-1.98541,1.59419,-6.51692
-89.2909,1,0.409774,2,3,0,89.489,0.536167,-1.62358,1.32276,1.49997,1.97947,-6.35719
-87.7797,0.999975,0.409774,2,3,0,89.491,0.609642,-1.251,0.127461,5.21054,3.51007,-2.76722
-87.8657,0.997435,0.409774,1,1,0,87.8736,0.619674,-1.2688,0.349207,-0.250428,3.56194,-2.90513
-88.0588,0.992287,0.409774,2,3,0,88.209,0.584802,-1.35951,-1.9485,0.668475,2.96137,-3.8508
-88.0898,0.998944,0.409774,3,7,0,88.2974,0.608447,-1.34834,-0.854008,1.70947,3.22109,-3.68462
-88.798,0.987984,0.409774,3,7,0,89.3773,-0.0752301,-0.586621,-4.16691,-0.575318,-8.97638,3.81242
-89.1117,0.967831,0.409774,2,3,0,89.8367,-0.0429554,-0.447008,4.65058,-0.682634,-8.92261,4.81227
-89.1117,0.745545,0.409774,2,3,0,94.2994,-0.0429554,-0.447008,9.1508,-6.29158,-8.92261,4.81227
-88.9683,0.982061,0.409774,2,3,0,89.8578,0.021501,-0.368532,-4.84312,1.4639,-7.59695,5.12042
-88.063,0.940096,0.409774,3,15,0,91.4201,0.615231,-1.33477,6.66137,-5.53412,3.32491,-3.53868
-88.3439,0.996757,0.409774,3,15,0,88.494,-0.00238988,-0.549106,1.01779,1.36157,-7.38017,3.75934
-88.195,1,0.409774,3,7,0,89.4177,0.66454,-0.634847,3.73777,-3.5033,6.73882,3.20046
-88.4947,0.994672,0.409774,3,7,0,89.9908,0.417246,-0.269369,6.49393,-1.48855,2.73161,5.26815
-87.4142,0.998821,0.409774,3,7,0,89.3014,0.101873,-0.64911,0.0767189,-5.47237,-4.53917,2.49942
-87.2487,0.995038,0.409774,3,7,0,87.9351,0.0563055,-0.932096,2.86741,-2.58767,-4.56723,0.117214
-86.8046,0.998195,0.409774,2,7,0,87.4357,0.362467,-1.05601,4.42776,-0.0869673,0.757882,-1.42125
-87.2182,0.965899,0.409774,1,3,0,87.7399,0.373267,-1.23674,-0.246135,2.87213,0.798292,-3.06277
-87.1555,0.99881,0.409774,2,3,0,87.2952,0.382554,-1.21278,-0.199646,1.48178,0.932263,-2.83791
-87.1614,0.998747,0.409774,2,3,0,87.2817,0.433864,-1.19098,-0.37285,-1.35559,1.6051,-2.58705
-87.3279,0.969733,0.409774,3,7,0,88.6004,0.0966806,-0.696824,4.01299,3.46041,-4.50585,2.10137
-87.6108,0.956912,0.409774,3,7,0,89.8863,0.656224,-1.034,5.02894,4.81682,4.79064,-0.548843
-88.0447,0.942272,0.409774,3,7,0,89.8008,0.173207,-1.42523,4.06381,-4.40892,-1.61863,-4.69237
-87.6832,0.985806,0.409774,2,3,0,88.5943,0.312928,-1.36968,2.05956,3.50634,0.0251224,-4.28779
-88.405,0.986546,0.409774,3,7,0,88.8983,0.404154,-1.50754,3.26551,-1.54469,0.952528,-5.4905
-87.5771,1,0.409774,2,3,0,88.4432,0.460789,-1.30986,-0.437289,-3.6944,1.76217,-3.63969
-87.0479,0.98136,0.409774,4,15,0,89.2941,0.491716,-0.762568,-7.06837,3.18499,3.25191,1.40782
-88.3047,0.96675,0.409774,3,7,0,88.538,0.226202,-1.49038,-2.67915,-0.196851,-0.922346,-5.33636
-86.7963,0.993617,0.409774,2,5,0,88.7002,0.229144,-1.02238,-0.562924,-5.48201,-1.31881,-1.08418
-86.9927,0.9933,0.409774,2,3,0,87.0049,0.149258,-1.05656,0.552418,-0.195421,-2.58185,-1.2739
-88.0544,0.965278,0.409774,3,7,0,88.4214,0.0411264,-0.546742,-2.35247,-1.73197,-6.32625,3.58894
-89.0063,0.978641,0.409774,3,7,0,90.3186,0.487731,-0.223796,4.24494,-3.41004,4.66969,5.76841
-89.001,0.998091,0.409774,2,3,0,89.6271,0.351718,-0.156778,-3.54605,-1.87516,1.0933,5.98301
-88.7884,1,0.409774,2,3,0,89.0324,0.325817,-0.189859,-1.05443,-1.81759,0.350739,5.74462
-89.4408,0.979007,0.409774,2,3,0,89.745,0.233813,-0.0974005,3.00325,-0.473896,-2.37664,6.42545
-88.8809,0.996179,0.409774,3,7,0,90.3569,0.439111,-0.211365,1.30168,-4.74964,3.42078,5.72859
-87.3304,0.987704,0.409774,3,7,0,89.7085,0.0478905,-0.850313,2.83455,5.79996,-5.01406,0.8946
-87.9817,0.989388,0.409774,3,7,0,88.0482,-0.0664013,-0.897582,-0.706424,0.894786,-7.13108,0.946477
-86.9844,0.979672,0.409774,2,7,0,89.0194,0.124927,-0.889123,7.95288,0.100559,-3.39106,0.308708
-87.7284,0.971467,0.409774,3,7,0,88.319,0.443308,-0.45213,2.54976,-2.46048,3.00678,3.92014
-86.7414,0.996656,0.409774,2,5,0,87.9395,0.315755,-0.771763,2.76096,3.88874,0.0630917,1.10902
-88.4185,0.941002,0.409774,2,7,0,88.9436,0.138012,-0.336581,1.96947,-2.52037,-4.58357,4.93562
-87.8326,1,0.409774,2,3,0,88.5967,0.134111,-0.473384,0.732686,-3.44272,-4.29824,3.87349
-86.8085,0.998759,0.409774,2,7,0,88.0294,0.439055,-0.885041,3.58632,-3.57921,2.12267,0.20789
-86.8381,0.999568,0.409774,3,7,0,86.8915,0.179414,-0.857467,-0.143746,-0.915261,-2.42866,0.475897
-86.8133,0.999744,0.409774,3,15,0,86.9466,0.344986,-1.06922,2.03156,-0.0895645,0.494533,-1.54936
-86.8394,0.9972,0.409774,3,7,0,87.01,0.418425,-1.03191,0.496994,-1.60654,1.5973,-1.15152
-87.155,0.978873,0.409774,1,3,0,87.4891,0.471025,-1.15969,-1.561,2.01459,2.12011,-2.24411
-86.6818,0.99922,0.409774,2,5,0,87.2212,0.318212,-0.850039,-2.50987,2.31198,0.105947,0.418885
-87.0329,0.929759,0.409774,2,7,0,89.2359,0.13534,-1.05872,6.36171,3.78188,-2.8092,-1.26473
-87.4273,0.984112,0.409774,3,7,0,87.8597,0.13473,-0.592362,-2.6362,-1.82045,-3.95742,2.88846
-87.4397,0.9975,0.409774,3,15,0,88.0645,0.0272811,-0.848532,-0.203899,3.14549,-5.43741,0.987194
-87.3687,1,0.409774,3,7,0,87.5077,0.607362,-0.990046,1.394,1.10116,4.32623,-0.316453
-87.4817,0.998319,0.409774,3,15,0,87.5341,0.034182,-0.785256,-0.829252,-0.693036,-5.53782,1.5345
-87.3082,0.999131,0.409774,3,15,0,88.085,0.44432,-0.575881,4.47088,-1.45746,2.7764,2.91019
-86.7948,1,0.409774,2,7,0,87.3507,0.401212,-0.790025,1.65116,2.72569,1.61535,1.00018
-87.0302,0.995169,0.409774,3,7,0,87.1501,0.195272,-0.675369,0.889864,1.22432,-2.43459,2.04766
-90.0369,0.899548,0.409774,2,7,0,90.4594,0.0356674,-0.166785,-0.151257,2.58733,-8.10398,6.54713
-88.2117,0.960939,0.409774,2,3,0,91.0968,0.154,-0.365225,-6.21144,5.10806,-4.08227,4.67339
-86.991,1,0.409774,3,7,0,88.418,0.479542,-0.776687,-2.05948,4.52566,3.00837,1.25387
-87.0576,0.996324,0.409774,1,1,0,87.0584,0.493414,-0.75965,-0.147515,0.0353251,3.28854,1.43786
-87.9517,0.981262,0.409774,3,7,0,88.3266,0.594241,-1.32244,-0.904602,-2.35213,3.15078,-3.48077
-87.2732,0.997399,0.409774,2,3,0,88.1096,0.447495,-1.22363,-3.24999,2.80747,1.72983,-2.86818
-86.8847,0.999725,0.409774,3,7,0,87.4003,0.315711,-0.677418,3.06631,-1.83923,0.0631142,1.92573
-87.2224,0.992911,0.409774,3,7,0,87.2726,0.448656,-1.20461,0.972948,0.560297,1.77087,-2.69202
-87.4368,0.992721,0.409774,2,3,0,87.4991,0.423009,-1.28705,-1.09612,0.612442,1.35934,-3.47914
-86.9007,0.991484,0.409774,2,5,0,87.9126,0.316279,-0.669307,1.77004,-3.80268,0.07471,1.99506
-87.4146,0.960002,0.409774,2,7,0,88.5113,0.618467,-0.945651,4.15943,-2.92813,4.63794,0.139657
-86.8137,0.998473,0.409774,3,7,0,87.8561,0.260901,-1.06197,-4.89051,2.08193,-0.779148,-1.47121
-87.2887,0.982422,0.409774,2,7,0,87.5989,0.464392,-0.603892,1.35965,1.99482,3.12171,2.71741
-86.8714,0.971708,0.409774,2,7,0,88.5897,0.285469,-1.10493,3.56257,4.55965,-0.384746,-1.87445
