# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1985537789
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_null_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,aux_unscaled.1,p_gamma.1,p_aux_unscaled.1,g_gamma.1,g_aux_unscaled.1
-87.069,0.999453,0.218501,3,15,0,88.5222,0.410764,-0.636584,-1.49324,-4.71535,1.99564,2.34144
-87.1269,0.995632,0.218501,3,15,0,88.1627,0.513892,-1.08844,-0.668571,4.0521,2.81105,-1.50166
-87.1708,0.998598,0.218501,4,15,0,87.6525,0.273976,-1.22628,3.85876,-0.542138,-0.49969,-2.97635
-87.1005,1,0.218501,4,15,0,87.2438,0.386244,-0.606076,-1.20407,1.25599,1.53793,2.56835
-86.9571,0.999436,0.218501,4,15,0,87.5467,0.168226,-1.0643,-2.10472,2.69402,-2.25462,-1.38068
-87.4162,0.979573,0.218501,3,11,0,90.0493,0.14394,-1.24771,-1.53498,-6.41311,-2.29501,-3.02293
-87.9579,0.997982,0.218501,4,15,0,88.2808,-0.0633632,-1.09245,0.976326,2.17084,-6.1482,-0.913765
-87.4041,0.997881,0.218501,4,15,0,88.8426,0.383837,-0.503389,-6.54338,-1.30502,1.59768,3.41368
-86.8774,0.99616,0.218501,4,15,0,88.2206,0.206401,-0.749745,-3.99161,-3.68972,-2.08287,1.38439
-87.0655,0.998788,0.218501,4,15,0,87.167,0.528998,-0.978432,0.325594,-1.25629,3.28501,-0.449365
-86.974,0.999841,0.218501,4,15,0,87.1516,0.160313,-0.764585,2.36519,0.234155,-2.98734,1.33909
-86.9108,0.999997,0.218501,4,15,0,86.9952,0.467805,-1.00578,0.94171,-0.95527,2.35082,-0.836904
-87.2493,0.997971,0.218501,4,15,0,87.3562,0.056077,-0.953736,-0.0421881,1.31006,-4.49969,-0.0813096
-87.4323,0.997261,0.218501,3,7,0,87.6429,0.0423817,-0.788421,-2.16013,-1.02545,-5.35326,1.47492
-87.7744,0.990346,0.218501,1,3,0,88.0861,-0.00537186,-0.754168,-2.79942,1.04328,-6.51543,1.97805
-88.0869,0.996864,0.218501,4,15,0,89.4116,0.117166,-1.41019,6.49935,-0.403521,-2.3515,-4.46275
-87.2274,0.99977,0.218501,3,15,0,88.3195,0.30583,-1.24759,-3.83393,-3.19318,-0.0700449,-3.1791
-86.7858,0.999327,0.218501,4,15,0,87.5336,0.421039,-0.847866,1.0135,3.39148,1.88247,0.513298
-87.3464,0.989008,0.218501,2,7,0,88.0885,0.54591,-0.708671,3.76997,2.19452,4.351,2.04075
-87.4068,0.999536,0.218501,2,3,0,87.4148,0.558742,-0.707199,0.443115,-0.175014,4.58027,2.09752
-87.8586,0.9887,0.218501,2,7,0,88.5188,0.610655,-0.634455,3.18487,2.35286,5.78663,2.94448
-87.1437,0.997165,0.218501,4,15,0,89.5798,0.191655,-1.18382,-4.5094,5.38272,-1.70273,-2.51347
-88.225,0.982048,0.218501,2,7,0,89.3388,0.190124,-1.46723,0.260704,-4.22618,-1.36139,-5.09298
-87.918,0.999844,0.218501,2,3,0,88.2892,0.170186,-1.39633,-0.0376325,-2.44208,-1.69674,-4.42596
-88.4164,0.998479,0.218501,4,15,0,88.8835,0.666731,-0.575416,-2.94669,1.77862,7.09394,3.73891
-87.4913,0.996621,0.218501,3,7,0,89.2272,0.375828,-0.47519,6.73599,2.28104,1.4469,3.63278
-86.7662,0.999409,0.218501,3,11,0,87.7156,0.324507,-1.04111,1.08022,3.83023,0.194412,-1.29875
-88.5344,0.984296,0.218501,3,15,0,89.3113,0.491328,-0.313457,0.716513,3.49653,4.48567,5.11984
-87.4916,0.996488,0.218501,3,15,0,90.5354,0.490719,-1.26774,-1.75568,-6.88206,2.16692,-3.20486
-87.2019,0.99838,0.218501,4,15,0,88.4017,0.141545,-0.670783,-5.81385,-1.54133,-3.60129,2.20131
-86.8944,0.9997,0.218501,3,7,0,87.2728,0.181277,-0.782226,2.43028,-1.7685,-2.53052,1.14147
-86.6882,0.999509,0.218501,3,15,0,87.0199,0.331491,-0.842319,-3.02374,0.870294,0.342192,0.48914
-86.6837,0.999999,0.218501,4,15,0,86.6957,0.33891,-0.860753,0.176175,-0.420472,0.467401,0.327383
-86.9425,0.985706,0.218501,3,11,0,88.7264,0.164205,-1.04579,-6.05259,-3.21642,-2.35422,-1.2039
-86.6741,0.996722,0.218501,4,15,0,87.6687,0.305622,-0.918777,3.74397,2.99542,-0.109351,-0.194198
-88.8893,0.982002,0.218501,4,15,0,89.6316,0.194197,-1.58619,0.0171818,3.45344,-1.1844,-6.15871
-86.7238,0.999787,0.218501,3,13,0,89.0483,0.27191,-0.990646,1.64608,5.99941,-0.646037,-0.830539
-86.8755,0.998577,0.218501,4,15,0,86.9817,0.46795,-0.93822,-0.752147,1.19343,2.48078,-0.221064
-87.1895,0.99789,0.218501,3,7,0,87.2039,0.558717,-1.01574,0.170951,-0.465322,3.59225,-0.712164
-87.0184,0.999909,0.218501,2,7,0,87.2284,0.50726,-1.0106,2.57032,-0.265576,2.9,-0.798897
-87.1952,0.98564,0.218501,3,11,0,89.9467,0.245675,-0.56813,6.45539,-4.83424,-1.48439,2.88298
-86.8487,0.977479,0.218501,2,7,0,89.9728,0.445277,-0.828437,7.01122,-5.06115,2.32082,0.724933
-87.1824,0.994008,0.218501,3,15,0,87.8635,0.339128,-1.23153,-2.36942,-2.8523,0.364255,-3.03024
-87.1708,0.999513,0.218501,2,3,0,87.2454,0.326328,-1.22887,0.396459,-1.05854,0.198132,-3.00837
-89.3726,0.980948,0.218501,3,13,0,90.1088,0.332949,-1.66947,0.0927809,-3.43858,0.21196,-6.94645
-87.2818,0.999791,0.218501,3,7,0,89.6845,0.19101,-1.23378,2.19113,-6.01698,-1.64377,-2.97053
-87.8826,0.995798,0.218501,4,15,0,88.524,0.0522438,-1.31037,-4.43727,-0.678678,-3.47767,-3.38981
-87.0581,0.999895,0.218501,4,15,0,88.1732,0.28493,-0.603616,-5.17327,-2.12935,-0.594891,2.55754
-86.9142,0.980093,0.218501,3,15,0,89.6451,0.475856,-0.847493,6.56749,-4.72349,2.79001,0.614229
-87.5708,0.990616,0.218501,3,15,0,88.6843,0.144521,-0.534053,5.42632,-1.77936,-3.88247,3.34958
-86.9634,0.990661,0.218501,4,15,0,90.3484,0.460268,-1.06751,5.40974,6.30499,2.13553,-1.41542
-86.6849,0.994829,0.218501,3,11,0,88.1492,0.299482,-0.948725,6.00561,-2.34351,-0.207521,-0.462361
-86.8692,0.984993,0.218501,3,11,0,89.0445,0.215364,-1.06458,-6.02186,-4.10083,-1.49349,-1.45303
-87.5327,0.991854,0.218501,3,15,0,88.2441,0.634712,-1.06274,-4.65417,-0.773896,4.41577,-0.903654
-86.9974,0.997406,0.218501,3,15,0,88.2121,0.335366,-1.16407,-6.24734,0.0057807,0.33042,-2.41618
-87.0175,0.99992,0.218501,4,15,0,87.324,0.113725,-0.91883,0.196905,2.21452,-3.52571,0.0677321
-87.2417,0.986732,0.218501,4,15,0,88.7443,0.081568,-0.786067,1.86794,-4.73268,-4.54461,1.35997
-88.0891,0.992907,0.218501,3,7,0,88.2388,0.0156974,-0.584638,0.483534,1.51254,-6.78016,3.37513
-87.2904,0.99886,0.218501,4,15,0,88.6759,0.257298,-0.531432,-5.87668,2.23424,-1.25694,3.17408
-86.9942,0.998837,0.218501,4,15,0,87.6412,0.269783,-0.634573,1.34368,-3.08101,-0.901209,2.30542
-86.9794,0.999172,0.218501,3,7,0,87.1331,0.227842,-0.666875,0.329822,-1.554,-1.75721,2.07145
-87.0162,0.997897,0.218501,4,15,0,87.6028,0.442565,-0.695544,-0.013171,3.0701,2.51243,1.8881
-89.4701,0.978695,0.218501,4,15,0,90.2817,0.948774,-1.18297,1.62109,-3.42412,7.09349,-0.532159
-89.688,0.999867,0.218501,3,7,0,89.9408,0.961811,-1.29931,2.7529,0.521841,6.50545,-1.68992
-89.7808,0.997644,0.218501,4,15,0,90.344,0.988812,-1.22293,1.20079,2.8857,7.18119,-0.70967
-88.3557,0.999273,0.218501,3,7,0,90.0606,0.676106,-1.35577,7.35412,-0.592056,3.83716,-3.55039
-87.952,0.997848,0.218501,4,15,0,89.0647,0.199499,-0.387734,5.88015,-0.766874,-2.85384,4.39885
-88.6615,0.982271,0.218501,4,15,0,91.1033,-0.159397,-1.13729,1.12581,6.21275,-7.66629,-0.86289
-86.8391,0.999989,0.218501,4,15,0,88.7033,0.174144,-0.927335,-7.44476,-1.49591,-2.39884,-0.143379
-86.7558,0.999718,0.218501,4,15,0,86.9729,0.29513,-0.761704,-2.63262,0.1539,-0.329779,1.19973
-86.8453,0.996739,0.218501,2,7,0,87.183,0.313689,-0.698849,-1.36212,-2.12068,0.0227638,1.74186
-87.2518,0.991958,0.218501,3,15,0,88.2605,0.0796596,-1.08755,-3.07338,-3.38882,-3.67164,-1.39224
-87.1089,0.999173,0.218501,3,7,0,87.4524,0.142594,-1.1201,-2.95998,-1.06651,-2.56244,-1.84474
-87.4367,0.997678,0.218501,4,15,0,87.7404,0.613525,-0.859627,0.537186,-2.17591,4.89666,0.92109
-87.0196,0.998605,0.218501,2,5,0,87.6453,0.516741,-0.890152,-4.38336,-0.66734,3.33532,0.326321
-87.1996,0.998924,0.218501,4,15,0,87.4962,0.438565,-1.20257,3.03244,-0.407634,1.6488,-2.6872
-86.8568,0.987945,0.218501,3,11,0,89.515,0.311756,-0.692334,3.31545,-6.10023,-0.0159867,1.79793
-87.0826,0.99808,0.218501,3,7,0,87.0995,0.256404,-0.604124,0.628078,0.273254,-1.21245,2.57233
-86.8024,0.999661,0.218501,4,15,0,87.2702,0.19335,-0.866289,1.32903,-2.57527,-2.15199,0.372985
-86.7268,0.999889,0.218501,4,15,0,86.8784,0.264429,-0.987877,2.19572,-0.157172,-0.770184,-0.801115
-86.8412,0.996009,0.218501,3,9,0,87.4795,0.454206,-0.891226,-4.17756,-1.23618,2.35495,0.178242
-87.4866,0.993729,0.218501,3,15,0,87.9116,0.267202,-0.470633,-2.94621,1.57726,-1.07634,3.65794
-87.4779,0.997186,0.218501,4,15,0,88.3143,0.564493,-0.687023,-2.44399,3.23295,4.75307,2.29622
-87.4596,0.995406,0.218501,3,7,0,88.1383,0.615219,-0.844991,3.29845,2.33745,4.97953,1.06292
-87.3658,0.999745,0.218501,4,15,0,87.728,0.0338472,-0.902637,-1.88859,-2.00892,-5.10328,0.466778
-87.2629,1,0.218501,3,7,0,87.4297,0.0532238,-0.960632,-1.74862,1.07281,-4.53012,-0.135464
-87.0569,0.999985,0.218501,3,7,0,87.3714,0.10403,-0.89672,2.74671,1.13181,-3.76792,0.294888
-87.2469,0.984271,0.218501,4,15,0,89.4162,0.383756,-0.552247,-6.92302,3.29965,1.54333,3.01391
-88.0848,0.996309,0.218501,4,15,0,88.3812,0.106863,-0.442513,2.30242,1.45279,-5.07401,4.20383
-87.7536,0.99977,0.218501,4,15,0,88.7112,0.025431,-0.676846,-0.043551,3.92246,-6.16127,2.53426
-87.4399,0.998218,0.218501,3,7,0,88.1604,0.0528953,-0.749463,2.5956,-2.8649,-5.27406,1.78499
-86.6876,0.972958,0.218501,2,7,0,90.1175,0.291619,-0.949902,9.10372,-3.69686,-0.338023,-0.471
-86.7926,0.997848,0.218501,3,15,0,87.0382,0.328702,-1.05953,1.33849,-1.74645,0.255252,-1.4655
-88.8965,0.983253,0.218501,3,15,0,88.9963,0.248323,-1.59514,-0.964828,-1.06696,-0.613259,-6.2809
-88.3825,0.998534,0.218501,3,7,0,89.4472,0.283396,-1.51096,2.60982,3.70153,-0.283635,-5.55112
-87.426,0.997196,0.218501,4,15,0,89.5454,0.0686882,-1.16482,-0.165475,-5.83421,-3.63431,-2.07986
-86.8362,1,0.218501,3,7,0,87.4757,0.175015,-0.920048,-3.48552,-2.04906,-2.39637,-0.0790757
-86.7624,0.998653,0.218501,3,15,0,87.2107,0.360243,-0.771995,3.50322,1.03211,0.890917,1.12122
-86.7996,0.999509,0.218501,3,7,0,86.8482,0.362689,-0.743937,-0.075544,-0.882147,0.954667,1.36781
-86.8017,0.996955,0.218501,3,11,0,87.3143,0.221112,-1.0169,2.25506,2.38601,-1.45649,-1.02556
-87.2824,0.989856,0.218501,2,7,0,87.9793,0.15429,-1.20902,2.00717,3.03006,-2.21425,-2.6857
-87.3854,0.994449,0.218501,3,11,0,88.7334,0.610363,-0.914455,5.37806,2.68253,4.64144,0.400453
-88.0739,0.994204,0.218501,4,15,0,88.8532,0.0793281,-0.481216,2.80873,2.9287,-5.63553,3.9851
-88.3971,0.996243,0.218501,3,7,0,88.8462,0.143741,-0.335696,3.6057,-0.845791,-4.4327,4.92631
-88.657,0.994373,0.218501,4,15,0,89.4622,0.534297,-1.51642,-4.88119,1.01171,2.15278,-5.39976
-87.3549,0.996651,0.218501,4,15,0,90.0743,0.391374,-1.27408,-5.54574,5.32104,0.995601,-3.39054
-88.7492,0.991708,0.218501,4,15,0,89.264,0.117174,-1.54115,-2.60282,2.20989,-2.10701,-5.64921
-87.305,0.999946,0.218501,4,15,0,89.2959,0.077559,-0.756223,-4.53329,-4.65959,-4.72565,1.63912
-89.0644,0.986513,0.218501,4,15,0,89.7372,0.228876,-1.61931,3.14767,-2.41988,-0.795136,-6.48057
-88.0059,1,0.218501,4,15,0,89.8077,0.143797,-0.42069,-6.10296,-3.21321,-4.19983,4.26792
-86.8879,0.997515,0.218501,2,7,0,88.3879,0.275193,-0.683126,3.81713,-4.10069,-0.758125,1.88842
-87.0836,0.998388,0.218501,3,7,0,87.1003,0.226284,-0.622078,-0.183246,-0.501646,-1.8487,2.45437
-86.8776,0.999859,0.218501,4,15,0,87.2059,0.302214,-1.1105,-2.27651,1.63804,-0.136892,-1.92932
-86.7129,0.998656,0.218501,3,15,0,87.1948,0.354384,-0.821574,0.754913,2.73078,0.756104,0.681476
-86.8885,0.997961,0.218501,3,15,0,87.0962,0.176771,-0.798456,-2.56848,-0.195295,-2.58926,1.0064
-88.5537,0.984326,0.218501,3,15,0,88.8252,0.181746,-0.275246,-2.94418,-0.164364,-3.5522,5.2832
-87.1674,0.997532,0.218501,3,7,0,88.9733,0.158964,-0.659505,2.80255,-5.0089,-3.24851,2.25676
-87.0544,1,0.218501,4,15,0,87.3081,0.365945,-1.18043,2.69279,-0.670644,0.736638,-2.55333
-88.7776,0.991137,0.218501,4,15,0,89.104,0.852376,-1.11541,1.27776,-2.10431,6.59166,-0.400398
-88.3193,0.997206,0.218501,4,15,0,89.6634,0.783098,-1.01088,6.56948,0.123064,6.42258,0.269361
-88.1044,0.997098,0.218501,4,15,0,89.125,0.680059,-0.700933,-5.56912,0.942636,6.65565,2.68391
-87.7776,1,0.218501,2,3,0,88.1132,0.631578,-0.710717,-3.11928,-0.72545,5.80779,2.35856
-87.8243,0.999036,0.218501,4,15,0,88.5017,-0.0364088,-0.85121,-3.61878,-2.08227,-6.73567,1.23357
-88.5389,0.987522,0.218501,2,3,0,88.6326,-0.109372,-0.767487,0.852031,-1.06907,-8.74941,2.38645
-88.0725,0.996779,0.218501,1,3,0,88.7996,-0.0594937,-0.796611,-4.48589,1.27278,-7.49162,1.84884
-86.7161,0.979969,0.218501,2,7,0,90.364,0.33736,-0.990676,-10.3177,2.31955,0.403212,-0.839321
-87.0778,0.996892,0.218501,3,15,0,87.152,0.189402,-1.15444,1.53668,0.107423,-1.77773,-2.24094
-87.249,0.999212,0.218501,4,15,0,87.4882,0.531268,-0.727284,-2.09581,1.28339,4.03577,1.82951
-89.2284,0.985389,0.218501,3,15,0,90.4557,0.554903,-1.60742,1.19278,4.35991,2.15825,-6.1799
-89.6282,0.991929,0.218501,3,15,0,92.8091,-0.145321,-0.554531,5.0849,-6.17881,-10.9202,4.51696
-88.768,0.992671,0.218501,1,3,0,90.1471,-0.0842144,-0.616534,5.47919,-2.67318,-9.02659,3.60196
-86.7144,0.999127,0.218501,3,15,0,89.5778,0.341484,-0.808288,-8.92737,2.48088,0.530843,0.792998
-89.6034,0.972851,0.218501,4,15,0,90.2904,0.968413,-1.14748,-3.41593,2.28099,7.49313,-0.0270628
-89.0456,0.999834,0.218501,3,7,0,89.8778,0.84185,-1.33167,-5.01457,-0.892315,5.37677,-2.65094
-91.0246,0.973538,0.218501,3,7,0,92.6165,1.08362,-0.912398,-3.00492,-4.58932,10.4117,3.4793
-90.9998,0.998101,0.218501,2,3,0,91.2312,1.07457,-0.89276,2.65073,0.452925,10.4953,3.62238
-91.3512,0.993341,0.218501,2,3,0,91.7305,1.11747,-0.920877,-2.55666,-1.68086,10.6749,3.6907
-87.601,0.997595,0.218501,4,15,0,92.085,-0.00739385,-0.890904,-11.7873,-1.60292,-5.96654,0.737688
-87.0663,0.998092,0.218501,4,15,0,88.2469,0.491069,-0.748615,5.60634,-1.8034,3.27518,1.52951
-86.6975,0.993323,0.218501,3,15,0,88.0498,0.263948,-0.934951,5.69445,2.34789,-0.812335,-0.323232
-86.7022,0.999558,0.218501,4,15,0,86.7872,0.357208,-0.843711,0.831513,-1.01027,0.793643,0.486915
-87.2881,0.994327,0.218501,3,11,0,87.5901,0.207561,-0.561388,-2.1689,1.58079,-2.35592,2.99015
-88.4095,0.985153,0.218501,3,15,0,89.841,0.268071,-0.263553,2.56893,4.43861,-1.21492,5.23908
-87.1545,0.999121,0.218501,4,15,0,89.0236,0.183001,-1.18201,-3.03493,5.04244,-1.83329,-2.48446
-86.9886,0.995855,0.218501,3,11,0,88.0201,0.410481,-0.673086,3.06089,3.44783,1.93848,2.02948
-87.6672,0.993184,0.218501,3,15,0,88.0155,0.0177895,-1.1824,1.76046,2.01186,-4.40166,-2.08638
-89.0641,0.993207,0.218501,3,15,0,89.0875,-0.134104,-1.39794,0.298998,0.57553,-5.92082,-3.52881
-87.8168,0.996597,0.218501,4,15,0,90.2417,0.619213,-0.666839,-3.40079,-5.76001,5.79428,2.69611
-87.429,0.999942,0.218501,4,15,0,87.9412,0.11667,-1.22854,-4.02474,-0.359704,-2.73348,-2.79105
-87.4471,0.999782,0.218501,1,1,0,87.45,0.116455,-1.23475,0.28167,0.082531,-2.72312,-2.84803
-87.2402,0.998691,0.218501,4,15,0,88.1033,0.577693,-0.971556,1.97661,3.4516,3.98592,-0.243796
-88.1997,0.984127,0.218501,2,7,0,89.1483,0.739455,-0.839975,4.60565,2.15303,6.80279,1.70091
-87.4708,0.999254,0.218501,4,15,0,88.6686,0.24557,-1.31016,6.19744,-0.199595,-0.826627,-3.72378
-87.7852,0.998442,0.218501,4,15,0,88.4688,0.542794,-1.31747,-3.49354,-2.20905,2.63534,-3.55989
-87.4394,0.998056,0.218501,4,15,0,88.8469,0.0479969,-1.12965,5.01905,-3.1651,-4.07663,-1.6903
-87.176,0.99573,0.218501,3,15,0,88.4226,0.0810988,-1.02337,2.85231,3.99513,-3.82964,-0.801746
-88.3788,0.994899,0.218501,4,15,0,88.4133,-0.0953916,-1.23879,-0.612169,0.605507,-6.03668,-2.17224
-90.6636,0.978246,0.218501,3,7,0,90.7749,-0.363916,-1.08581,-0.264608,1.32379,-11.9839,1.0447
-89.3594,0.995659,0.218501,4,15,0,92.3299,0.916043,-1.27803,-7.94089,-4.02443,6.26053,-1.72415
-87.4581,0.995413,0.218501,4,15,0,90.5668,0.268431,-0.478133,9.79663,-1.39886,-1.04165,3.59695
-87.7861,0.995257,0.218501,3,7,0,88.0606,0.17979,-0.441461,0.355806,-2.08521,-3.24387,4.01665
-87.0392,0.999576,0.218501,4,15,0,88.2038,0.183968,-1.13166,-2.52523,3.94007,-1.8942,-2.02406
-87.1487,0.995882,0.218501,3,11,0,88.0481,0.521913,-0.76616,-3.94772,-2.58044,3.75929,1.45673
-88.4639,0.992056,0.218501,4,15,0,88.8817,0.514702,-1.48765,-1.87674,-2.22509,2.02723,-5.17418
-87.5521,0.988558,0.218501,3,11,0,91.1561,0.28096,-0.449718,3.83639,-7.10962,-0.761924,3.8155
-88.9675,0.983817,0.218501,4,15,0,89.9596,-0.104103,-1.41769,-1.98135,3.73863,-5.38563,-3.85059
-90.2327,0.992476,0.218501,4,15,0,91.0679,-0.314608,-0.975218,2.68353,3.13354,-11.827,1.78074
-91.2624,0.983938,0.218501,2,3,0,91.2636,-0.391119,-0.950806,-0.12928,0.108868,-13.691,2.6568
-90.0387,1,0.218501,3,7,0,91.6396,-0.310914,-1.16534,5.85201,-2.93224,-10.3273,-0.175218
-89.975,0.999872,0.218501,2,3,0,90.0976,-0.304939,-1.14201,1.57336,0.855647,-10.3803,0.019541
-89.276,0.993038,0.218501,2,3,0,90.6102,-0.230831,-1.17006,-6.40896,0.948,-8.78645,-0.763566
-87.9806,1,0.218501,3,7,0,89.4569,-0.0728951,-1.02602,-6.35745,-1.87336,-6.63315,-0.235963
-87.1416,0.995322,0.218501,3,15,0,89.0159,0.41638,-1.19338,7.76036,0.0268866,1.38108,-2.6299
-86.9099,1,0.218501,3,7,0,87.1659,0.430522,-1.07011,-0.469641,2.00111,1.71994,-1.48447
-86.9597,0.99267,0.218501,3,11,0,88.4092,0.245517,-1.13555,6.73928,0.761641,-0.959436,-2.13079
-86.9462,0.999707,0.218501,4,15,0,87.1215,0.347461,-1.13965,-1.48191,-1.31058,0.504557,-2.18991
-87.3235,0.998284,0.218501,4,15,0,87.4519,0.222722,-1.26146,1.99865,-0.254564,-1.17079,-3.26062
-87.0933,0.994666,0.218501,4,15,0,88.9301,0.18704,-0.655655,7.6785,-0.175304,-2.64673,2.23159
-86.8763,1,0.218501,4,15,0,87.2758,0.455359,-0.824063,-1.49865,2.30113,2.49832,0.782335
-86.7144,0.998129,0.218501,3,15,0,87.2277,0.242003,-0.89584,3.91228,0.77073,-1.22703,0.0456554
-87.0773,0.994456,0.218501,4,15,0,87.675,0.391883,-0.618842,0.530567,3.07609,1.63899,2.46719
-86.6788,1,0.218501,3,15,0,87.0748,0.300251,-0.933815,1.38093,2.32578,-0.197577,-0.328388
-88.1703,0.986704,0.218501,3,15,0,88.5137,0.524569,-1.42308,-2.35902,1.65345,2.23634,-4.5689
-88.735,0.990967,0.218501,3,15,0,90.964,0.0742294,-0.342555,3.85161,-5.32877,-6.28078,5.10175
-87.1988,0.990428,0.218501,2,7,0,89.9478,0.201716,-0.59771,5.4337,-5.42255,-2.42749,2.69667
-87.184,0.999981,0.218501,4,15,0,87.4567,0.172094,-0.63493,1.84877,1.63483,-3.01433,2.4382
-89.7133,0.9765,0.218501,4,15,0,90.0016,-0.174199,-0.608366,-2.20569,-1.48332,-11.2844,4.23749
-89.0708,0.999322,0.218501,4,15,0,91.4705,0.36891,-1.62265,-8.7693,-0.319727,0.550499,-6.52888
-88.8225,0.999992,0.218501,2,3,0,89.1014,0.360321,-1.58433,-0.425496,2.09507,0.486203,-6.19619
-88.5612,0.999609,0.218501,3,7,0,88.9743,0.338177,-1.5423,-0.655738,2.53442,0.282917,-5.83145
-88.2383,1,0.218501,4,15,0,88.8896,0.215482,-0.31694,3.90592,1.68383,-2.5608,4.90989
-87.4497,0.999596,0.218501,4,15,0,88.8839,0.495691,-1.25078,-2.01856,-4.58331,2.25445,-3.03954
-87.0438,0.999341,0.218501,4,15,0,87.9163,0.182522,-1.13259,-2.99877,3.08576,-1.91507,-2.03037
-87.9879,0.990079,0.218501,3,7,0,88.4508,-0.0640005,-0.875247,-2.04167,2.31359,-7.19259,1.14337
-88.1504,0.997882,0.218501,4,15,0,89.1856,-0.0600206,-0.759987,-1.13274,-3.99884,-7.68982,2.1865
-87.2771,0.975283,0.218501,2,7,0,90.5608,0.0672883,-0.810463,-9.88065,1.98564,-4.75842,1.18803
-87.4012,0.999188,0.218501,3,7,0,87.4351,0.0560732,-0.762334,0.712048,0.540761,-5.15972,1.65869
-87.2206,1,0.218501,4,15,0,87.8118,0.325229,-1.24509,4.35848,0.0282882,0.181985,-3.15628
-86.8255,0.999995,0.218501,4,15,0,87.2322,0.293695,-1.08047,0.400711,-2.54028,-0.269205,-1.65427
-87.5634,0.990396,0.218501,3,11,0,88.2876,0.370296,-0.453709,0.696929,3.37536,1.34013,3.79907
-89.0041,0.985432,0.218501,3,7,0,89.421,0.10169,-0.261304,-0.455879,-2.56792,-5.81719,5.61121
-88.5406,0.994449,0.218501,4,15,0,90.6752,0.209605,-0.261003,8.24225,-0.571464,-2.81452,5.33213
-88.1337,0.999356,0.218501,3,7,0,89.0591,0.194661,-0.350898,-0.765696,-3.81763,-3.04911,4.69098
-86.6896,0.991409,0.218501,2,7,0,89.6465,0.292606,-0.840027,2.76583,-6.60939,-0.353935,0.511055
-86.7236,0.998638,0.218501,3,15,0,86.9047,0.234831,-0.896219,-1.87933,-1.06941,-1.35463,0.049471
-87.3545,0.995187,0.218501,3,11,0,87.4548,0.126276,-1.21059,-0.251776,-1.25708,-2.62835,-2.64588
-87.4962,0.99912,0.218501,4,15,0,87.8592,0.00886694,-1.01788,-1.73833,-2.07878,-5.14604,-0.509599
-87.5234,0.999395,0.218501,2,3,0,87.577,0.00156816,-0.9846,0.915196,0.665108,-5.41012,-0.170187
-88.0737,0.991958,0.218501,3,7,0,88.5022,-0.0680743,-0.833727,1.01991,-2.52262,-7.48731,1.55001
-88.3062,0.995948,0.218501,3,7,0,89.053,-0.116571,-1.0852,-3.86714,2.12606,-7.15663,-0.586207
-88.0692,0.996915,0.218501,4,15,0,89.9127,-0.0839357,-0.948847,-3.18928,-4.95305,-7.22795,0.551571
-87.7831,1,0.218501,3,7,0,88.0672,-0.0426439,-0.965688,-2.97359,0.378095,-6.33459,0.194306
-87.03,0.999789,0.218501,3,7,0,87.9044,0.110169,-0.921268,5.252,0.505403,-3.58564,0.0549051
-87.2104,0.998207,0.218501,4,15,0,87.4312,0.54242,-1.08709,2.25577,1.00184,3.18263,-1.41976
-86.9076,0.999742,0.218501,4,15,0,87.4895,0.218213,-1.09151,-3.63195,1.65964,-1.4171,-1.70222
-87.4466,0.991856,0.218501,4,15,0,88.1709,0.604528,-1.0981,-0.0657051,-3.41108,3.92527,-1.34166
-86.938,0.999926,0.218501,4,15,0,87.655,0.251872,-0.669477,-4.73063,0.575284,-1.25009,2.02281
-87.4742,0.99664,0.218501,4,15,0,87.6443,0.468655,-0.545984,2.06574,-0.774258,3.34332,3.21261
-86.9398,0.990615,0.218501,3,15,0,89.0105,0.308399,-1.14084,-3.34552,-5.26049,-0.0443484,-2.20645
-86.7663,1,0.218501,4,15,0,87.0064,0.407128,-0.838462,-0.207868,1.95863,1.65951,0.578573
-87.2393,0.995911,0.218501,3,7,0,87.3405,0.574899,-0.889948,-1.48507,0.723086,4.2136,0.50156
-89.2192,0.984124,0.218501,3,11,0,90.32,0.813477,-1.43036,2.26627,-3.88836,4.71427,-3.7571
-88.9193,0.998362,0.218501,4,15,0,89.9092,0.740046,-1.43653,-3.6997,3.0101,4.11041,-4.10085
-87.5101,0.992474,0.218501,3,13,0,90.8695,0.609035,-1.12908,5.68804,-6.14806,3.87924,-1.6192
-87.6258,0.999212,0.218501,2,3,0,87.6419,0.618822,-1.17217,0.48903,0.373254,3.85346,-1.99481
-87.9481,0.99523,0.218501,4,15,0,88.959,0.0524208,-0.557132,-0.422546,4.01896,-6.01137,3.45649
-86.9938,1,0.218501,4,15,0,88.2584,0.12524,-0.981837,-3.64747,3.69662,-3.15852,-0.536221
