# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1438233811
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_noinbred_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-148.304,0.997813,0.079051,6,63,0,173.632,-0.620415,0.375631,0.0962544,-0.335914,-1.31071,-0.643834,-0.747946,-0.69635,-0.228537,-1.02634,-0.612782,-0.34113,-1.16005,1.66424,1.25887,0.553588,-1.67189,0.276228,-1.47436,1.40133,-0.341398,1.19526,-0.412483,1.20443,0.389145,-0.989617,-1.3073,0.475806,0.11938,-0.904438,0.0234326,2.65659,-1.96546,-1.13833,1.16481,0.181884,-0.940626,0.709588,1.27798,-0.667384,0.645056,0.335989,-1.2477,1.33467,-0.644184,0.0466911,0.818923,-0.274298,-1.10831,1.0802,0.554633,-0.379792,-4.48084,-1.65438,0.476526,-1.4135,0.463839,1.7781,-1.86632,3.91899,-0.0111657,0.267356,0.968425,-0.700597,0.582477,0.19189,-0.269052,-2.00777,0.294127,-1.26731,0.11679,-0.104644,-1.08804,0.378984,-0.779563,1.27915,-0.176074,0.35775,0.809232,-0.70656,-0.645567,0.302816,0.148595,-0.772917,-1.08905,-1.31498,-0.339872,0.951447,0.68037,1.65172,-1.1228,0.862174,0.631704,1.3196,0.535181,0.767669,0.224036,-0.528405,1.81452,-0.405298,-0.384992,-0.0752961,-1.48857,-1.63274,3.14931,-0.43154,-1.46896,0.917743,0.0375464,-0.756844,0.107748,2.03683,-5.42498,-4.39156,-0.116831,-7.91388,-1.31291,-0.643349,-0.747468,-0.698128,-0.227616,-1.02532,-0.613194,-0.340022,-1.15961,1.66097,1.25944,0.554074,-1.67558,0.276308,-1.47426,1.39958,-0.341906,1.19569,-0.41193,1.20419,0.389591,-0.988963,-1.31078,0.473844,0.118803,-0.904011,0.0239915,2.65706,-1.96503,-1.13819,1.1602,0.181884,-0.951092,0.688233,1.18642,-0.733753,0.679911,0.288731,-1.22374,1.25226,-0.652016,0.0706955,0.820793,-0.27948,-1.10831,-0.706534,0.254678,-0.379792,-0.990248,-1.01099,-1.48592,-4.36666
-142.942,0.999819,0.079051,6,63,0,169.939,-0.514395,0.829536,0.382661,0.158716,-0.959158,0.865803,-0.61514,-0.627313,-1.07445,-0.826793,0.96346,0.0954244,-0.338068,1.70688,1.5442,0.175918,-0.728483,0.0550472,-1.27484,1.46478,0.355772,1.0652,0.650833,0.897389,0.926324,0.343644,-1.2377,-0.511436,0.683429,0.320474,0.41167,1.46003,-1.74398,-0.77452,0.197853,1.05152,-0.352508,0.556666,-0.596295,-2.28641,0.0987725,0.144578,-1.44599,1.45056,-1.20491,0.375528,0.137763,0.289154,-1.58897,1.6891,-0.0976552,-0.902282,-3.83953,-0.411476,0.823721,-0.769335,0.392877,3.56835,0.567503,8.04833,0.906632,1.33765,0.471314,0.396516,-0.732281,0.626462,1.48606,0.569347,1.19966,-0.713618,-0.402911,-0.601351,1.64829,-0.331068,0.837429,-0.584691,0.768097,-0.67428,1.08531,-0.868748,0.24366,1.9409,0.670087,-1.00597,0.569229,1.42953,0.367755,-2.02471,1.12574,0.898732,-1.37128,0.512488,0.930062,-0.534475,-2.07855,-0.948285,-0.926747,-0.368643,0.321311,-0.464534,-0.200978,0.127404,-1.06063,0.663058,0.15529,-0.0482068,-1.02264,-0.151022,1.00666,0.947598,-0.735512,3.04743,2.02484,3.68068,2.10537,-0.141339,-0.954238,0.870098,-0.612474,-0.632748,-1.06701,-0.821683,0.958425,0.101662,-0.337165,1.68442,1.54806,0.180302,-0.730189,0.0541552,-1.27569,1.46581,0.361779,1.06598,0.653845,0.901311,0.929593,0.35077,-1.23472,-0.520799,0.687076,0.321209,0.415029,1.46285,-1.74312,-0.773333,0.18403,1.05152,-0.258926,0.934772,-0.975251,-3.06299,0.63769,0.396227,-1.0544,1.53327,-1.09307,0.523318,-0.0170643,0.250292,-1.58897,4.45418,-0.637818,-0.902282,-1.00422,1.37324,6.00221,7.61975
-143.109,0.998888,0.079051,6,63,0,167.497,-0.502438,0.637771,-0.14574,-0.116038,-0.98654,0.795839,1.2833,-1.10993,-0.700489,1.28318,0.236138,-1.5355,-0.699719,1.20738,1.14265,-0.414001,0.540568,-0.483172,1.08559,1.12176,-0.214401,1.90978,-1.12505,0.94784,-1.18401,0.279987,-0.969778,-2.22823,-0.10487,0.164697,1.20468,1.27158,-1.53274,-0.321495,1.35042,0.470119,0.353502,0.806283,-0.906328,-0.990076,-0.642277,-0.72481,-0.763282,0.524209,-0.770146,0.719721,-1.07469,1.03555,-0.351401,1.18891,1.27266,0.536612,-2.86324,-0.825114,-0.243777,-1.09219,1.54925,-2.63857,-1.76671,-2.59726,0.578821,-0.573146,1.49483,0.0424508,0.88064,1.39653,-0.913622,-1.01448,0.039569,-1.35288,-1.11926,-0.43774,1.17676,-0.336341,1.7876,-1.09492,-0.520937,-0.166658,-1.28911,-0.513589,-1.54527,-0.256726,0.922528,-0.472156,-0.972095,-0.274879,0.228126,-0.989101,1.19272,0.766643,0.483106,-0.878386,0.599545,-0.272691,0.36053,2.41778,-0.65451,-0.552637,1.10952,-1.36074,0.977503,-0.227622,-0.873824,0.255181,1.51936,-0.675435,0.768463,1.04363,1.24502,-0.46253,-0.214521,-0.689477,-4.50717,-0.136265,-0.958864,-2.81563,-0.99303,0.800637,1.28605,-1.11649,-0.690812,1.29103,0.233695,-1.52524,-0.696995,1.16518,1.14779,-0.409248,0.509493,-0.481991,1.08638,1.1076,-0.213925,1.91294,-1.11972,0.946619,-1.17887,0.286011,-0.994563,-2.23485,-0.111524,0.167846,1.21002,1.27445,-1.52955,-0.32322,1.325,0.470119,0.31444,0.821109,-1.0939,-1.27616,-0.502334,-0.860903,-0.654862,0.217974,-0.815155,0.809397,-1.06347,1.02077,-0.351401,-0.311101,1.60885,0.536612,-1.01049,-0.273115,-1.57186,-1.90219
-144.83,0.999307,0.079051,6,63,0,165.959,-0.452096,0.617168,-0.152648,-0.146459,-0.807558,0.914418,1.40614,-0.954187,-0.65407,0.884788,-0.104738,-1.6359,-0.753267,1.46966,1.14026,-0.35051,0.436813,-0.49846,1.17531,1.44739,-0.208525,2.03159,-1.05568,1.12602,-1.10094,0.136012,-1.14888,-2.18671,-0.306388,0.0462099,1.15258,1.52121,-1.49897,-0.389351,1.43071,0.311923,0.287805,0.730014,-1.06525,-0.918211,-0.696111,-0.852063,-0.797117,0.389807,-0.704475,0.726289,-1.20386,0.995823,-0.2213,1.12457,1.41351,0.709754,-2.93674,-0.889392,-0.348708,-1.03899,-1.51609,0.964853,0.072449,2.12894,-1.20714,-0.579077,-0.74254,-1.2798,-0.382008,2.38296,2.00186,0.564864,0.268676,-1.86777,0.103601,-0.453786,0.737359,0.0639989,-0.428427,-2.16878,-0.0548429,-0.674296,-0.522549,-1.21481,-0.590885,1.1388,1.16138,-0.426594,1.54297,0.743368,0.460148,-1.19746,-0.360929,0.4693,-0.406925,0.895049,0.445369,0.576933,0.907552,-0.561487,0.327041,0.778058,0.163373,1.04699,-0.478842,0.032812,0.861237,0.350319,-0.779659,0.50693,-1.02927,-0.844361,0.280111,0.238758,0.429647,-1.57258,-4.47221,-0.62802,-1.09834,-3.62633,-0.814911,0.919226,1.40899,-0.960925,-0.644239,0.892953,-0.106801,-1.62529,-0.750353,1.42978,1.14556,-0.345735,0.405301,-0.496976,1.1765,1.43321,-0.208453,2.03497,-1.05014,1.12447,-1.09569,0.142237,-1.17571,-2.19312,-0.312697,0.0495774,1.1581,1.52422,-1.49554,-0.390475,1.40438,0.311923,0.250445,0.739978,-1.26208,-1.18829,-0.551408,-1.00427,-0.68608,0.0785451,-0.744369,0.822071,-1.18577,0.984214,-0.2213,-0.341865,1.78152,0.709754,-1.02279,-0.251455,-1.42333,-1.12254
-150.845,0.99532,0.079051,6,63,0,186.013,-0.0499076,0.472957,0.146586,0.1735,0.109119,-0.179972,-3.31824,1.54801,0.407501,-0.486883,-0.488612,0.644503,-2.07688,-0.172658,0.0975014,-0.666747,0.758021,0.876456,-1.12907,-1.32565,-0.436716,-0.978371,0.79913,-0.715676,0.00950601,-1.00615,0.505133,3.45452,-0.00596638,-1.04589,-1.7602,-1.13509,-0.816523,0.884175,-0.780668,-0.144921,-0.00681996,0.136434,0.851865,0.0934525,0.536309,1.46319,0.274885,-0.573242,-0.366205,-0.626546,0.301185,-0.838514,-0.521771,0.0365347,-1.36059,-1.55415,-0.625119,-3.07921,-3.26809,-1.64416,3.20776,1.74363,-1.98449,-1.94247,-1.00137,1.65457,-0.58263,0.163929,0.159453,1.52539,-0.657176,-0.927679,-2.90519,0.944461,2.39061,-0.669727,0.742339,0.340017,0.690155,0.250251,-0.381246,2.1506,-0.307069,1.10661,-1.12281,-0.0325539,-2.16245,1.01593,-0.331409,-0.716521,0.51591,1.29561,-2.38214,0.459348,0.730849,0.295089,0.391217,1.08993,-0.661829,-1.14402,-0.393382,0.0106558,-0.732675,0.0864343,-1.23734,0.404631,-1.30061,0.647245,-0.84259,1.29515,1.50367,-0.895924,1.09684,-0.48533,0.0188267,4.5567,-1.56446,0.201167,0.304478,2.21956,0.102514,-0.162075,-3.30681,1.55066,0.443392,-0.45707,-0.505649,0.678662,-2.06502,-0.319831,0.114449,-0.648852,0.616058,0.87899,-1.12723,-1.41416,-0.421331,-0.966046,0.816288,-0.706458,0.0272809,-0.98695,0.483756,3.46306,-0.0289582,-1.03373,-1.74371,-1.12276,-0.804295,0.879193,-0.826674,-0.144921,-0.00677748,0.138647,0.850659,0.0851628,0.54212,1.46318,0.280074,-0.591633,-0.368024,-0.622903,0.300957,-0.839305,-0.521771,0.0131487,-1.34865,-1.55415,-0.517974,-0.941448,-0.979016,-4.91784
-140.212,0.998136,0.079051,5,31,0,172.042,0.142574,0.564793,0.189163,0.0819026,0.312194,0.0563527,-2.72473,0.451358,-0.359724,0.229421,-0.879799,0.599537,-1.61614,0.163447,0.593473,-1.05686,0.757633,1.287,-0.204038,-0.527054,-0.185384,-0.279462,-0.568891,-0.577582,-0.130938,-1.48225,-0.164063,2.80013,0.332274,-1.21635,-0.474099,-0.527753,-0.756738,0.579739,-0.848327,-0.388462,-0.26901,-0.491077,1.42058,-0.343018,0.95263,1.10523,0.207399,-0.309119,-0.250781,0.168279,-0.164359,-0.908798,-0.434816,-0.0258536,-1.57387,-0.488309,-0.265142,-3.14635,-2.98138,-1.34339,1.40089,1.06278,0.185268,-2.55902,0.301093,0.366795,1.99741,-2.64642,-1.54683,1.1703,-0.436797,-0.280443,1.30064,0.772286,0.628168,-0.492438,-0.160819,0.460886,1.67322,1.85297,0.534163,1.50383,-2.44348,0.458979,-0.227795,-0.698954,-1.34134,-1.99907,0.692222,0.0206562,2.83673,1.11461,0.336149,-0.831025,0.132539,-0.293702,-0.432181,-1.13527,0.677282,-0.749117,0.583878,-1.03377,-0.190876,0.699788,0.292248,1.13349,-0.978111,0.113616,0.276894,-0.138487,-0.0870377,1.81799,0.637195,0.183622,0.70023,3.52081,0.144958,1.04464,0.318557,1.47775,0.309177,0.102293,-2.69972,0.456711,-0.269407,0.307119,-0.909736,0.689707,-1.58918,-0.126012,0.638585,-1.01187,0.520868,1.30852,-0.184829,-0.677426,-0.138287,-0.249273,-0.525179,-0.551098,-0.0859741,-1.42852,-0.214566,2.83782,0.322286,-1.18904,-0.430201,-0.497724,-0.728239,0.58051,-0.960481,-0.388462,-0.268181,-0.486665,1.41857,-0.352377,0.96252,1.10578,0.216446,-0.328363,-0.250329,0.174039,-0.163319,-0.908798,-0.434816,-0.0578192,-1.54028,-0.488309,-0.447499,-0.940482,-1.0013,-3.53872
-156.542,0.993165,0.079051,6,63,0,175.83,0.169408,0.533474,0.607408,0.176404,-0.567915,0.445348,-1.11346,-0.40921,-0.441639,0.50678,-0.0801718,-1.61147,-0.713804,-0.483204,0.396672,-0.454024,2.12577,2.08968,-0.703845,-1.26984,-1.30734,-0.549675,1.07409,-1.0991,1.8771,-1.52963,-2.49064,2.10726,1.06887,-1.99478,-0.933168,0.551583,-2.16203,1.81023,-0.847873,-0.600004,-0.300068,-0.592692,0.237401,-0.971914,-0.891284,1.16419,0.803141,-0.952421,-1.50371,-0.469247,1.52495,-1.73634,0.547454,0.0734189,-1.65827,1.56898,-0.345895,-2.58813,-3.4331,-0.933949,-1.03938,0.882834,-1.01341,-0.27137,0.512879,0.0313407,-2.56814,0.767909,-0.0157025,0.233986,-0.979499,1.6229,-1.38999,-0.196719,0.559326,-0.888703,-0.401763,0.56083,0.0551255,-0.584501,0.422384,-0.00953932,-0.949605,-0.0393352,-0.718471,-0.892711,0.70479,2.30048,-0.185339,-0.489386,-0.0025616,-0.576966,0.260532,-0.223662,-0.875417,-0.2072,-0.166378,-0.274777,1.42626,0.0216194,1.53543,0.704757,-0.0963154,0.149218,0.349122,0.25032,-1.03967,-0.211148,-0.625823,-0.117955,-0.94818,-0.83479,1.91634,-0.839063,-0.295741,0.250559,-0.380525,1.31363,1.3661,2.1125,-0.616264,0.538082,-1.06317,-0.459879,-0.268734,0.658802,-0.15123,-1.46877,-0.663001,-1.04104,0.479748,-0.362245,1.76952,2.13967,-0.662938,-1.72311,-1.21434,-0.500567,1.16265,-1.02307,1.97086,-1.43169,-2.65946,2.16956,1.09277,-1.95899,-0.855009,0.60942,-2.12786,1.85533,-1.01784,-0.600004,-0.295232,-0.580014,0.229158,-1.00987,-0.854459,1.16218,0.834974,-1.03011,-1.49786,-0.452497,1.52811,-1.73441,0.547454,0.0270902,-1.61711,1.56898,0.141953,-0.849683,-1.03936,0.299593
-157.021,0.997939,0.079051,6,63,0,184.852,-1.11573,0.879545,-0.408654,-0.103887,0.765693,-0.58944,0.569033,0.346763,-0.243059,-1.00218,0.180597,0.677051,0.653214,1.19786,-0.607831,0.58641,-1.33923,-2.38615,0.591509,1.50403,1.21007,0.307892,-1.54673,0.813195,-2.16711,0.978075,3.39022,-2.18192,-0.463187,1.87896,0.711251,-0.682701,2.08786,-1.85415,1.53969,0.593072,0.360241,0.409133,-0.0443021,1.30436,0.585456,-1.09436,-1.02365,1.69427,1.34551,0.289329,-1.75257,1.44566,-0.561034,0.369856,1.52873,-1.62399,0.232699,0.0899418,0.167159,-1.045,-3.55756,2.10696,0.27167,1.94543,-1.22107,0.971641,1.64466,0.444849,0.598143,-0.710165,0.266063,1.90907,-1.3324,0.191844,0.583025,-1.90088,-0.144882,1.46672,0.797229,1.35178,0.292016,0.328176,1.65699,1.49176,0.717465,0.700952,-1.10896,0.547255,-2.36564,-0.699194,-0.144962,0.381173,-0.0420968,-0.257607,-0.499734,-0.0987602,0.178745,0.0629638,-1.01689,-2.63743,-1.66661,-0.134993,-0.884863,-0.157286,-0.269155,0.346085,1.04049,1.37105,0.925219,0.2017,-0.78286,-0.149092,-0.568195,0.128774,1.18071,-2.30486,-6.50288,1.22739,-0.60706,0.525194,0.600194,-0.49734,0.602996,0.245152,-0.00273422,-0.87941,0.0348605,0.909738,0.685474,0.246696,-0.488204,0.699979,-2.60846,-2.57748,0.656999,1.38442,1.19942,0.36147,-1.43959,0.65436,-2.06972,1.13478,3.05463,-2.46256,-0.716832,1.9619,0.853105,-0.653993,2.17376,-2.15241,1.2075,0.593072,0.0389346,0.357113,-0.3111,0.457385,0.937193,-1.32928,-0.852102,0.61317,1.18408,0.547001,-2.01683,1.45996,-0.561034,-2.83465,2.10432,-1.62399,0.60667,-2.339,-0.123344,-2.54763
-150.422,0.99949,0.079051,6,63,0,191.783,-1.03924,0.761915,0.13302,-0.239443,-1.57848,1.1458,-0.313813,1.36239,0.699777,-0.59337,-1.70446,-0.983857,1.32424,1.81239,0.766681,1.05175,-0.655975,-2.35683,0.319113,0.583931,-0.437558,-0.710464,-1.91231,-0.0282171,0.541861,0.803971,2.58734,-0.0898176,-0.456321,1.7675,0.370355,-0.300118,-0.0411133,-2.88875,0.29501,0.74475,1.21852,1.59412,0.553254,0.0825363,0.577999,0.0944162,0.400353,2.50809,1.13737,-0.14218,-1.27283,1.02678,-0.68491,1.55213,0.794566,-1.62679,-0.225783,0.202321,0.531927,-1.09967,-0.582316,1.89838,-1.74311,0.967274,2.05287,-1.24621,1.03823,-0.806687,-0.813417,-0.705937,1.12831,1.79383,-0.106937,-0.205284,-1.01671,-0.00758382,-1.31958,-1.34405,0.522546,1.55323,1.89266,1.00564,-0.487757,1.13971,-2.87437,0.759737,2.30732,-2.61854,-0.215583,1.08777,0.711181,-0.533918,2.9171,-0.101858,1.53421,0.221498,-0.540882,-0.603619,-0.652576,1.05421,0.743725,-1.57437,-1.29535,0.106693,1.00393,0.581794,-1.82651,1.15422,-0.211467,-1.4378,1.82192,-0.847554,0.623945,1.66013,-0.0362862,1.29647,-1.63077,0.917505,1.17153,-3.4665,-1.69345,1.21909,-0.270647,1.29073,0.839262,-0.488897,-1.89405,-0.844966,1.35147,1.43653,0.843263,1.12544,-0.795719,-2.44023,0.361688,0.577806,-0.38834,-0.67384,-1.85406,-0.00807199,0.612092,0.928838,2.50122,-0.267028,-0.437707,1.81801,0.451133,-0.25739,-0.0127896,-2.96649,-0.0713234,0.74475,1.11492,1.64405,0.0599067,-0.648407,1.02963,0.0842297,0.75144,2.40822,1.2531,0.0575842,-1.64993,1.07667,-0.68491,0.762112,0.754505,-1.62679,-0.0511477,0.628903,-0.555838,-2.9873
-140.499,0.996791,0.079051,6,63,0,177.361,0.171315,0.564643,-0.213326,0.243589,1.10222,-0.934604,0.928592,0.670279,0.116642,0.451603,1.87751,1.179,-1.10395,-0.516009,-0.813784,-0.467791,0.797368,0.495984,0.0410152,-0.894598,1.01792,0.735535,1.62082,0.0492803,0.950077,-0.0722317,-2.48339,0.51329,0.727109,-1.9421,0.0917306,0.445152,0.733971,0.273749,-0.484585,-1.10813,-0.628546,-2.19061,-0.380327,0.11111,0.974261,0.184803,0.123005,-1.28729,-0.273276,0.0943598,1.55887,-0.286688,0.8598,0.394693,-0.450143,0.682307,-2.12811,-3.74812,0.547618,-0.538396,-2.45085,4.82442,1.20995,-2.33357,-1.16957,0.800737,0.538717,2.33131,1.32549,-0.189057,-0.40313,-0.0142291,0.749939,1.49974,0.272599,1.19094,-0.396204,-3.00533,0.653156,-0.145859,0.652369,-0.25321,-0.936998,0.0864161,2.26175,1.2094,1.16991,0.298061,0.0425542,0.421323,0.719368,0.302667,0.666431,-3.88012,-0.698539,-0.42636,1.09162,0.115157,-0.113449,-0.354487,2.24839,0.384108,1.1398,2.26446,1.60687,0.140096,-0.482626,1.213,0.0508103,0.385874,0.903241,-2.17021,-0.0303514,0.421884,0.135406,0.526878,1.46649,1.46967,-1.06981,4.17862,1.13616,-0.899372,0.94769,0.673755,0.183206,0.495254,1.85874,1.23836,-1.09341,-0.688018,-0.781756,-0.432677,0.675058,0.496757,0.0338676,-0.954365,1.05869,0.747017,1.64699,0.0712532,0.981529,-0.026903,-2.51148,0.515329,0.728785,-1.93178,0.116577,0.464642,0.745919,0.281784,-0.571781,-1.10813,-0.624323,-2.17433,-0.386143,0.0985734,1.00025,0.187062,0.144055,-1.31841,-0.273349,0.103847,1.55739,-0.295168,0.8598,-0.670638,2.0676,0.682307,-0.567307,-0.944513,-0.824694,0.275199
-143.57,0.968323,0.079051,6,63,0,173.473,0.143782,0.540575,0.0121407,-0.203204,-0.935058,1.0757,-0.166181,-0.51935,-1.11653,-0.226204,-1.28613,-1.18553,1.08748,1.02633,0.358301,0.248018,-0.528759,0.543436,0.652027,0.712698,-1.82713,-0.936131,-1.45175,0.860502,-0.774146,-0.763029,2.03941,-1.71572,-1.46495,2.51007,-0.0609823,0.0316434,-1.25024,-1.04646,0.499828,1.23813,0.66157,1.55248,0.84314,-0.301368,-1.453,-0.154119,-0.0920773,1.1765,0.000768766,0.194903,-1.35501,-0.912828,-0.133694,1.58058,-1.55031,-0.864227,0.359004,0.941109,0.338849,-1.3682,-2.47527,-0.349427,-1.50257,0.24199,0.628509,0.447674,1.46603,0.393024,-1.05641,0.840963,1.43167,0.641225,-0.238153,-0.444245,-1.21148,-0.35075,0.242399,1.68277,1.49281,-0.708723,-0.915453,0.0224062,0.864053,1.19659,0.709707,-0.83251,-1.70097,-2.57714,-0.566705,0.588587,0.186835,1.71609,-0.324796,-0.825813,-0.725185,0.167124,-0.117199,-1.34397,-0.145002,-1.59521,0.149989,-0.00174994,0.64884,-1.09296,-0.661927,2.40007,0.615044,-2.20791,1.71612,-0.314869,-0.527721,-0.541998,-0.94407,-0.0866213,0.599606,0.671541,0.616122,-2.00637,0.945859,-2.89082,-0.874922,1.16434,-0.0868704,-0.591635,-0.999703,-0.0849109,-1.57287,-1.03448,1.12639,0.743368,0.444433,0.320406,-0.596138,0.496622,0.677706,0.74801,-1.77784,-0.883936,-1.38199,0.915057,-0.695373,-0.681077,2.06674,-2.08655,-1.50571,2.586,0.023009,0.0859225,-1.20779,-0.981099,0.252239,1.23813,0.859412,1.98014,0.571229,-1.08608,-1.08884,0.0262007,0.390088,1.26944,0.0509011,0.518161,-1.88236,-1.06037,-0.133694,2.03077,-1.78861,-0.864227,0.752399,2.78518,1.48433,-1.72657
-140.28,0.98244,0.079051,6,63,0,162.85,-1.15439,0.859205,-0.240615,0.0361477,0.920687,-0.847739,0.727811,0.438041,-0.350565,-0.0372858,1.39272,-0.0592306,-0.93327,0.892236,-1.35519,-0.929868,1.64975,-0.732649,-1.37251,0.000332018,0.549808,0.573736,0.468114,-0.026392,0.526594,0.8655,-1.27444,1.84746,0.967881,-3.32275,0.0842804,-0.0114179,0.654544,0.365599,0.975695,-0.724072,-0.122624,-2.50897,-0.572299,0.693303,1.14611,0.558426,-1.44295,-1.57002,0.301285,-0.611941,0.648318,0.25344,0.595387,1.04835,0.111752,0.561455,-1.1198,-1.54499,0.23675,0.176688,-1.2422,-0.425101,1.4624,-1.24798,-0.197434,-1.67336,-0.867249,0.698238,0.570361,-0.915146,0.474534,0.688572,-0.739387,-0.17611,0.545705,-0.213281,1.08563,0.128306,1.61445,0.657171,2.22935,0.587407,1.07927,-1.44106,-0.136534,-0.804099,-0.22181,-0.0863051,0.915438,-0.200366,-0.517376,-0.661688,1.00347,1.2842,-0.867077,-1.06092,-0.412702,-0.400391,-0.462981,-0.0568024,-0.323843,-0.10166,0.831372,0.895584,-0.0965823,0.125416,1.43831,1.17777,-0.511728,0.487841,-1.04775,0.685652,-0.726252,-0.888311,2.2924,3.36248,-3.09679,1.88301,-1.71064,-0.712259,0.958902,-0.558023,0.831343,0.0547661,0.189041,0.246495,1.31157,0.368386,-0.910349,-0.32768,-1.05838,-0.606897,0.941913,-0.825038,-1.57053,-0.598945,0.812738,0.607497,0.641912,0.0505792,0.674661,1.30269,-1.92893,1.81086,1.22075,-3.31454,0.216274,0.110004,0.687037,0.368523,-0.193158,-0.724072,-0.139886,-2.386,-1.3298,0.425507,1.92394,0.362106,-1.01783,-2.33813,0.391267,-0.467178,0.549866,0.0569847,0.595387,-1.86045,-1.38255,0.561455,-3.38036,0.35405,-2.94931,-1.205
