# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1640674464
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_full_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,z_beta.4,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_z_beta.4,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_z_beta.4,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-149.188,0.998006,0.0671624,6,63,0,185.809,-0.378719,0.575067,-0.369,-0.364058,-0.137986,-2.52666,0.51516,-1.81584,-1.47094,-0.0316871,-0.927526,-2.64107,1.16496,1.58342,0.518036,0.337333,0.51253,-0.895321,1.06612,1.12471,1.52155,-0.638165,-0.134895,-1.26672,0.891737,-1.10646,0.865447,1.25165,-0.60414,1.28258,0.423915,-0.266913,1.50345,0.698063,0.598023,1.70133,1.00964,0.247721,1.1202,1.25216,1.20695,-0.218191,1.42972,-0.728721,0.201708,0.371069,-1.31668,1.32652,-0.601746,-1.73699,1.36246,0.690783,1.6873,-1.91877,0.141172,-1.93987,-0.525218,2.18779,-3.75018,-1.05057,2.72326,-2.75305,1.92914,-0.0786336,-1.24822,0.77481,-0.447446,-1.86564,0.298385,-0.975932,0.304592,-0.107825,0.332141,-0.2228,-1.91954,0.645775,1.10669,-2.10091,1.84546,-1.79265,-1.97045,2.80482,-1.32149,2.40785,0.850235,0.198856,0.16482,-0.0684089,0.495159,0.592809,-1.93177,0.110561,-0.467061,-0.739993,0.255209,-1.00697,0.191845,0.411928,-0.168214,0.243875,-1.28342,1.83696,0.923808,0.652641,0.0655154,-0.00221039,-1.42601,2.20291,-0.147422,-0.185237,0.429925,0.828547,0.329136,0.0488679,0.764615,0.910392,-2.37215,-0.304067,-1.2706,-2.55504,0.554881,-1.79353,-1.47165,0.0298384,-0.863805,-2.63451,1.24406,1.61025,0.29714,0.379877,0.539425,-1.01035,1.09506,1.15052,1.49553,-0.668432,-0.118538,-1.24625,0.880261,-1.06785,0.931302,1.24798,-0.604402,1.24078,0.441615,-0.232772,1.51846,0.70617,0.602856,1.60643,1.00964,-0.2019,1.43661,0.988686,0.705865,0.708523,1.92554,-0.00590638,-0.637027,0.292591,-0.966856,1.8156,-1.20898,-1.73699,1.13315,0.990236,1.6873,-0.902011,-0.204791,-0.961844,0.0528478
-140.555,0.99872,0.0671624,6,63,0,174.524,-0.0652427,0.134487,0.621533,0.177774,0.103015,2.77991,-1.22816,0.194391,0.595038,-0.259467,-0.357445,2.55598,-0.7738,-0.823303,0.248719,-0.178796,-0.582607,0.346972,0.332405,-1.77558,-0.988426,-0.0856869,0.34464,1.08887,-1.31551,-2.27547,0.3583,-0.184794,0.374735,0.815063,0.0744239,-0.822047,-0.376848,0.346996,0.795615,-0.404364,-0.6025,-0.234809,-0.72016,-0.619393,0.332989,-0.29763,-0.0148551,-0.940105,0.653939,-1.38903,0.599979,-0.326808,1.06383,1.03448,1.50014,-1.00619,-1.34255,-0.706475,-0.0858104,-0.467824,-0.967952,0.0888091,-8.11798,-2.57795,2.37816,2.77203,-1.44782,0.121718,-1.74055,-1.47116,0.174158,-1.47839,-1.73397,1.25558,1.34498,-0.927275,0.770578,0.39109,-1.46076,1.48197,0.211842,1.00764,-0.403226,0.0113817,-0.38588,0.354411,-2.29949,1.7129,0.487431,-0.644159,2.39044,0.787126,-0.764477,1.64125,0.866977,1.02408,1.38208,0.80363,-1.05269,-0.258037,0.591599,0.398039,0.084268,0.611581,0.222783,-1.00177,0.489593,-0.684897,0.646647,-0.560249,-1.41523,-0.778387,-0.407621,1.13066,0.0938248,-0.811814,0.470657,0.760179,-3.40069,-6.76943,1.76039,8.60349,-1.3268,2.78087,-1.17607,0.246563,0.481274,-0.163908,-0.254374,2.48833,-0.706162,-0.783931,0.13281,-0.12417,-0.52485,-0.120185,0.305834,-1.8337,-1.29047,-0.027442,0.387406,1.14158,-1.29112,-2.24179,0.407601,-0.278217,0.300517,0.750376,0.114282,-0.773694,-0.326862,0.392403,0.848408,-0.676933,-0.6025,-0.0569784,-0.586927,-1.14409,0.164483,0.103141,-0.0731606,-0.68592,-0.686955,-1.62358,0.853632,-0.428844,1.09123,1.03448,0.687676,-1.00038,-1.34255,-0.761089,-0.644808,-1.59829,-2.29346
-147.553,0.995563,0.0671624,6,63,0,177.504,-0.854787,1.18219,-0.388943,-0.8322,0.0901991,-1.1894,-0.814433,0.0290985,0.530904,0.417737,0.852817,-1.31976,-0.404382,1.53324,2.81752,0.0321295,-0.557852,0.888571,-0.170294,-0.760088,1.62639,0.305407,-0.764433,-1.32415,0.855094,0.909719,-0.685127,0.287552,0.480485,0.291828,-0.736016,-0.467354,1.0496,0.702557,1.04485,1.73275,1.04308,-0.502103,1.61195,-0.596147,-0.709965,0.288591,-1.34926,1.01466,1.71687,-0.544703,-1.28065,0.523866,-2.88514,-0.0711832,-0.693475,0.848948,-0.777066,0.732866,-2.49417,-1.92022,-0.867922,1.10808,-0.100491,-1.67708,1.01765,-1.93121,-0.944968,1.81051,-0.401017,-0.973318,-1.21324,-0.756201,-0.795782,-0.183752,-0.343964,1.47547,-0.265933,0.622518,-0.573264,0.0784336,3.40064,-0.0483403,-0.192679,0.119599,-0.92214,0.3641,1.57301,-1.17014,-0.160388,-0.445174,1.31356,0.253375,0.945009,-0.419512,-1.2476,-1.49564,0.71109,-0.110483,0.511779,0.146805,1.33192,0.271572,-0.042931,0.549302,0.218206,-1.93039,2.08478,-0.0883259,0.0460199,0.595797,-1.27329,0.0813047,-0.206416,2.13889,-1.37959,0.172008,-1.70501,-1.46961,-3.47374,4.59837,0.933443,-8.15588,-0.381696,-2.98216,-0.646074,0.0497957,0.265445,0.958896,1.16284,-2.31477,0.255651,1.61183,1.1832,0.251426,-0.378896,0.875815,-0.320681,-0.635134,1.88226,0.0926548,-0.751482,-1.20953,1.14771,1.2194,-0.204322,0.367415,0.199377,-0.672733,-0.721781,-0.280478,1.10179,0.747483,0.630253,1.39436,1.04308,-0.546071,1.56176,-0.612604,-0.777704,0.324842,-1.33054,1.06176,1.73393,-0.577608,-1.26824,0.481541,-2.87877,-0.0711832,-0.984909,0.93504,-0.777066,-1.21769,-0.894585,-0.578236,-2.43544
-146.775,0.984778,0.0671624,6,63,0,177.915,0.374692,0.206301,0.697706,-0.142944,-0.176293,1.22703,0.461321,-0.357114,-0.929243,-1.12713,-1.43471,1.86519,0.0100176,-1.64227,-1.47196,-0.379144,0.346069,0.0250994,0.370445,0.730412,-1.28966,0.714915,0.78202,0.984243,-0.509026,-1.12649,0.731251,0.329638,-0.251425,-0.0594957,0.714243,0.211219,-1.25056,-0.753163,-0.81018,-1.2093,-0.817362,1.07335,-1.89097,-0.508059,1.1075,-0.823692,1.37709,-1.4124,-1.5105,0.411223,0.897818,-0.45653,2.78271,0.449817,0.940615,-1.19084,0.960969,-1.41033,-1.73226,0.271919,-0.769452,-1.09541,-2.73819,0.735465,-6.57172,0.119532,-2.27662,-0.00726943,-0.777649,-1.61378,0.242569,0.977261,-0.956335,1.29267,0.163387,-1.52629,-0.482277,-1.59066,0.882449,0.432371,-0.664815,1.02152,0.602921,0.127811,1.5355,1.26785,0.797015,0.605388,-0.441669,0.246866,-0.917591,-0.746623,2.0971,-1.0796,0.253536,-1.39851,0.583478,0.829536,1.48762,1.62352,-1.84912,-0.884657,0.62549,-0.332825,0.213383,-1.62018,0.0790826,0.0604029,0.403072,-0.00136684,0.795805,-0.0530851,-1.14577,1.48725,-0.641509,-0.156291,1.7689,-1.52878,0.761047,-6.18969,3.58657,-1.92408,-9.06847,1.19613,0.502516,-0.314212,-1.07083,-1.06557,-1.35796,1.80743,0.0879567,-1.61676,-1.52847,-0.33492,0.389003,-0.0741394,0.356067,0.756341,-1.33902,0.771617,0.811923,1.01886,-0.467175,-1.10797,0.802723,0.360039,-0.374722,-0.0324921,0.742345,0.242938,-1.21024,-0.727666,-0.757735,-1.48451,-0.817362,1.14238,-1.86824,-0.749187,1.02929,-0.697774,1.42557,-1.3002,-1.59521,0.458268,0.965629,-0.490315,2.78476,0.449817,2.40849,-2.23243,0.960969,-0.435917,-0.722219,2.93355,4.77008
-137.017,0.999802,0.0671624,6,63,0,165.051,0.0483502,0.499978,-0.0654298,-0.0804382,0.196434,-0.159536,0.251173,0.212454,0.830063,1.05495,0.7738,-0.081736,-0.343047,0.655582,1.48819,-0.213324,0.275985,-0.317916,-0.605586,-0.328594,1.33976,0.013372,-1.10456,-0.0887251,0.719669,-0.896623,0.609385,0.422,0.62288,-0.383032,-0.229307,0.582088,-0.819411,0.894878,0.597567,-0.596329,0.228483,-1.5348,1.48284,0.110389,-0.496062,-0.226788,-0.90711,0.731737,1.9179,-1.31144,-1.2972,-0.945948,-1.62565,-0.570597,-1.264,1.14043,-0.357515,0.146485,0.870709,-0.902381,-1.59502,-1.27319,3.08256,-1.71292,-0.0773606,4.28648,-1.33632,-0.764811,0.235953,0.674895,0.699672,1.25885,-2.16208,0.13518,1.48649,1.08559,0.521023,-0.589258,0.207329,-0.0553597,-0.695339,0.710994,-0.878622,-0.116553,-1.15401,0.0998614,1.95344,-1.28762,-0.67122,-0.010401,0.358028,-0.754256,-0.638543,1.95928,0.193751,0.588757,1.84117,0.832254,-0.580757,1.40378,0.87518,-0.758983,0.567782,-1.21249,0.627615,0.776396,0.49561,-0.70657,1.43939,-2.26228,-0.0566335,-0.553486,0.463534,-0.909904,0.941002,-1.30179,0.00667723,1.1489,-0.972464,1.39683,-0.976669,0.0565991,1.83992,-0.122668,0.294463,0.242201,0.859584,1.14001,0.841356,-0.134299,-0.256677,0.683064,1.11289,-0.175039,0.318502,-0.429921,-0.618891,-0.341229,1.32662,9.89883e-06,-1.08525,-0.0518179,0.750995,-0.851408,0.665718,0.319328,0.639691,-0.572759,-0.207453,0.627369,-0.794178,0.921258,0.531393,-0.687043,0.228483,-1.78375,1.73618,0.134827,-0.966844,0.113188,-1.01209,1.06323,1.75313,-1.73271,-1.11035,-1.02514,-1.74686,-0.570597,-1.46406,1.25982,-0.357515,-0.126286,2.90932,-0.205369,-2.78486
-142.737,0.99318,0.0671624,6,63,0,165.625,0.0197926,0.615752,-0.0737277,-0.124301,0.113167,1.9111,-0.476303,-0.0471141,-0.861504,-0.977786,0.232894,-0.0481787,0.389534,-0.453507,1.20337,0.351668,0.256741,0.266815,-2.50439,-0.603195,0.970367,-0.827822,1.35407,1.16057,2.22406,1.25959,-0.241432,-0.340457,-0.265002,-0.759144,-0.455933,0.485245,0.0830947,-0.847675,0.308457,1.23237,0.804386,-0.560064,-0.450561,-0.97168,0.1432,-0.404184,-0.397713,-1.25973,-0.614301,-2.02927,-0.634589,-0.450387,-1.30724,0.927241,-1.52222,-0.820954,1.06292,0.211874,-1.93607,-2.46184,-1.48189,-2.63081,-1.34039,-0.355713,3.21561,2.37671,-0.326053,0.361868,0.254954,0.952518,1.45306,0.926599,-0.196565,-0.22011,0.725578,0.890138,-0.222347,0.323937,-1.32389,-0.487267,-0.330406,1.08233,0.0364933,-0.992768,-0.240071,0.581876,-0.872437,0.725091,0.0879092,0.694467,-0.761013,-0.123987,0.612546,-0.803208,0.918494,0.505272,-1.18528,0.219074,-1.64448,1.86113,0.136964,-0.578727,-0.145966,-0.972426,0.818426,1.70268,-1.15843,-1.23608,-0.942502,-1.52289,-0.474408,-1.15725,1.39005,-0.435335,1.52679,0.847041,0.176391,-2.56142,-0.405315,1.34007,-0.105373,1.40833,1.58768,1.94917,-0.421026,-0.0131778,-0.895531,-0.869266,0.323265,-0.0764468,0.503792,-0.42069,0.816839,0.406914,0.313379,-0.00976052,-2.52975,-0.589933,0.87694,-0.807427,1.3948,1.2172,2.26812,1.31819,-0.163492,-0.418814,-0.275532,-0.86972,-0.422858,0.540543,0.118199,-0.81636,0.278352,1.13987,0.804386,-0.565014,-0.435639,-0.976034,0.112204,-0.378368,-0.39854,-1.23521,-0.651034,-2.04072,-0.619863,-0.452816,-1.30888,0.927241,-1.56719,-0.7839,1.06292,-0.0488133,-0.861196,-0.87669,-4.69765
-134.399,0.998359,0.0671624,6,63,0,165.105,0.599574,0.21515,0.758254,-0.450633,0.292947,1.19835,-1.25551,-0.60473,-0.0837471,0.479799,-0.279537,-0.52003,-0.0268741,-0.959262,0.356661,0.838337,-0.788107,0.181849,-1.60952,1.07157,0.113633,0.12672,0.275515,0.949617,-0.730613,0.0925892,0.139431,0.675586,0.0370691,2.29583,0.127824,-0.263526,0.301279,-0.0764688,-0.801786,0.803913,-2.07702,0.500271,-0.134924,0.945595,-0.453423,0.498048,0.667556,-0.423576,-0.889521,0.271411,-1.15891,-0.355057,0.60069,-0.426456,0.172581,-0.750843,0.984974,-0.865456,-0.307108,1.28156,-0.93598,-1.21773,2.57761,1.09035,1.30023,2.61535,2.38778,-0.704672,-0.155557,-1.06033,-0.741851,0.393198,-0.513193,0.629963,-0.672865,0.635573,0.609863,0.278927,-0.298967,-3.20004,-0.364795,0.7866,-0.675357,1.54468,1.48767,2.23291,1.43,-0.0152801,0.0111962,-0.380467,-0.436011,-0.408956,0.548699,0.230446,-0.829701,0.0482694,1.36312,0.0623032,-0.580637,-0.423024,-0.784182,-0.211056,-0.0736005,-0.301876,-1.25135,-1.15239,-2.11216,-0.791998,-0.76821,-1.20925,0.750047,-2.42336,-0.936381,1.3501,1.21521,-0.759545,-0.316208,-0.904638,1.29071,-1.92808,3.62236,-3.02198,0.396115,1.22495,-1.19852,-0.554527,-0.167429,0.580575,-0.196686,-0.700867,0.073681,-0.936827,0.159549,0.886989,-0.72974,0.0510383,-1.68947,1.11096,0.0619196,0.202582,0.303838,0.978181,-0.669509,0.129096,0.249045,0.76308,-0.103381,2.33125,0.153514,-0.236103,0.349468,-0.0584348,-0.773977,0.66882,-2.07702,0.648321,0.0832734,0.750583,-0.845722,0.944864,0.881206,-0.0811422,-1.1606,0.41224,-1.00825,-0.771632,0.559712,-0.426456,2.98942,-1.87969,0.984974,-0.449391,0.221835,3.93597,2.09772
-137.236,0.998476,0.0671624,6,63,0,155.497,0.603592,0.123285,1.01097,-0.415484,0.276271,1.0387,-1.23135,-0.206502,0.58201,0.859888,-0.315687,-0.560288,-0.748602,-0.870195,0.0108608,0.691258,-1.30393,0.629493,-1.85241,0.96197,0.155208,-0.100828,0.353468,1.34166,-1.72096,0.162162,0.348862,0.835728,-0.150643,2.3491,0.139837,-0.0982537,-0.0186856,0.264826,-1.28136,0.938612,-1.76289,0.398928,0.0734227,0.342154,0.139559,0.430471,0.549519,-0.0609094,-0.99755,0.109749,-1.58283,-0.611252,0.702232,-0.18297,-0.265186,-1.0152,0.911876,-0.833481,-0.340414,0.513229,-0.849339,0.0395598,-1.07659,1.19314,1.0165,-0.65342,-0.627973,0.299773,0.98626,1.74236,0.877643,-0.0632766,0.060204,-1.65482,0.392484,-0.946905,-0.567831,-1.22591,1.31206,-0.237463,-0.510873,0.101994,-0.571673,0.0971457,0.8371,-2.16894,0.128434,0.468285,0.190322,-0.472578,-0.333204,-0.00135636,0.456354,-0.843269,0.73659,-1.01852,0.250695,1.06564,-0.42585,0.603812,-1.50909,1.54644,-0.348576,-0.523431,0.799879,0.0634433,-0.509644,-0.904059,-0.362365,0.117694,0.553955,-1.30133,-0.454135,-0.368605,0.185287,-0.163067,-1.57412,0.46193,0.119895,-2.66739,4.53721,-0.476209,1.58264,1.0182,-1.17101,-0.1503,0.487188,0.97873,-0.211578,-0.763219,-0.632496,-0.83537,-0.21023,0.742956,-1.23868,0.324062,-1.94173,1.01898,-0.0120191,-0.0147119,0.397088,1.37897,-1.6477,0.208383,0.478228,0.938162,-0.279583,2.35813,0.178894,-0.0613757,0.0342151,0.292237,-1.26997,0.813824,-1.76289,0.531708,0.23139,0.1734,-0.278799,0.921256,0.790009,0.328375,-1.71107,0.213111,-1.3896,-1.03274,0.723551,-0.18297,-0.554133,-0.709588,0.911876,-0.725741,0.669502,0.437045,1.5107
-144.338,0.977259,0.0671624,6,63,0,174.97,0.169984,0.302057,-1.75054,-0.705822,0.268165,-0.96911,0.396308,0.576025,-0.983301,-2.03236,0.616452,0.132222,0.250509,1.32349,1.65414,-1.0524,0.246415,0.357013,0.901126,-1.9338,0.334064,0.175809,-0.407135,-0.484432,1.57257,0.347051,-1.18515,-0.51255,0.756148,-1.18218,-0.393349,0.110833,-0.731749,-0.0938096,1.61371,0.723813,1.30693,0.107909,-1.60604,-1.11218,-0.212844,-1.12853,-1.82916,-0.378526,1.24493,0.984735,0.677795,1.83978,0.575031,-0.524612,0.4596,-0.278643,-0.466244,0.0859151,-0.169348,-1.49377,-1.29967,-0.306673,-0.347555,-2.64184,1.94312,0.893867,0.478997,-1.20004,0.858007,-0.250052,-0.266774,0.639683,-0.869556,0.0603347,0.931992,-1.92143,0.172266,-1.42565,0.870045,-1.81915,-1.11814,0.660623,0.236529,0.352193,1.92532,-0.669474,1.45243,-0.68042,-0.876372,1.01615,1.86674,0.0123046,0.366438,-0.899644,0.772785,0.249763,1.4452,-1.31356,0.807117,-1.1621,-1.36734,-1.16475,-0.147664,-1.53141,0.212057,-0.322401,0.862345,-1.15008,2.70078,1.16424,-1.87052,-1.2833,-1.00932,0.960835,0.331419,0.271913,-0.32275,0.744606,-0.656693,-1.58169,-5.39236,-2.06557,-1.13822,-1.01801,0.468383,0.612083,-0.957575,-1.89313,0.709775,0.159291,0.407411,1.38187,1.05141,-0.987116,0.311594,0.347801,0.948686,-1.95054,0.370448,0.0924155,-0.362756,-0.41928,1.57467,0.423005,-1.09671,-0.656086,0.815492,-1.53489,-0.342434,0.178271,-0.694708,-0.0380315,1.65954,0.362335,1.30693,0.0705674,-1.56057,-1.28852,-0.263312,-0.940881,-1.91175,-0.213037,1.31822,0.706418,0.82723,1.94283,0.318299,-0.524612,0.33531,-0.196213,-0.466244,-0.746289,-0.188903,-0.855569,-2.59997
-143.28,0.99773,0.0671624,6,63,0,163.104,0.488777,0.685747,0.948268,-0.0265083,-0.150345,0.521315,-1.34674,-0.883377,1.38609,0.572684,-1.3905,1.69975,-1.80355,-1.50656,1.47877,0.279389,-0.925383,0.372674,-0.483267,1.9494,0.305098,-0.351262,-0.0766129,-0.00552554,-1.92896,-1.15371,-0.246926,-0.132288,-0.564539,1.82891,0.30742,-0.563557,0.483154,-0.0734445,-1.63262,0.222557,-1.29797,0.352787,1.40387,1.31567,0.652217,-0.273702,1.18727,-0.42468,-0.930711,-1.06199,-1.27411,-0.816668,-0.165466,0.595536,-1.38396,-1.37513,0.256799,0.150691,-2.77879,-0.168545,-0.671649,-1.90474,-2.80111,1.45966,3.65193,-6.25522,0.0715314,0.639325,0.461498,1.52411,0.601274,0.671274,0.998428,0.0669719,0.252976,0.269124,0.244228,-0.757778,0.689829,-0.161331,0.798936,1.146,0.352265,-1.04734,0.490822,1.16658,0.714904,-0.60532,-0.594792,1.21333,-1.4318,-1.30901,0.0117739,-0.654165,-0.0487507,-0.106403,0.0385304,0.618999,-1.69473,-0.782741,-1.10364,-0.640343,-0.373909,0.96285,0.603983,0.664394,-0.0572098,0.684643,1.59635,-0.611305,0.574785,-0.247546,-0.115951,1.37319,0.301966,-0.726517,-0.330296,-0.130516,-1.58474,0.537375,3.33608,4.4136,-3.28189,0.218149,-1.21346,-0.789268,1.31883,0.977,-1.13363,1.75749,-1.53749,-1.44667,0.839721,0.498357,-0.751497,-0.88558,-0.516385,2.21415,-0.351577,-0.175252,0.0308377,0.210804,-1.85511,-1.04302,0.0811886,-0.434717,-1.27525,2.18493,0.41832,-0.364023,0.613971,0.0170844,-1.90183,-0.355406,-1.29797,0.337227,1.39938,1.29335,0.587699,-0.225346,1.18497,-0.394426,-1.02235,-1.03208,-1.25208,-0.812153,-0.152473,0.595536,-3.15572,-0.321151,0.256799,-1.17172,-1.0303,0.847569,-0.101659
-141.67,0.998249,0.0671624,6,63,0,171.704,0.628967,0.280478,-0.478193,-0.479839,0.148297,-0.00793858,-0.386041,-1.93105,-0.481066,0.43976,0.415988,-0.50973,-1.12806,0.825879,-0.297419,0.906947,-1.99786,1.06237,0.406408,-1.06471,-0.0500878,0.476655,0.300488,-1.14041,-1.21803,-0.196601,-1.07889,0.932875,0.351048,-1.07008,-0.712615,-0.850419,0.928242,-1.28131,-1.73266,2.03817,0.0581374,-0.214452,-0.318324,0.151036,0.779041,0.633316,-1.54373,1.22215,-0.891709,0.487315,-2.60136,0.796905,0.137361,-1.71681,0.448463,-1.09047,-0.659006,-0.179977,0.331692,0.558393,-0.430018,-0.425323,-1.92751,-3.88757,-2.33432,1.31109,-0.631142,1.03499,0.558821,-1.43695,-1.17176,1.33475,-1.51033,1.20808,1.50034,-0.579796,-0.435853,0.297343,0.465812,0.635085,-2.47512,0.278196,0.0596778,-0.0443795,-0.403263,1.74031,0.939877,-0.389336,0.0919543,1.18005,-2.25403,-0.605539,0.287779,-0.626298,-0.0849462,1.8437,0.717069,1.22119,-0.436256,-1.98134,-1.0172,-0.450786,-0.275939,-1.92224,0.0569807,1.09421,1.3137,0.66343,0.992524,0.499279,-0.57334,1.00246,1.38918,-0.351489,-0.305786,0.739338,-0.983053,-0.866622,4.03046,-2.2462,-1.39624,-2.48706,0.638115,0.158108,-0.0832064,-1.78739,-0.816763,1.02651,0.762309,-0.763972,-0.494282,1.00617,-1.20438,1.23921,-1.72752,0.901132,0.466203,-1.09471,-0.185408,0.81828,0.387502,-1.12742,-0.922288,-0.0256634,-0.592517,0.776369,0.446256,-1.1793,-0.652217,-0.790603,1.22858,-1.2752,-1.89102,1.48236,0.0581374,-0.113781,0.526739,-0.591267,1.69001,2.76852,-1.75733,3.1922,-1.28661,0.509031,-2.48101,0.773294,-1.03044,-1.71681,4.90843,-1.0823,-0.659006,-1.93197,4.6604,2.73909,7.86879
-146.015,0.943703,0.0671624,6,63,0,172.233,-0.0600492,0.804633,0.849835,0.10881,-0.225607,0.244925,0.567023,0.252185,1.1428,-1.42083,-1.15318,-0.197375,-0.743316,-1.85615,1.91186,-1.12553,-1.03681,0.450218,0.555576,0.254075,0.416208,-0.121141,-0.910543,-0.0569238,0.432041,-1.7972,-0.740525,-0.488551,-0.718616,0.625119,-0.795549,-0.387568,-2.11011,1.13003,0.886071,-0.52188,0.53784,-0.235878,-0.601141,-1.27303,-1.79598,-1.01382,0.146868,-2.71012,1.03333,-0.592755,1.95851,-0.587614,1.13152,0.915786,-0.681262,0.467649,1.80691,1.0275,-1.2921,-2.30292,-1.1057,1.47226,2.99997,-0.187428,-0.780384,2.59829,0.653296,-0.360528,2.0078,0.0357532,-0.452595,-0.553493,1.18687,1.17069,0.00510701,0.429621,-0.866409,2.7124,-0.53295,-1.2138,0.866669,0.902631,-1.13406,0.0665832,1.06365,0.978099,1.27462,1.42047,-0.204015,0.965842,1.54945,1.1109,0.882026,-0.0171871,0.42422,1.85756,-1.59134,-0.517822,0.366396,0.667353,0.620835,0.614731,-0.455377,1.74985,0.0466905,0.719246,-0.129806,1.78753,-0.657132,-0.967476,1.37849,0.430333,-0.452892,-0.437542,0.719009,0.0317489,-0.579588,0.816416,-1.95592,-1.74273,2.10066,3.28624,-6.56743,-0.171536,0.814928,0.417907,1.18667,-1.18325,-0.865504,-0.398229,-0.391176,-1.81403,1.67359,-0.950477,-0.861479,-0.6008,0.720092,0.463502,-0.0998696,0.100247,-0.828495,0.206552,0.635537,-1.71636,-0.56655,-1.45445,-1.91667,0.916987,-0.716694,-0.137834,-2.07983,1.34757,0.999905,-1.84385,0.53784,-0.240968,-0.628704,-1.35802,-1.92996,-0.955088,0.0911033,-2.63026,0.903814,-0.557588,2.01581,-0.587045,1.15983,0.915786,-0.762187,0.484176,1.80691,1.60299,-0.653645,-0.837174,-2.24065
