# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1438233811
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_noinbred_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-137.084,0.999996,0.0686345,6,63,0,164.182,0.357354,0.101238,1.02551,-0.0508483,0.538879,1.13788,0.498869,2.24022,-1.14615,0.0153321,0.239061,-0.00228724,-0.25468,-0.159975,-0.107851,-0.365002,0.432402,-1.22345,-0.0238498,-0.181577,0.00694325,-0.326248,-0.866932,0.269676,-0.145904,-1.0732,0.283027,-1.34828,-0.328008,-0.0816965,-1.31037,-0.652681,-0.392703,1.07744,-0.0894803,0.115362,-1.35784,-0.383591,0.322496,-2.87737,0.0782832,-1.00659,0.883059,-0.473499,-0.44394,-0.0118121,-0.9689,0.193351,-0.385412,1.09105,-0.483651,-1.24151,-0.823886,-1.73785,0.526699,-0.958951,0.718534,-1.44439,-0.41497,-4.10787,-1.04629,-0.378757,-0.778342,-2.07297,0.000179541,0.869118,-2.24939,-0.622376,1.70634,-1.41664,0.351324,0.278922,-1.14141,0.372477,0.727651,-0.0588981,-0.838939,0.285994,0.122314,0.0641045,1.228,-1.38369,0.40302,1.0189,1.24677,0.903375,1.25474,-1.07271,0.153041,-0.279978,-0.200918,-0.499143,0.0320164,-1.06753,-0.330285,-1.03068,1.38316,-0.646707,0.911101,0.297661,1.76239,0.1094,1.81293,0.551739,0.339695,-1.38043,-3.15303,-1.02879,-0.0603256,-0.274574,-0.208573,2.32392,2.87282,-4.90722,3.75581,-4.32643,0.535687,1.19421,0.557191,2.17745,-1.05688,0.119609,0.154878,0.0946549,-0.209751,-0.19615,-0.0551134,-0.308007,0.261764,-1.24783,0.0101581,-0.270978,0.0934211,-0.283131,-0.823207,0.327997,-0.110723,-0.986918,0.327446,-1.53457,-0.28276,-0.0408039,-1.26718,-0.597498,-0.351651,1.16026,-0.25869,0.115362,-1.29799,-0.348757,0.275454,-2.93948,0.174892,-0.966985,0.96574,-0.560437,-0.409959,0.0404737,-0.994415,0.204944,-0.385412,2.46512,-0.0302396,-1.24151,-0.684351,-0.662063,1.97322,2.34717
-141.928,0.990782,0.0686345,6,63,0,164.266,0.807267,0.995242,-1.36413,0.190068,1.59444,-1.33956,-0.141784,0.464568,-0.640188,0.68277,-0.60149,-0.0725073,-0.192169,1.19599,-0.550033,-0.609314,0.22182,0.846422,-2.16418,0.557228,0.476974,0.452755,-0.224768,-0.712055,-0.211091,0.865944,0.148051,-0.944898,0.943608,-0.15567,0.492575,-1.06784,-1.96793,-1.90155,0.555198,0.384377,1.07582,-1.90662,-0.136095,-0.0689607,-1.46961,0.961183,-0.55777,-1.47238,-0.186285,0.383729,-0.809269,0.493673,-0.415787,0.148234,-0.543359,-1.16925,0.499684,-0.935267,-1.01992,-1.07433,0.511691,3.96399,-3.45557,0.57073,-0.940738,-0.969097,-0.54776,-2.48387,1.06461,-0.420223,-0.10421,-0.239625,0.239332,0.354913,0.0977924,0.439119,0.0175219,1.10786,0.635082,0.246248,-0.202224,0.176937,0.810181,-0.211806,0.0814057,0.954785,-0.162344,1.65391,0.145917,0.0349702,1.19865,0.773768,0.557574,-1.15226,0.298759,-0.202878,1.21121,0.181154,-0.259019,3.33989,0.01364,0.816561,-1.00137,1.28908,0.52559,-0.191949,1.13545,-0.347482,0.463438,-0.155756,0.739518,1.47164,0.830425,0.646411,-0.404927,-0.86735,5.2741,5.0564,-3.41432,3.11588,1.93204,-1.16169,-0.0693814,0.725245,-0.274523,0.951344,-0.496534,0.28976,-0.11796,0.55371,-0.37021,-0.435216,-0.0108408,1.009,-2.34516,0.568405,0.742332,0.561936,-0.0462294,-0.814943,-0.02476,1.16469,0.0594456,-0.796715,1.14365,-0.0505365,0.671904,-1.01068,-1.91188,-2.06915,0.530369,0.384377,1.07502,-1.77651,-0.0203349,-0.0707017,-1.30034,0.993791,-0.454259,-1.48241,-0.181926,0.462751,-0.727892,0.479878,-0.415787,0.192855,0.0456861,-1.16925,1.08508,-1.17561,-0.952824,2.07366
-138.087,0.996249,0.0686345,6,63,0,165.639,0.139308,0.800467,0.0972982,0.00532699,0.696359,1.48327,0.265133,-0.530928,-0.157459,-0.708694,-0.149104,0.495179,-1.93299,-0.324231,-0.32588,-0.142347,-0.429589,-0.617446,-1.37827,0.297933,-0.450113,0.00047873,0.45315,-1.3764,-0.356477,0.0275179,-1.34208,-0.697115,-0.86241,0.385903,0.359408,-1.03011,1.52536,-1.55999,-1.33008,-1.0149,-0.822937,-1.57181,-1.09396,-0.935707,-0.0580187,-0.387268,-0.291119,-0.684331,0.200886,-0.593592,1.23374,-0.773651,-2.31243,0.48397,-1.58624,-0.267734,-1.38349,-0.920742,0.424336,-1.41246,0.802051,3.29201,-4.17724,1.25008,1.76089,-1.12032,-0.0808764,0.423625,-0.542462,0.645779,-0.632358,0.147623,-0.158532,0.574827,-0.5123,-0.535198,0.126565,0.888534,-2.32495,0.583205,0.598223,0.482928,-0.0642281,-0.694294,-0.193631,1.04502,0.0967203,-1.00161,0.996717,-0.157515,0.570666,-1.08868,-2.17164,-1.99439,0.344652,0.302516,1.06639,-1.88743,-0.325605,-0.114102,-1.3917,0.944618,-0.497265,-1.55819,-0.18573,0.321787,-0.883857,0.208626,-0.422908,0.213293,-1.45567,-1.22774,0.816104,-0.549453,2.25696,2.63459,-1.48649,2.10622,0.4169,-0.288932,0.696405,1.49673,0.27338,-0.549604,-0.13189,-0.688568,-0.157783,0.520708,-1.9273,-0.437776,-0.312582,-0.128842,-0.484889,-0.615734,-1.37695,0.275123,-0.436187,0.00585973,0.465226,-1.36827,-0.344836,0.0474382,-1.35839,-0.715814,-0.859506,0.391302,0.371466,-1.02187,1.53107,-1.56947,-1.39258,-1.0149,-0.836965,-1.54091,-1.18843,-1.09038,0.027766,-0.38336,-0.218441,-0.78925,0.209821,-0.557122,1.23171,-0.788551,-2.31243,-0.250918,-1.41303,-0.267734,-0.56651,-0.357406,-0.101842,-4.29706
-134.843,0.993442,0.0686345,6,63,0,166.422,0.423057,0.419729,-0.0829999,0.0862845,-0.515783,-2.05573,-0.206734,0.221322,-0.429357,0.149415,0.631058,-0.508182,1.81738,0.99387,-0.0704642,-0.168535,1.30445,0.799003,1.41702,-0.1423,0.195302,-0.164873,-1.42568,1.40616,-0.39395,-0.113205,1.5971,0.694117,1.09576,-0.366268,-0.709939,1.02442,-1.72182,1.53534,2.01101,1.03953,-0.391861,0.960452,1.99431,0.718475,-1.4099,-0.724943,-0.583843,2.21666,-0.844704,-0.236695,0.444041,0.593287,2.19901,-0.722475,-0.908825,0.173227,0.176971,-0.667791,0.658703,0.140443,-2.48542,3.521,0.762936,-1.8344,1.57381,-0.728374,1.65516,-1.3192,-0.246499,-0.589597,-0.666885,0.673921,0.0281836,0.0510077,0.683065,-0.244114,2.54026,0.447028,-0.306065,0.664939,0.849612,-1.52379,-2.01351,-0.910015,-2.16889,0.215432,1.09481,1.21199,0.767486,-1.04451,1.10537,-2.15936,1.06033,-1.71813,-0.18277,0.216853,-0.800578,1.50323,-0.795925,-0.654666,0.843244,-0.548798,1.31115,-0.0584194,-0.209943,0.115617,1.51121,-0.78066,1.63634,0.346896,-1.23056,1.36197,0.513371,0.772752,0.59163,-1.78788,-7.032,-6.11802,1.33735,-2.58401,-3.84251,-1.93736,0.136149,-0.189539,-0.130632,0.660698,-0.323056,-0.22213,2.67948,-2.0675,0.438428,0.0265535,0.914771,0.805487,1.41855,-3.39946,-1.04157,-0.0917831,-1.38366,1.92345,-0.0331224,-0.708188,0.75672,0.137759,-0.527802,-0.309363,-0.336982,1.29422,-1.71181,2.2924,2.91979,1.03953,-1.01789,-0.00418605,2.40642,-0.40302,-1.38559,-0.876097,-0.125465,0.810005,-1.69304,0.0398501,0.407292,0.386979,2.19901,-20.8382,3.41975,0.173227,-1.08195,-3.95019,11.5315,6.04084
-129.089,0.993989,0.0686345,6,63,0,165.54,-1.22324,1.25932,-0.741696,-0.114598,0.700319,-0.224655,-0.218956,0.0665776,-0.419906,-0.648024,-0.13048,-0.929962,-1.14738,1.96024,-1.3035,-0.340749,0.054329,-0.418091,-1.26325,0.473278,0.455144,0.749431,0.661417,-1.01273,-2.77053,-0.432441,1.2722,0.763822,0.0891621,0.184135,-0.686154,-0.537967,-0.651304,-0.654543,0.613963,0.846802,0.331707,-0.0161495,0.875661,-0.123654,-0.845285,0.661721,-0.00910147,0.111066,-0.160976,-1.12662,-1.27216,0.689592,0.225167,1.74475,-0.250256,-0.538236,-0.105501,-0.935456,-0.540367,0.590466,-0.0237515,-3.82922,-3.30532,-0.578002,0.97441,-1.43234,0.0610999,-0.19825,0.888392,0.79439,-1.57349,0.728483,1.77059,-0.336687,0.301668,0.322309,1.10075,0.064837,-0.576567,-0.478116,0.73583,0.380785,-0.440712,0.0884126,-1.80942,-0.749211,-0.725397,2.84009,2.06287,-0.229971,-0.469946,1.2026,-2.11223,1.51389,0.250644,1.51948,-0.651588,1.61618,1.98735,1.00832,-1.4362,-1.05214,-0.190403,2.36136,-1.20544,-0.549068,-0.827847,1.04451,2.51631,-1.2428,-1.03354,0.00299657,-0.175516,-0.824944,-0.627942,-1.2487,6.20811,4.06273,0.287141,4.73998,3.83129,2.01607,0.108673,-0.679645,1.48857,-0.0888319,-2.50473,0.55862,-1.14488,4.38418,-0.455856,0.769251,-1.39522,-1.6683,-2.79241,1.96598,3.11326,0.920003,1.66045,-2.10208,-2.75666,-0.0906438,3.55947,0.926532,0.560643,0.265004,-0.343231,-0.461711,-0.643547,-1.64347,-2.70282,0.846802,0.515058,1.21411,0.223889,0.851957,-0.0444732,1.96908,0.655313,0.279421,-0.083882,-0.624615,-2.85159,1.5469,0.225167,9.68669,-1.45937,-0.538236,9.91313,0.965322,13.7418,29.2579
-127.549,1,0.0686345,6,63,0,147.325,0.529983,0.452294,0.455507,0.82338,0.72307,-1.38207,-1.03679,1.27633,-1.16854,-1.64829,0.454861,0.596225,0.833084,0.574075,0.0686474,-1.03776,0.619573,0.0714261,2.22699,0.821454,-0.0133148,-0.898406,-1.17229,0.491554,2.04361,0.187747,0.410948,0.763575,-0.144491,-0.315307,-0.104169,0.0834544,0.331858,0.174978,1.30619,-0.785334,0.0853433,-0.389774,-0.653527,0.705467,-0.226535,-0.872921,-0.786626,0.50825,0.363992,0.598718,1.09349,-0.393357,-0.026108,-0.0236611,-0.865081,0.616664,0.252458,0.744198,1.14408,-0.109958,-0.956363,-1.93437,-1.04481,-5.62947,-0.400249,0.232331,1.2129,-0.0116909,0.0820489,0.402895,0.411079,-1.70965,-0.0574823,-0.0645346,-0.580059,0.471844,0.359678,0.76572,-0.152808,-1.15589,-0.159788,-0.33968,-1.03249,1.45794,0.328209,-0.136936,-0.878124,-0.48835,-0.415512,0.910882,-0.886272,-0.0384971,1.02855,0.871698,0.582304,1.38512,-2.03491,0.0836439,-0.542566,2.24124,-0.696467,0.792836,1.29791,-0.126159,-0.451469,-0.0336833,-0.917066,-1.07911,1.01903,1.25679,0.817416,0.340722,-0.733155,-0.716666,-0.41729,-0.396228,1.26518,-1.00613,-0.677288,4.74967,2.08693,-1.045,-0.999043,0.186388,-0.233924,-1.43304,-0.0648486,0.97716,1.2804,-1.73831,0.896107,-0.361406,-0.380704,-0.104884,2.83391,0.862428,0.827259,-0.883262,-1.09524,1.25835,2.82797,0.542286,0.00740773,1.52718,-0.510523,-0.288397,0.0958415,0.30645,0.464013,-0.223385,-1.11874,-0.785334,0.784038,2.82874,-5.78803,3.65897,2.00187,-1.73144,1.13383,-0.733315,1.56535,1.19412,0.68683,-3.34274,-0.026108,7.59947,-5.16823,0.616664,-3.72853,4.96117,5.68176,4.59303
-127.962,0.993025,0.0686345,6,63,0,153.282,0.540857,0.430559,0.45633,0.832268,0.692029,-1.3556,-1.12527,1.31841,-1.17038,-1.71252,0.443999,0.547936,0.838766,0.646313,0.0743391,-1.14788,0.6565,-0.0193657,2.23451,0.923116,-0.0605675,-0.881587,-1.21762,0.538978,2.04649,0.0961862,0.320188,0.908125,-0.0563616,-0.319505,-0.153389,0.113919,0.399339,0.135166,1.28179,-0.797315,0.3024,-0.445583,-0.628568,0.712531,-0.188777,-0.854986,-0.758067,0.492669,0.3698,0.502553,1.21516,-0.399026,0.0527902,-0.0809004,-0.900057,0.597305,0.358518,0.840689,1.10362,-0.135818,0.288802,-2.84277,0.0863856,1.29187,-0.554899,0.412573,-1.21264,0.587032,-0.0210064,-0.801733,-0.178653,-0.651817,0.0420304,0.860939,0.0520406,-1.35617,0.572371,-1.41976,0.004516,1.35902,-0.803057,0.281715,-0.528452,0.751958,-0.0608204,-1.60919,-1.39409,2.32819,1.36368,-0.0609082,-0.784192,0.48066,1.12286,-0.733527,-0.345398,-0.146347,3.26845,-1.26687,0.552742,-0.0269256,0.51137,0.341655,0.427182,-0.168597,0.0316297,-1.30904,1.91717,0.0521494,1.27251,-1.27885,-0.636472,-0.332389,1.22198,0.765672,-0.540876,-1.69479,2.1668,-1.37638,-1.28315,3.93184,1.99067,-1.05693,-1.09626,0.41315,-0.210806,-1.5203,0.299526,0.907361,1.47786,-1.60012,0.946692,-0.511429,-0.429898,-0.00844088,2.98836,1.04312,0.876662,-0.855017,-1.15034,1.33108,2.90027,0.311038,-0.549148,1.9447,-0.389285,-0.271298,0.0655316,0.351777,0.556321,-0.122991,-1.03662,-0.797315,1.42927,2.63591,-5.31888,4.43173,1.92374,-2.46198,1.15123,-0.717927,1.75047,1.11884,2.03393,-3.44665,0.0527902,5.71062,-1.21601,0.597305,-2.37159,7.84656,1.8309,4.73799
-134.984,0.975547,0.0686345,6,63,0,160.774,-0.0457797,0.788324,-0.261924,-0.204008,-0.306928,-0.362407,-1.50349,-0.205246,-0.184249,0.400399,1.2889,-2.22282,0.175419,1.51783,-2.29877,-0.16458,1.40168,0.950728,-2.18791,0.821292,-0.651829,-0.263507,0.163261,-1.72295,-2.07973,-0.153497,0.945162,0.487604,0.337548,0.221823,-0.110999,-0.503632,0.741713,0.399886,0.222548,-0.669214,-0.294264,-1.34196,1.66845,-0.785865,-1.58182,-1.39417,0.249011,0.460949,-0.181139,-0.924538,-0.515828,0.641123,-1.44013,0.705782,-0.708983,-0.455116,-0.328011,-1.39201,-1.08552,0.132203,-0.917644,1.94775,-2.51127,-1.68006,0.174874,1.04287,2.49115,0.185275,-0.526836,1.33244,0.530291,0.78042,-1.97315,-1.0034,1.32493,0.986248,-1.13368,-0.698063,0.023102,-0.424849,-1.64038,1.15892,0.962433,-0.218827,-2.22733,-0.0552579,-0.630552,0.0809155,-0.636544,0.0291935,-0.562025,-0.0264528,-1.66276,0.395881,0.114552,1.47253,-0.303712,0.577868,0.66028,0.691745,0.544787,2.34141,-0.256867,-0.0812699,-0.442342,-0.801092,-0.583637,-0.62772,0.794975,1.51434,0.217066,-0.449901,-0.642548,-0.163886,-0.0333382,1.61196,0.466913,0.486406,-2.62898,-11.4983,-1.41068,0.235082,-1.38945,-0.483638,0.64432,1.14952,1.68877,-1.75023,0.318415,0.668917,-2.0787,0.236624,1.30777,1.4174,-2.75611,0.854141,-0.88589,-0.150723,0.68058,-2.20101,-1.98014,0.278817,-0.104762,0.0346107,0.497538,0.387175,0.440827,-0.392964,0.944819,0.607111,-1.26499,-0.669214,-0.523615,-1.61946,1.3046,-1.18815,-1.12778,-1.48025,0.390729,0.6303,-0.272664,-0.599411,-0.167461,0.787669,-1.44013,-0.513148,0.692746,-0.455116,-1.49227,-1.45705,-2.51637,-3.43292
-129.956,0.993293,0.0686345,6,63,0,157.882,-0.211141,0.562714,-0.17392,0.0973459,-0.0405319,-0.798164,-0.868885,-0.102196,-0.198661,0.622978,0.554071,-1.12222,0.407129,1.51187,-2.08693,-0.40425,1.08509,0.568346,-1.18402,0.876278,-0.250117,0.417611,0.868177,-1.98999,-2.21596,0.175683,0.677059,0.594995,0.901379,1.12465,0.276761,0.271513,0.55574,0.528034,0.0450848,-0.934739,-0.247502,-1.01216,1.53084,0.138153,-2.52046,-1.34164,-0.170875,0.365878,-0.306734,-1.38837,-0.0843559,0.606746,-1.60141,0.830885,-0.786835,-0.209216,-0.727212,-0.77791,-0.590028,0.786726,1.38345,2.38856,-1.35254,-9.86464,-1.05241,1.0084,-1.27414,-0.0103572,0.302654,0.108123,1.59811,-2.01366,-0.326892,0.603506,-0.931337,0.362455,1.09569,1.02321,-2.48177,0.38432,-0.966573,-1.17885,-0.78233,-0.19194,-0.374014,-0.744593,0.0596194,-0.264691,-0.726176,-1.56819,-0.495756,-1.53344,0.605379,-0.0806488,-0.107082,0.242809,-0.173131,-1.47652,0.96025,-2.0609,1.21262,-0.846149,0.894238,0.72049,0.259896,0.559947,-0.92358,0.404281,-0.109127,0.278342,0.269311,-0.576843,1.09136,0.312364,-0.786713,-2.34533,2.87708,-7.91762,-2.43249,-10.924,-1.20828,1.03782,0.00707902,1.03583,1.07841,1.79213,-0.413674,-0.380257,0.55106,2.13113,-1.72152,-0.213949,1.55922,0.374643,-2.13052,1.82845,0.0416561,0.544002,1.12492,-2.63712,-2.19387,-0.286567,-1.71089,-0.127996,1.47028,1.3845,0.922709,0.351256,0.605474,0.744104,-1.67015,-0.934739,0.194061,-1.98394,3.56005,0.927916,-2.77942,-3.29756,0.158541,2.33569,0.404334,-1.04527,-1.05157,1.08332,-1.60141,6.05362,-2.46595,-0.209216,-0.808457,7.16672,5.21499,15.539
-131.201,0.996263,0.0686345,6,63,0,158.899,-0.558344,0.630303,0.0724632,0.355461,-0.0999868,-1.13091,0.0889042,0.117052,-1.35184,-0.645523,0.830998,0.633462,-2.16462,2.07479,0.497678,0.0394412,0.885845,-0.737394,1.66919,0.377189,0.498987,-1.16348,-0.254441,0.0644161,2.73782,-0.645889,0.0758847,0.660885,-0.303643,0.205049,0.0511728,-0.383245,-0.148336,-0.151773,1.03568,-0.838353,-0.218621,0.512237,-0.353453,-1.21675,0.834758,1.10146,-1.34477,0.637418,0.218688,0.147004,-0.179828,-1.27911,-0.248423,0.739581,-0.276751,-0.952178,0.947781,-0.159488,0.967698,-0.849416,-0.0373652,-3.37327,-1.41943,-2.57575,-0.169892,0.75345,0.714157,2.24205,-0.376155,-1.29439,0.190241,-0.59961,0.581727,-0.701364,1.78232,-0.802494,-0.975769,0.879578,0.401022,0.225931,-1.45641,0.149199,-1.72659,2.57811,-0.498835,-0.410166,-1.19262,-0.591064,-0.872191,-1.61881,-1.16623,-0.309215,-0.66591,-0.0324575,1.01693,1.62861,0.388809,0.41335,-0.464836,1.47007,1.44538,0.267392,0.167642,-0.307331,0.244441,1.07306,1.28717,0.173763,1.99825,-0.950629,0.876628,0.731575,0.345367,0.182155,-0.124869,-3.61974,1.94857,1.27528,1.26669,2.87412,0.168584,-0.810955,0.285699,-0.266494,-0.826625,-0.344194,0.540024,1.28322,-2.15539,1.8239,0.870762,0.475359,0.354199,-1.35093,1.96736,-0.0886859,1.05245,-1.1372,-0.0342521,0.318166,3.20238,-0.348364,0.191098,0.587799,-0.786567,0.303388,0.332221,-0.198491,-0.068617,-0.413452,0.685531,-0.838353,-0.258047,0.857475,-0.425146,-1.23053,1.225,1.26895,-0.961218,0.400653,0.14889,0.278704,-0.475683,-1.22695,-0.248423,1.34277,1.41385,-0.952178,1.41668,-0.0857211,1.61011,-3.6106
-134.371,0.990728,0.0686345,6,63,0,162.47,0.449421,0.9508,0.229254,-0.268332,0.275183,0.0628378,-0.214277,0.869071,-1.37727,0.482432,-0.518588,-1.8202,1.15731,0.687805,-1.57809,-1.68769,0.639392,-0.170374,-1.3304,0.436972,-1.41042,-2.13572,-0.447584,-0.247842,-2.35281,-1.0986,0.711268,0.16204,-0.164603,-1.40586,-0.850194,1.06359,-2.21867,-0.378518,0.924442,0.445277,1.2829,0.156281,-1.17425,-0.197862,0.924299,-1.24781,0.0977305,-0.452607,0.850474,-0.989491,1.0871,0.265969,0.254464,-0.35102,-1.41176,1.25466,0.0520495,-2.96306,-0.80809,0.280442,0.439068,1.08632,0.0385982,-2.29554,-0.371852,-0.517928,0.285364,0.526107,-1.0635,1.30448,1.06871,1.56469,-1.90696,-0.260081,0.857048,0.0766897,0.966101,-0.616894,2.11883,0.540333,-0.57855,-1.43405,0.552646,0.396611,2.91426,-0.317622,-0.168364,0.106484,-0.899562,0.261366,0.785268,0.473332,-0.186764,-0.364433,-1.82595,-0.77832,-0.510105,0.740764,-1.07119,-1.81301,1.42458,1.15154,-1.00726,0.675223,0.211753,0.173078,-0.0152423,-0.947214,-0.246012,-0.304675,1.99999,-0.921744,-0.333058,1.49281,-0.630349,-3.01019,-0.524424,0.139648,1.7153,-5.00852,0.210014,1.04617,0.038989,1.25094,-0.955682,2.34241,-1.60255,-1.39053,1.88119,-1.26794,-1.22722,-1.48352,-0.232647,0.0461028,-2.07485,0.218498,-3.10064,-2.12381,0.245588,0.125654,-2.31534,-1.06067,0.719595,-1.13007,-0.0510791,-1.37464,-0.360252,1.99988,-2.21002,-0.609431,-0.321056,0.445277,1.13844,0.144521,-1.15596,-0.338675,1.01059,-1.1671,0.151183,-0.482059,0.800966,-0.934522,1.08006,0.314511,0.254464,-1.89992,-0.214685,1.25466,0.42228,-1.22276,-1.70057,-1.58296
-136.829,0.996411,0.0686345,6,63,0,157.18,0.44493,1.22732,0.140814,-0.34293,0.100395,-0.267727,-0.905472,0.82763,-1.17164,0.530155,-0.614575,-1.64871,0.983237,1.00031,-1.17583,-0.918106,0.990824,-0.672844,-1.50163,0.0508069,-2.17102,-2.50247,0.0871197,-0.50485,-2.20802,-0.678682,0.0407858,0.0854726,-0.321738,-1.31952,-0.799703,0.66709,-2.11697,-0.0245101,1.55729,0.615205,0.835584,-0.28748,-0.847586,-0.422386,0.822952,-0.770702,0.37188,-0.109906,0.919926,-1.18212,0.747386,0.192288,0.390255,-0.227716,-1.66826,1.18718,-0.0582567,-3.44375,-0.767479,0.247981,-0.100455,-5.5279,0.959757,0.589174,0.423884,0.920289,1.51,0.292253,-0.676509,0.341314,-0.061776,-0.593671,0.777017,-0.773817,-1.15198,-1.7626,-0.698352,1.19826,-0.0309563,0.838797,1.28712,0.421348,-0.951064,0.674601,-0.785623,-1.26756,1.52877,-0.0578882,0.377068,-0.516484,-0.191956,1.35059,-0.73323,-1.12344,-1.45193,-0.293732,1.32154,1.52632,-1.002,0.568447,0.452158,-1.32849,-0.679864,-0.753601,-0.000927249,0.198477,1.09964,0.196263,-0.293397,-0.814669,0.788753,0.433302,0.209136,0.636348,-0.544419,-0.0479333,-0.68739,3.90238,0.700801,-7.5305,-0.260761,0.491923,-0.82806,0.724132,-0.585121,2.01634,-1.46874,-0.925937,1.27085,-0.722986,-0.509006,-0.40618,1.28312,-0.822887,-2.12289,-0.38479,-4.02223,-2.49731,1.00939,-0.355948,-2.15197,0.139053,-1.68101,-1.35465,-0.151635,-1.29874,-0.262308,1.08036,-2.10964,0.0374802,1.3502,0.615205,0.740117,-0.29976,-0.829759,-0.514345,0.893406,-0.763682,0.406494,-0.0965618,0.902343,-1.14737,0.723121,0.224781,0.390255,-2.0677,-0.279494,1.18718,0.151719,-1.02573,-2.43364,-1.42632
