# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1985537789
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_null_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,aux_unscaled.1,p_gamma.1,p_aux_unscaled.1,g_gamma.1,g_aux_unscaled.1
-86.844,0.999028,0.186078,3,15,0,87.0358,0.197904,-0.792576,-2.30902,0.299332,-2.18426,1.02125
-86.9683,0.999033,0.186078,3,7,0,87.0009,0.14379,-0.814769,-0.548032,-0.610252,-3.2058,0.931251
-86.9608,0.999826,0.186078,4,15,0,87.2616,0.427017,-0.705777,-2.89458,0.360718,2.2038,1.77256
-87.6706,0.993871,0.186078,3,15,0,88.7444,0.594439,-1.23001,0.997185,-4.17842,3.40773,-2.61393
-87.4919,0.997652,0.186078,4,15,0,89.1414,0.427927,-1.3007,-6.75087,-0.963588,1.40122,-3.59835
-86.9716,0.999853,0.186078,3,7,0,87.5927,0.443326,-1.09456,-1.0321,3.13225,1.86156,-1.6901
-87.0519,0.998969,0.186078,4,15,0,87.3157,0.341236,-1.18491,1.7472,-1.62443,0.404759,-2.6046
-88.6147,0.988793,0.186078,3,15,0,89.6948,0.432694,-1.53939,2.05834,-3.95724,1.19753,-5.74914
-87.6851,0.999984,0.186078,5,31,0,89.3096,0.347469,-0.416499,-6.28656,2.01669,0.829711,4.0761
-86.8821,0.997048,0.186078,4,15,0,88.5474,0.470235,-0.886272,3.03237,4.75157,2.61896,0.253622
-87.5106,0.995409,0.186078,5,31,0,87.8298,0.0387827,-1.14844,0.900205,2.21105,-4.16976,-1.83688
-87.4625,0.999996,0.186078,2,3,0,87.5203,0.0500277,-1.14727,-1.18904,-0.373521,-3.98856,-1.86118
-87.2753,0.998874,0.186078,2,7,0,87.7526,0.0827332,-1.11054,-2.84313,-1.80843,-3.55654,-1.61415
-87.5053,0.997896,0.186078,4,15,0,88.226,0.346706,-0.462496,3.77295,1.93455,0.787925,3.71269
-89.0349,0.986697,0.186078,4,15,0,90.055,0.766318,-0.617977,0.73391,4.10179,8.57586,3.96292
-88.1976,0.996257,0.186078,4,15,0,90.2258,-0.103998,-1.03746,-5.38302,-4.12895,-7.16641,-0.191185
-87.377,0.993323,0.186078,4,15,0,90.1218,0.284593,-0.497316,8.85308,-0.226486,-0.651993,3.43275
-86.8698,0.998334,0.186078,4,15,0,88.0023,0.38381,-1.08565,-2.72196,-3.83078,1.04605,-1.67651
-86.9356,0.995977,0.186078,3,15,0,87.7954,0.434158,-0.730445,-0.240511,-3.79649,2.29504,1.56995
-87.2205,0.996991,0.186078,4,15,0,87.6493,0.0848169,-0.790971,-3.09667,-1.25194,-4.4619,1.30576
-86.6804,0.997019,0.186078,3,15,0,87.8891,0.284532,-0.875141,5.58309,-1.40966,-0.485992,0.201652
-86.8031,0.99889,0.186078,3,15,0,86.9095,0.323561,-1.06726,0.612641,-1.25211,0.177357,-1.53642
-87.2149,0.993205,0.186078,3,15,0,88.1753,0.423774,-1.2164,-3.63269,2.89513,1.44802,-2.8322
-87.8185,0.987678,0.186078,3,11,0,90.7542,0.672795,-1.15389,8.86107,1.78193,4.51956,-1.63126
-87.652,0.999964,0.186078,3,7,0,87.9236,0.620338,-1.18217,-2.76449,-0.269534,3.83835,-2.08449
-88.2292,0.993107,0.186078,4,15,0,89.2001,0.206102,-1.47198,4.33388,-2.29646,-1.16926,-5.15311
-89.6826,0.99329,0.186078,4,15,0,91.576,0.832176,-1.52102,-6.40936,-2.76942,4.48321,-4.56816
-87.5827,0.996936,0.186078,3,15,0,90.8786,0.455515,-1.31388,8.2616,-3.90679,1.69757,-3.68394
-87.9862,0.992734,0.186078,4,15,0,89.4521,0.419725,-1.4222,2.85934,4.45273,1.18409,-4.71065
-88.1723,0.999514,0.186078,4,15,0,88.511,0.307013,-1.47262,-2.97761,0.692773,-0.0367176,-5.21332
-86.9014,1,0.186078,4,15,0,88.3289,0.151031,-0.940143,0.091771,-4.89709,-2.79055,-0.214061
-87.4398,0.99353,0.186078,3,11,0,88.1818,0.624088,-0.954928,4.60525,0.0374671,4.67977,0.0739655
-86.9875,0.999737,0.186078,4,15,0,87.6787,0.386305,-1.14481,4.39371,0.516082,1.03326,-2.21434
-86.8625,0.99854,0.186078,4,15,0,87.4577,0.448855,-0.998105,1.87845,-2.81566,2.08926,-0.799859
-87.5135,0.991808,0.186078,3,15,0,88.4402,0.0629854,-1.195,-5.04307,-0.788909,-3.63936,-2.34504
-87.0927,0.999788,0.186078,4,15,0,87.8338,0.0991268,-0.860626,-3.44062,-2.34441,-3.96438,0.635921
-86.9219,0.999975,0.186078,3,7,0,87.1403,0.161161,-0.807934,2.47731,0.251976,-2.87798,0.953558
-87.1244,0.998601,0.186078,3,7,0,87.1883,0.0926741,-0.852265,-0.671521,-0.898988,-4.11554,0.730388
-86.8466,0.999983,0.186078,4,15,0,87.311,0.357269,-0.709652,-3.60663,0.397721,0.87343,1.66158
-87.4419,0.995531,0.186078,3,7,0,87.6133,0.303067,-0.476532,-1.10568,1.47044,-0.229353,3.59373
-88.4035,0.993033,0.186078,3,7,0,88.5,0.426744,-0.292114,1.61757,0.289054,2.93258,5.11859
-89.0347,0.998381,0.186078,4,15,0,89.1394,0.432462,-0.181136,-1.20972,-0.948588,3.30639,5.92626
-88.1005,1,0.186078,4,15,0,89.4749,0.184783,-0.364761,-2.42686,-4.43082,-3.27892,4.60502
-87.2158,1,0.186078,3,7,0,88.1473,0.215548,-0.580077,-1.6107,3.75857,-2.14559,2.82214
-87.2386,0.991611,0.186078,4,15,0,89.1526,0.464918,-1.19923,5.47184,3.81615,1.97876,-2.61803
-86.8833,0.999806,0.186078,4,15,0,87.5821,0.452849,-0.808481,3.61169,-2.01869,2.48531,0.91626
-87.0214,0.998432,0.186078,4,15,0,87.3506,0.112875,-0.942237,2.37926,-1.48453,-3.48048,-0.143422
-87.1729,0.998349,0.186078,4,15,0,87.6774,0.50754,-0.719096,1.49212,2.67745,3.64259,1.83249
-87.7208,0.99253,0.186078,4,15,0,88.8924,0.253275,-1.37386,-3.5532,-3.50224,-0.687838,-4.3069
-86.8224,0.999966,0.186078,4,15,0,87.8547,0.421996,-1.01014,-0.977609,-4.09685,1.67713,-0.948847
-87.2653,0.995213,0.186078,3,15,0,88.0384,0.0649371,-0.831387,-4.27682,1.49664,-4.73578,1.00713
-86.7576,0.997667,0.186078,3,15,0,87.8913,0.231017,-0.98221,4.91139,-2.20709,-1.33013,-0.721659
-87.4103,0.99289,0.186078,4,15,0,88.3644,0.0819021,-0.690623,-5.09671,0.873003,-4.84946,2.20316
-88.1607,0.974788,0.186078,2,7,0,90.1198,-0.0121618,-0.622583,-6.54891,2.77676,-7.27096,3.17461
-89.5754,0.992225,0.186078,4,15,0,90.6264,-0.0651426,-0.396555,0.305049,-4.19593,-9.79154,5.34257
-89.9992,0.995313,0.186078,2,3,0,90.0594,-0.0821215,-0.351428,-1.31026,0.0547787,-10.5185,5.79857
-88.2023,0.997714,0.186078,4,15,0,91.595,0.697868,-0.709421,4.86922,-6.56307,6.89867,2.70113
-88.6007,0.992866,0.186078,3,7,0,89.4659,0.802572,-0.868811,-3.37812,-2.7984,7.48479,1.79067
-88.1751,1,0.186078,3,7,0,88.6551,0.755823,-0.94893,-3.12367,-1.52641,6.42639,0.733551
-88.4399,0.999046,0.186078,4,31,0,88.5278,-0.135769,-1.0031,0.278274,-1.19647,-7.96588,0.309779
-87.5973,0.999819,0.186078,4,15,0,88.7685,0.605369,-0.726271,5.75639,-0.450242,5.30321,2.1052
-88.3932,0.997877,0.186078,4,15,0,89.0382,0.320095,-1.51348,-4.011,1.17499,0.102474,-5.57789
-87.045,0.999972,0.186078,4,15,0,88.7033,0.13056,-1.05748,1.41445,-5.1662,-2.89194,-1.24278
-88.8101,0.981818,0.186078,3,15,0,91.0166,0.0971907,-1.54407,0.145102,6.08803,-2.33578,-5.638
-91.9048,0.973345,0.186078,2,7,0,92.8067,0.0855708,-1.95701,0.230774,-3.88878,-1.72854,-9.18213
-92.8984,0.992409,0.186078,3,7,0,93.8364,0.100872,-2.0628,-1.31069,3.84092,-1.45439,-10.0559
-91.8469,1,0.186078,2,3,0,92.9818,0.074202,-1.94846,-0.702005,4.33358,-1.83902,-9.09382
-92.8269,0.997772,0.186078,4,15,0,93.1985,0.177039,-2.06453,-2.95038,-1.06182,-0.888404,-10.1511
-92.9534,0.998991,0.186078,3,7,0,93.5112,0.103386,-2.06861,1.53745,-2.82569,-1.42767,-10.1051
-87.378,0.998536,0.186078,3,15,0,95.0393,0.261257,-1.28774,-3.40244,-11.0422,-0.637687,-3.52983
-87.9768,0.991867,0.186078,3,15,0,90.036,0.048491,-1.33361,-7.65822,-0.357997,-3.46728,-3.59544
-87.5187,0.999998,0.186078,4,15,0,88.3387,0.486252,-0.551396,4.61396,1.12469,3.69195,3.21217
-86.8988,0.999792,0.186078,5,31,0,87.7418,0.4671,-0.834648,-2.71373,-3.13633,2.67317,0.710969
-86.7705,0.999712,0.186078,4,15,0,87.0326,0.208915,-0.86839,-2.65315,-0.517422,-1.85993,0.330581
-86.817,0.996464,0.186078,3,11,0,87.4484,0.432505,-0.980268,-3.99467,1.10912,1.87447,-0.662805
-86.7945,0.999064,0.186078,4,15,0,87.1254,0.209734,-0.988824,0.868549,-2.26203,-1.68105,-0.756394
-87.6546,0.993808,0.186078,4,15,0,87.9604,0.650431,-1.1103,-2.94725,-0.180981,4.4293,-1.29817
-87.1136,0.99016,0.186078,3,15,0,90.9932,0.523773,-1.05716,-10.0095,2.50985,3.01457,-1.18915
-87.6566,0.997158,0.186078,3,7,0,87.6809,0.592492,-1.22716,-0.543634,-0.484754,3.39456,-2.59278
-87.598,0.999802,0.186078,3,7,0,87.8483,0.629441,-1.13309,-1.30446,1.79058,4.10445,-1.58947
-87.541,0.997172,0.186078,4,31,0,88.6778,0.285921,-0.451711,5.03525,-2.04886,-0.642276,3.79719
-89.2862,0.991518,0.186078,3,15,0,90.0681,0.30478,-0.10708,-0.597489,-3.59561,-0.253417,6.30518
-87.7913,0.999935,0.186078,4,15,0,89.3814,0.321775,-0.38788,0.174191,-5.16747,0.215337,4.2901
-88.9118,0.99007,0.186078,3,7,0,89.1666,0.0794918,-0.302531,-1.52123,-1.70909,-6.28776,5.38544
-88.1397,0.999702,0.186078,3,7,0,89.0137,0.129693,-0.404227,-3.09275,3.01079,-4.60748,4.4371
-87.0675,1,0.186078,3,7,0,88.1859,0.322297,-0.597158,3.43577,-3.44309,0.204348,2.60513
-86.7437,0.99962,0.186078,3,15,0,87.2464,0.221067,-0.903936,0.613999,2.86797,-1.592,-0.00407738
-87.9236,0.989803,0.186078,5,31,0,88.6998,-0.0367922,-1.17796,-4.70567,0.161597,-5.32028,-1.8421
-86.6834,0.992443,0.186078,3,13,0,90.397,0.29515,-0.942828,-9.03232,-3.80098,-0.281039,-0.4083
-87.2185,0.997327,0.186078,5,31,0,87.2635,0.205007,-1.21951,0.358394,0.82524,-1.4632,-2.85775
-88.4442,0.986811,0.186078,3,15,0,90.839,-0.136787,-1.01943,-7.10341,3.25293,-7.89466,0.157804
-86.9349,0.999831,0.186078,4,31,0,88.5785,0.436657,-1.0795,6.77621,0.791743,1.79207,-1.56192
-86.8336,0.999836,0.186078,3,7,0,86.9973,0.421036,-1.02283,0.915828,-1.50286,1.6467,-1.06558
-87.3239,0.992499,0.186078,3,11,0,88.3852,0.485072,-1.21539,2.07102,-3.91304,2.19477,-2.73261
-88.9685,0.987672,0.186078,4,15,0,90.7636,0.532985,-0.271714,-7.15066,-0.328712,5.65279,5.57556
-87.4054,0.99654,0.186078,3,15,0,90.2073,0.0608438,-1.13919,4.14092,6.08301,-3.83552,-1.81841
-87.4086,0.999975,0.186078,3,7,0,87.4371,0.0657945,-1.15087,0.893795,0.0941865,-3.72074,-1.94165
-91.2602,0.972887,0.186078,4,15,0,92.4361,0.738111,-1.83099,5.34102,1.72951,2.89075,-7.75152
-92.876,0.995896,0.186078,3,7,0,93.114,0.872818,-1.97776,-2.59652,-0.189971,3.15952,-8.67292
-93.4925,0.994173,0.186078,1,3,0,93.7628,0.883127,-2.04314,-0.510887,2.09489,3.02038,-9.21032
-86.7028,0.999462,0.186078,5,31,0,93.8376,0.297115,-0.816269,-6.20742,9.8611,-0.278232,0.720027
-87.4675,0.989943,0.186078,3,15,0,88.7111,0.103516,-1.22899,2.86053,4.01088,-2.92896,-2.76552
-87.4606,0.998592,0.186078,4,15,0,88.0558,0.616337,-0.849354,-2.33165,-2.60877,4.979,1.02707
-86.7902,0.999442,0.186078,3,15,0,87.7055,0.421374,-0.969284,4.81558,1.32271,1.72143,-0.578593
-86.7394,0.999598,0.186078,4,15,0,86.9581,0.224595,-0.91906,0.876904,-1.79557,-1.5111,-0.144286
-88.8905,0.981223,0.186078,3,15,0,90.1746,-0.00166722,-0.420501,2.09305,-4.35928,-7.97188,4.81717
-87.7224,0.996101,0.186078,4,15,0,90.3824,0.327529,-0.404566,-6.99751,3.98937,0.353401,4.1618
-86.9965,0.99676,0.186078,3,15,0,88.7363,0.51073,-0.90329,1.52079,-5.27975,3.20965,0.191434
-86.8184,0.999339,0.186078,3,15,0,87.2666,0.437677,-0.849685,-3.26298,1.12773,2.15768,0.522458
-86.7899,0.999991,0.186078,2,3,0,86.8215,0.423706,-0.849653,-0.930884,-0.146311,1.92464,0.501177
-86.7777,0.999999,0.186078,4,31,0,86.883,0.252545,-0.76978,-1.5523,-0.5951,-1.14645,1.15366
-86.6955,0.998736,0.186078,3,15,0,87.0625,0.349045,-0.950284,1.81982,-2.05432,0.603655,-0.470631
-86.7539,0.999686,0.186078,4,15,0,86.7747,0.343293,-1.02593,-0.537733,0.422477,0.48422,-1.15679
-88.5062,0.991388,0.186078,5,31,0,88.6207,0.465044,-0.297539,1.56197,0.699363,3.8827,5.16493
-87.5755,0.996604,0.186078,4,15,0,89.6053,0.60106,-0.725849,2.83507,5.42067,5.23285,2.09138
-87.6149,0.999874,0.186078,4,15,0,88.1736,0.00135475,-0.825664,0.0198369,-3.06393,-6.06302,1.30045
-87.1066,0.997349,0.186078,4,15,0,88.5037,0.347413,-0.586885,6.06365,-1.36485,0.741446,2.69842
-87.1103,0.994884,0.186078,3,15,0,88.4373,0.490471,-1.11566,1.1632,-4.63709,2.44942,-1.80271
-88.1109,0.993749,0.186078,4,15,0,88.5917,-0.0339941,-1.26679,3.07418,-1.58875,-4.92661,-2.69693
-87.4864,0.994345,0.186078,4,31,0,89.7291,0.464029,-1.28238,7.74561,1.55569,1.83922,-3.38318
-86.9074,0.999908,0.186078,4,31,0,87.7341,0.474521,-0.852752,-2.81583,3.03824,2.75709,0.564186
-87.589,0.997276,0.186078,4,15,0,87.7585,0.453977,-1.3163,2.20124,-0.00985141,1.67705,-3.70821
-88.9403,0.99358,0.186078,3,15,0,89.3114,0.475113,-1.58455,-0.0999839,2.49603,1.52826,-6.1021
-88.2497,0.998287,0.186078,3,7,0,89.3892,0.441752,-1.47009,-1.21715,4.27514,1.35754,-5.11937
-88.7031,0.998535,0.186078,4,15,0,90.6393,0.740068,-1.38005,-6.67189,-2.52386,4.31771,-3.55731
-89.1452,0.997263,0.186078,4,15,0,89.808,0.702619,-1.51761,-2.87473,2.50606,3.54335,-4.99423
-89.0239,0.999555,0.186078,2,3,0,89.2473,0.683327,-1.50674,1.46004,-1.58123,3.42508,-4.95119
-86.9307,0.998497,0.186078,3,15,0,89.4636,0.461017,-1.04097,-4.73663,5.41963,2.19138,-1.17099
-88.6274,0.981298,0.186078,3,11,0,90.8053,0.505456,-1.52168,0.577168,-6.03338,1.88692,-5.49657
-88.3403,0.999979,0.186078,4,15,0,89.7294,0.76212,-0.84958,-3.40066,4.06758,7.06084,1.73662
-90.9661,0.989566,0.186078,4,15,0,91.9351,1.13918,-1.19047,-2.10386,-3.69888,8.58249,0.70701
-89.3606,0.997994,0.186078,5,31,0,91.7115,0.933236,-1.06499,-8.18684,-0.324654,7.70749,0.622434
-88.0204,1,0.186078,4,15,0,89.3583,0.725153,-1.11311,6.17436,0.270277,5.26488,-1.0212
-88.053,0.999895,0.186078,2,3,0,88.0772,0.729184,-1.12385,0.830028,0.0410634,5.26129,-1.10811
-88.174,0.999283,0.186078,4,15,0,88.7108,0.630032,-1.35178,-3.84682,0.566637,3.41896,-3.65582
-88.4019,0.998205,0.186078,4,31,0,89.0885,0.437636,-1.50009,-4.4207,0.223949,1.28471,-5.39318
-90.7209,0.991104,0.186078,4,15,0,91.5787,0.215025,0.078152,4.54744,1.50258,-3.24778,7.53691
-91.4323,0.998958,0.186078,3,7,0,91.5485,0.240619,0.178887,-1.50291,-0.790463,-2.53459,8.05267
-92.2108,0.998079,0.186078,5,31,0,92.624,0.220234,0.265534,-0.648685,-2.58763,-3.38862,8.52181
-87.8586,0.987668,0.186078,3,11,0,95.3217,0.624289,-0.662388,-4.06455,10.7562,5.90277,2.75857
-89.0005,0.991828,0.186078,3,7,0,89.1817,0.783552,-0.665852,-1.83567,1.03104,8.53104,3.63229
-87.4189,0.999993,0.186078,4,31,0,89.8285,0.192064,-0.532237,-8.07094,-1.48331,-2.76547,3.25812
-87.0943,0.997005,0.186078,4,15,0,88.946,0.0991662,-1.00309,-0.435255,-5.56812,-3.56694,-0.665085
-87.4024,0.998376,0.186078,3,7,0,87.5278,0.0553416,-1.12521,-0.0181944,-1.45131,-3.96826,-1.67151
-88.4332,0.994299,0.186078,3,7,0,88.4784,-0.0417899,-1.35819,-0.724914,0.671764,-4.70232,-3.5331
-86.8446,0.999576,0.186078,4,15,0,88.9271,0.201586,-0.784507,6.72244,2.90343,-2.1248,1.08659
-87.3174,0.996931,0.186078,4,15,0,87.5232,0.0473052,-1.02605,1.27479,-1.58179,-4.42132,-0.722019
-88.0275,0.993483,0.186078,4,15,0,88.7362,0.561377,-1.36849,-4.33112,-0.939031,2.70964,-3.99023
-87.7873,0.982823,0.186078,4,19,0,91.9635,0.39752,-0.409046,-3.8005,7.85393,2.02613,4.18142
-87.5329,1,0.186078,4,15,0,87.9404,0.289923,-0.453219,2.18407,2.01077,-0.546176,3.78349
-88.109,0.992782,0.186078,4,15,0,89.1519,-0.0494634,-0.742581,-0.942763,4.12345,-7.54341,2.29095
-88.0916,0.998061,0.186078,5,31,0,88.796,-0.0231294,-0.67251,4.36286,-0.804706,-7.28993,2.78884
-88.7812,0.985295,0.186078,4,15,0,91.7501,0.682413,-0.514046,-1.34344,6.9877,7.73314,4.36242
-87.9777,0.999625,0.186078,5,31,0,89.7902,-0.0715809,-0.95714,0.956919,5.46963,-6.94133,0.411421
-86.9852,0.998021,0.186078,3,15,0,89.0715,0.311009,-0.630153,7.20123,2.13913,-0.0346307,2.32764
-88.9381,0.981123,0.186078,4,15,0,89.6682,0.703887,-1.47338,-4.55138,0.301861,3.69292,-4.57425
-86.8337,0.998773,0.186078,3,15,0,89.4654,0.281118,-1.08263,-6.16611,4.67685,-0.458215,-1.6698
-86.7682,0.999922,0.186078,4,31,0,86.8887,0.239471,-1.00745,0.23072,1.41185,-1.16466,-0.958918
-88.3908,0.986317,0.186078,3,15,0,89.1751,0.773564,-1.19775,-4.70067,0.438297,5.3858,-1.63342
-89.7008,0.989948,0.186078,3,7,0,90.3843,0.969856,-1.01912,-2.91161,-2.54983,8.3916,1.36807
-89.6128,1,0.186078,2,3,0,89.7025,0.960425,-1.02651,1.4914,0.447253,8.24368,1.2207
-87.3588,0.999943,0.186078,3,7,0,89.6751,0.606304,-0.960822,-8.1357,0.121899,4.41555,-0.0467525
-87.8238,0.998253,0.186078,4,15,0,88.2086,0.0955786,-0.524338,2.77237,1.39603,-5.08622,3.57454
-91.6074,0.978803,0.186078,5,31,0,92.4862,0.890128,-0.387666,2.87172,-3.14943,12.6762,7.09702
-87.3837,1,0.186078,4,15,0,91.9315,0.0655932,-0.744314,9.57896,4.74162,-5.02052,1.78553
-87.8152,0.999058,0.186078,4,15,0,88.6359,0.261091,-0.389892,-4.45939,-1.45014,-1.29137,4.29793
-87.5813,1,0.186078,4,15,0,88.0635,0.209928,-0.472293,-1.55579,-2.58471,-2.44643,3.71358
-87.648,0.99932,0.186078,3,7,0,87.7383,0.172235,-0.483712,0.0668295,1.23074,-3.33782,3.69444
-86.8893,0.99939,0.186078,4,15,0,88.3017,0.469815,-0.965341,-0.130421,-4.87056,2.45651,-0.464099
-86.8262,0.999512,0.186078,4,31,0,87.1543,0.413559,-0.780487,1.89083,-1.84714,1.84699,1.09995
-87.3143,0.997699,0.186078,4,15,0,87.4321,0.0588822,-0.813327,0.00143787,1.40665,-4.92099,1.191
-91.118,0.953444,0.186078,2,5,0,92.433,-0.282191,-0.600428,-5.49696,2.08195,-14.0583,5.1165
-87.2564,1,0.186078,4,15,0,91.8036,0.252946,-0.544132,-11.2708,1.31861,-1.34443,3.07389
-88.1515,0.991116,0.186078,4,15,0,89.3338,0.677853,-0.678686,2.07512,4.16372,6.73606,2.87511
-89.2722,0.988644,0.186078,3,7,0,89.6615,0.756036,-0.541505,1.42805,2.31169,8.92089,4.59056
-87.456,1,0.186078,3,7,0,89.5764,0.447003,-0.530707,7.42959,1.78434,2.924,3.29047
-87.7145,0.998221,0.186078,4,15,0,88.5102,0.081137,-0.578906,0.0441948,-3.6564,-5.24651,3.16695
-88.4595,0.99811,0.186078,4,15,0,89.1691,0.594188,-0.446043,3.73273,-1.93262,6.31569,4.47273
-88.4209,0.999324,0.186078,3,7,0,88.6593,0.58069,-0.435987,2.14163,1.14452,6.07396,4.49413
-89.3484,0.994999,0.186078,3,7,0,89.5924,0.57358,-0.249396,-2.10294,1.2252,6.75247,5.91294
-88.2305,0.999918,0.186078,3,7,0,89.4309,0.444294,-0.337947,-4.58002,-2.80038,3.27443,4.81152
-87.031,0.983194,0.186078,3,15,0,91.5265,0.111039,-0.957542,-5.72446,-7.50185,-3.47429,-0.278508
-87.1467,0.978954,0.186078,3,11,0,90.5316,0.486402,-1.13977,-9.37815,2.27584,2.35063,-2.03284
-87.481,0.997328,0.186078,4,31,0,88.0132,0.383895,-0.481451,3.45888,-1.38178,1.62298,3.59087
-86.7757,0.999984,0.186078,4,15,0,87.6201,0.387748,-1.01221,1.69525,3.53544,1.16541,-1.005
-86.959,0.991654,0.186078,3,15,0,88.5186,0.361157,-0.652612,0.984975,-5.0631,0.986817,2.15295
-89.7054,0.97864,0.186078,4,15,0,90.175,0.910636,-1.42818,0.111784,2.80763,5.44422,-3.29889
-87.0729,0.997025,0.186078,4,15,0,90.8379,0.376009,-0.611188,-10.2376,1.28796,1.32217,2.51517
-86.7738,0.999994,0.186078,4,15,0,87.0946,0.375308,-0.775733,0.817575,2.23555,1.16391,1.09952
-86.794,0.999807,0.186078,2,3,0,86.7962,0.387227,-0.771274,-0.207527,0.112982,1.38476,1.14961
-87.0963,0.99802,0.186078,4,15,0,87.3197,0.132048,-0.744741,0.887728,-1.81395,-3.61583,1.58064
-86.6722,0.996904,0.186078,4,15,0,87.7945,0.316663,-0.886751,4.93242,-2.13493,0.0777183,0.0918939
-87.0923,0.995125,0.186078,3,15,0,87.5202,0.097086,-0.98686,3.24913,0.992245,-3.64808,-0.510124
-87.5133,0.995154,0.186078,2,7,0,87.7843,0.00652197,-1.02701,2.58024,0.800442,-5.15426,-0.586104
-87.5309,0.999212,0.186078,4,15,0,87.9434,0.639936,-1.02791,2.63529,1.68793,4.61032,-0.554169
-86.7332,0.999572,0.186078,3,11,0,87.7122,0.239137,-0.959805,-5.14189,0.953183,-1.21544,-0.52718
-87.2585,0.994714,0.186078,3,15,0,87.9211,0.166511,-1.20976,1.34233,3.17412,-2.03309,-2.71344
-87.2801,0.998607,0.186078,4,15,0,87.9365,0.0588155,-0.84647,3.438,2.0202,-4.80788,0.891301
-87.392,0.998443,0.186078,4,15,0,88.1213,0.340249,-0.492769,-4.53947,0.376172,0.625928,3.46713
-87.4168,0.999971,0.186078,3,7,0,87.4175,0.339188,-0.48549,-0.137745,0.000653605,0.60456,3.52532
-86.7174,0.99784,0.186078,4,15,0,88.0606,0.383025,-0.873299,-2.5782,-4.3201,1.21422,0.242412
-87.1795,0.99544,0.186078,3,15,0,87.7004,0.447209,-1.18924,0.601463,-2.92224,1.77483,-2.55302
-86.8725,0.99989,0.186078,4,15,0,87.2931,0.182888,-0.798985,1.53563,-2.38374,-2.46792,0.990346
-87.2432,0.9981,0.186078,4,15,0,87.4299,0.483241,-0.645589,2.25118,-0.396807,3.38895,2.40711
-87.2656,0.999532,0.186078,3,7,0,87.4002,0.449518,-0.596102,-1.85937,-0.479412,2.84114,2.75103
-87.3668,0.999958,0.186078,4,31,0,87.5269,0.231936,-1.27749,-2.13752,-0.0620187,-1.03164,-3.4154
-87.0447,0.999891,0.186078,4,15,0,87.8091,0.525795,-0.913529,-1.95041,-3.2571,3.41068,0.137324
-86.7047,0.997386,0.186078,3,11,0,87.8194,0.322726,-0.981722,-5.52827,-0.875501,0.172843,-0.761112
-86.7892,0.99663,0.186078,3,15,0,87.3994,0.208197,-0.977565,4.16658,-0.223408,-1.72214,-0.652202
-86.7784,0.999993,0.186078,3,7,0,86.801,0.21651,-0.981895,0.785109,-0.130149,-1.57522,-0.702189
-86.8832,0.997081,0.186078,3,15,0,87.455,0.267345,-0.689174,-1.43393,-2.89817,-0.914726,1.84151
-86.6893,0.998423,0.186078,3,15,0,87.3121,0.31779,-0.959363,-1.04717,3.13386,0.0946067,-0.559688
-86.7174,0.999862,0.186078,3,7,0,86.7184,0.307233,-0.997848,-0.152789,0.0511474,-0.0742474,-0.906881
-88.7655,0.987132,0.186078,3,11,0,89.1238,0.378125,-0.203707,0.0688589,-2.45311,1.7869,5.68173
-88.5161,0.999802,0.186078,3,7,0,88.9619,0.319322,-0.238428,1.41782,2.51189,0.165585,5.40141
-88.0378,0.999568,0.186078,4,15,0,88.9546,0.314126,-1.44622,2.66989,3.34884,0.0398967,-4.97723
-88.5419,0.99618,0.186078,2,3,0,88.5528,0.293336,-1.53943,0.501224,-0.18781,-0.172586,-5.80631
-90.3656,0.990661,0.186078,3,7,0,90.4895,0.400562,-1.79775,1.88075,-0.0615827,0.723821,-8.01735
-88.1237,1,0.186078,3,7,0,90.4404,0.476727,-1.43356,0.531884,6.22585,1.7504,-4.74426
-87.8123,1,0.186078,4,15,0,88.3261,0.560635,-1.31127,0.676842,2.89207,2.83564,-3.46151
-88.5639,0.997993,0.186078,4,15,0,88.7077,0.14326,-0.303091,1.99842,-0.263827,-4.53587,5.173
-87.8301,0.996956,0.186078,4,31,0,89.4947,0.668277,-1.17223,-1.59358,5.14583,4.40121,-1.82411
-87.8911,0.994567,0.186078,4,31,0,89.3324,0.380925,-1.41002,-6.22526,-1.19922,0.780948,-4.63142
-88.1016,0.999174,0.186078,4,15,0,89.138,0.747427,-0.989636,1.48452,-4.01493,6.11067,0.291519
-88.4045,0.999972,0.186078,4,15,0,88.9382,0.694544,-1.34898,3.42928,1.43389,4.02852,-3.42333
-87.152,0.999394,0.186078,3,15,0,88.489,0.528846,-1.0754,4.20538,-3.47434,3.03678,-1.34556
-87.7924,0.997758,0.186078,3,15,0,87.8641,0.687151,-1.07762,1.35398,0.357809,4.98616,-0.840893
-87.0956,0.997563,0.186078,4,15,0,88.5608,0.320881,-1.20316,6.47195,0.0059941,0.128331,-2.77455
