# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1640674464
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=startle_full_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,z_beta.4,z_b.1,z_b.2,z_b.3,z_b.4,z_b.5,z_b.6,z_b.7,z_b.8,z_b.9,z_b.10,z_b.11,z_b.12,z_b.13,z_b.14,z_b.15,z_b.16,z_b.17,z_b.18,z_b.19,z_b.20,z_b.21,z_b.22,z_b.23,z_b.24,z_b.25,z_b.26,z_b.27,z_b.28,z_b.29,z_b.30,z_b.31,z_b.32,z_b.33,z_b.34,z_b.35,z_b.36,z_b.37,z_b.38,z_b.39,z_b.40,z_b.41,z_b.42,z_b.43,z_b.44,z_b.45,z_b.46,z_b.47,z_b.48,tau.1,tau.2,tau.3,aux_unscaled.1,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_z_beta.4,p_z_b.1,p_z_b.2,p_z_b.3,p_z_b.4,p_z_b.5,p_z_b.6,p_z_b.7,p_z_b.8,p_z_b.9,p_z_b.10,p_z_b.11,p_z_b.12,p_z_b.13,p_z_b.14,p_z_b.15,p_z_b.16,p_z_b.17,p_z_b.18,p_z_b.19,p_z_b.20,p_z_b.21,p_z_b.22,p_z_b.23,p_z_b.24,p_z_b.25,p_z_b.26,p_z_b.27,p_z_b.28,p_z_b.29,p_z_b.30,p_z_b.31,p_z_b.32,p_z_b.33,p_z_b.34,p_z_b.35,p_z_b.36,p_z_b.37,p_z_b.38,p_z_b.39,p_z_b.40,p_z_b.41,p_z_b.42,p_z_b.43,p_z_b.44,p_z_b.45,p_z_b.46,p_z_b.47,p_z_b.48,p_tau.1,p_tau.2,p_tau.3,p_aux_unscaled.1,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_z_beta.4,g_z_b.1,g_z_b.2,g_z_b.3,g_z_b.4,g_z_b.5,g_z_b.6,g_z_b.7,g_z_b.8,g_z_b.9,g_z_b.10,g_z_b.11,g_z_b.12,g_z_b.13,g_z_b.14,g_z_b.15,g_z_b.16,g_z_b.17,g_z_b.18,g_z_b.19,g_z_b.20,g_z_b.21,g_z_b.22,g_z_b.23,g_z_b.24,g_z_b.25,g_z_b.26,g_z_b.27,g_z_b.28,g_z_b.29,g_z_b.30,g_z_b.31,g_z_b.32,g_z_b.33,g_z_b.34,g_z_b.35,g_z_b.36,g_z_b.37,g_z_b.38,g_z_b.39,g_z_b.40,g_z_b.41,g_z_b.42,g_z_b.43,g_z_b.44,g_z_b.45,g_z_b.46,g_z_b.47,g_z_b.48,g_tau.1,g_tau.2,g_tau.3,g_aux_unscaled.1
-140.167,0.999904,0.0348064,7,127,0,166.968,-0.335252,0.422278,0.0986134,-0.229393,0.643069,-0.0547265,-0.647149,-1.78337,1.06737,-0.823141,1.85659,0.351883,0.600768,-0.094731,1.53274,-0.136656,-2.02173,0.827878,0.251104,-0.274021,0.747749,-0.670555,-0.924179,-0.180567,-2.06916,-0.895533,0.0425881,-0.178282,0.075347,-0.69469,0.574181,-1.18495,-1.26541,-0.233338,-1.01515,1.19669,-0.565053,-1.4679,1.73321,0.221795,0.289067,0.431293,0.397664,0.059013,0.951818,-1.46572,-1.04035,-0.152088,1.17493,0.521237,0.408979,0.0668626,0.305896,0.135471,-0.872282,-3.32635,-0.362837,0.556869,-1.33837,-1.0392,5.70789,2.94538,-0.155477,0.4546,-1.69965,-1.16305,-0.0855634,-0.251581,1.00932,-1.32064,1.20527,0.0592013,0.0299523,-0.93932,2.09997,0.182374,-2.60858,0.117527,-1.2238,-0.852114,0.39017,0.0325708,-0.977759,-1.84855,-0.019146,0.828203,0.548331,1.21511,-0.743164,-1.48468,1.3253,0.334339,-0.0183247,0.360671,1.10052,-0.408175,0.824923,1.95117,0.341418,0.0857156,-0.873741,1.40677,-0.316966,-0.958772,-0.968632,-0.250573,-1.08764,-1.1993,1.94933,0.19726,0.547104,-0.0409521,0.17183,-1.72989,-2.76319,1.47516,-0.893919,3.18653,11.4069,0.340625,-0.268683,-1.75003,1.50606,-0.163392,2.58676,-0.268504,1.33208,0.00324596,0.198868,0.0821388,-1.77659,-0.897222,0.0460425,-0.516652,-0.0742083,-0.843066,-0.885521,-0.0132511,-2.07939,-0.495294,0.563762,-0.221322,0.178383,-2.70595,0.682462,-1.04155,-1.21491,-0.163523,-1.57933,1.25698,-0.565053,-1.79588,2.11354,0.554271,0.0887246,0.818486,0.547808,0.381849,0.0743918,-2.32102,-0.910447,-0.417643,1.21071,0.521237,0.24155,0.166574,0.305896,-1.6819,1.18597,-1.02588,1.44831
-133.873,0.997963,0.0348064,7,127,0,170.979,-0.488347,0.152284,0.134975,-0.26262,0.652817,-0.764471,-1.56107,-1.51253,0.615396,-0.772371,0.190724,-0.178327,0.0544313,0.797648,1.37889,0.312398,-1.55999,1.42332,-0.265318,0.357457,0.0578339,0.0775006,-1.29458,-0.50698,-1.47117,1.1881,0.508545,0.665658,0.384211,0.845254,0.783064,-0.936072,-1.14142,0.577803,0.190805,1.73131,1.18216,0.745233,0.983088,-0.398883,1.03767,-0.0647266,-0.302815,0.0745397,1.37845,-0.745341,-1.0227,-0.545325,0.0490348,0.046221,0.224718,0.482572,0.520421,0.609251,-1.52003,-3.05741,-0.554289,-0.119998,-1.70334,0.0814612,-1.4418,-2.61213,-0.729271,-0.854884,1.08795,-1.36269,0.0556606,-2.9532,-0.101745,-1.21524,1.0444,-0.553682,0.383686,1.18777,0.88474,-0.56453,0.938201,-0.347254,1.38188,-0.0954031,-0.364506,1.86272,2.13961,0.195043,0.839661,0.170248,3.38249,-0.0758434,0.670185,0.637494,0.799785,2.02586,-0.0247863,2.35345,2.99251,-1.47834,-0.955385,0.795497,-0.755294,-1.0281,-0.0461503,0.361133,1.78252,0.380339,-0.37918,-1.95844,-0.690592,-0.412871,0.543128,0.0805286,-0.77141,-0.347149,0.566563,-2.11104,-2.45847,-2.7652,1.25236,2.8705,7.31958,-1.78321,-1.35278,-1.46809,0.846989,-0.115073,0.660292,-1.48707,0.699958,1.08095,0.246141,0.594809,-1.33903,0.237619,-0.852415,0.340418,-2.27577,0.362944,-1.23368,-0.369749,-1.53329,1.74337,1.11881,1.09944,0.580548,-0.0791131,1.08291,-0.813396,-1.07743,0.81174,-0.0454921,1.9799,1.18216,0.735312,0.981457,-0.311723,1.00843,0.0789775,-0.233458,0.172441,0.974512,-0.882464,-0.936911,-0.737094,0.039678,0.046221,0.0821768,0.56083,0.520421,-0.961552,-1.31663,-0.947257,-2.70785
-143.438,0.996942,0.0348064,7,127,0,168.489,-0.180515,-0.310981,0.111841,-0.0672287,0.690177,-0.0222321,-0.315119,-1.0028,1.02039,-1.65689,-2.59055,2.30579,-0.320043,0.614558,1.7174,-1.1823,-0.00113761,0.864564,0.221199,-2.68041,2.29544,0.279115,-1.33252,-0.308242,0.497829,-1.42131,-0.865358,-0.740313,-0.265459,0.777418,-0.910404,-0.61703,-1.89865,-0.631287,0.549547,0.978133,0.531969,-1.07425,-1.05384,-0.963851,-0.54378,-0.950168,0.356926,-1.41136,0.882525,1.67489,-0.408704,0.498793,0.470631,-0.205665,1.78972,-1.3897,-0.00737457,-0.233531,-1.2682,-1.17465,0.458294,-0.519257,-0.62339,-0.0351544,0.299393,4.72422,-1.19546,-1.08598,-1.49232,1.27921,0.194443,0.101038,-0.79185,0.444062,1.50115,-0.607603,0.324958,-0.705796,0.362655,-1.16255,-0.72183,0.338853,0.923239,-1.32343,-0.448063,-1.32543,1.83064,0.794122,0.386126,-0.608012,0.999092,1.18232,-0.722569,-1.01068,0.661531,0.725946,1.05012,1.23008,1.34041,2.17034,-0.787826,-1.18286,1.09497,-0.288491,0.565153,1.62933,-1.93315,-0.810612,-1.44561,-0.533983,0.0218068,0.354621,0.435892,0.490804,0.757726,0.579491,-0.0654015,2.41596,4.49622,-8.8005,1.25739,6.69713,-1.25562,0.0749016,0.797035,-0.641894,2.04516,-0.709344,-2.50908,2.96336,0.125552,1.40987,2.99159,-1.01623,1.31622,-1.40007,-0.538568,-3.89797,3.72125,1.25006,-1.27702,-0.191261,1.85323,-1.30576,-1.43444,-1.98593,-1.87501,2.08342,-0.819901,-0.476604,-1.76735,-0.466023,1.61087,-0.905186,0.531969,-0.508009,-0.857506,-0.745489,-0.636716,-0.331168,0.00745751,-0.714859,0.634352,1.64157,-0.246685,0.745087,0.503008,-0.205665,4.58133,-1.97067,-0.00737457,8.35226,-3.59264,5.1125,14.365
-140.221,0.999992,0.0348064,7,127,0,169.865,-0.524071,0.534343,-0.0340884,-0.167961,-0.085488,0.94167,-1.12397,-0.458722,-0.416722,0.859521,2.70449,-1.25538,-0.700638,-1.3868,1.02494,1.23591,-0.00748527,0.304263,0.0187034,1.61504,-0.192704,-0.24258,0.746683,0.0728064,0.34144,1.11139,0.637611,0.974155,0.744945,-0.00454595,1.19326,-0.888678,0.705442,0.00501567,0.37321,1.98814,-0.369252,0.984235,0.107414,0.618284,1.59641,-1.11546,-0.996842,-0.615208,1.25665,-0.560575,1.35493,0.247989,0.296286,-1.29075,-1.88683,-0.792359,-0.544055,-0.0847675,0.034618,-1.54155,-0.749887,0.0744088,1.35088,0.653065,2.11694,-6.35597,0.00921641,0.727345,1.27543,-0.532362,0.29399,0.486373,-1.50061,0.139482,-0.182707,1.02259,0.0419938,-0.579296,-0.778662,-0.123549,2.30978,-3.07336,-0.193133,0.962258,-0.19998,-1.22632,0.354534,0.188705,0.154421,0.20645,0.0987395,0.330181,0.91685,1.87306,0.483358,-1.01738,-2.06748,-0.418981,0.842445,1.17313,1.14255,1.01724,1.05655,-0.0354145,1.01975,-2.18223,-1.24041,-0.981299,-0.507595,-0.200418,1.21229,-1.28363,1.64119,0.483044,0.382016,1.55853,0.718969,-2.02844,-5.54795,-3.76239,-1.19197,4.64919,-3.48592,0.645294,-1.0217,-0.397605,-0.745115,1.0854,3.01099,-1.56261,-0.468203,-1.3437,0.319372,1.4097,0.0757706,-0.356498,0.00266442,1.68485,-0.568212,-0.329284,0.847433,0.23028,0.28827,1.25468,0.756008,0.255133,0.726949,-0.632994,1.30425,-0.75034,0.75325,0.0989542,0.321829,1.65404,-0.369252,0.822135,-0.000615658,0.0558883,1.33524,-0.781962,-1.65804,-0.292828,0.244855,-1.15855,1.79084,-0.0677028,0.212574,-1.29075,-2.62349,-0.608233,-0.544055,-0.732003,-1.26054,0.458103,-0.447022
-149.298,0.996489,0.0348064,7,127,0,169.915,-0.276587,0.797987,0.0307541,-0.325987,0.00786553,-0.436636,1.00021,0.443526,1.52038,-1.34963,-3.422,1.85814,0.427187,1.28819,0.211461,-1.81821,-0.444667,0.266672,-0.416855,-1.78475,0.714875,0.213454,-0.533446,-0.17521,-0.332612,-1.37449,-1.62604,-0.876339,-0.343573,0.453733,-1.72219,0.658387,-0.514595,0.0327493,-0.149488,-1.16027,0.3208,-0.295533,-0.857394,0.588854,1.74111,-1.80237,-1.58288,-1.07006,-1.27063,-1.33256,-2.5853,0.248513,-0.984221,1.0387,2.51665,-0.933117,0.54418,0.260116,-0.373183,-0.400937,-0.43596,-0.55335,3.54739,2.4573,-1.95923,-2.94839,0.647563,1.28304,0.182029,1.22345,0.0597444,-0.52161,0.652257,1.18927,-0.330555,0.857245,-0.745338,-1.72177,-0.758818,-1.17941,0.628886,0.854742,0.304071,1.39259,0.78446,0.460356,-0.477614,-1.94369,-0.165702,0.235022,0.0355616,-0.621416,0.641439,0.735869,1.7481,-0.126614,-0.411956,-0.211736,-0.210911,-0.200266,-0.436308,-0.487576,0.371325,0.652788,-0.954093,-0.801916,1.05788,-0.0271432,0.535565,0.0613784,-2.00482,0.914609,-1.14427,-0.0144093,0.891283,-0.0996254,0.817825,0.962902,-2.63229,-1.15579,-2.31568,-0.230788,-5.14732,-0.701666,1.50912,0.749313,1.98329,-1.01723,-3.36313,2.07684,1.29347,1.46985,-1.28751,-1.43857,-0.112689,-0.279644,-0.611345,-2.28765,0.814275,0.658874,-0.490707,-0.0486133,0.00240025,-1.26908,-1.51321,-1.7774,-0.742531,0.460819,-1.70569,0.942775,-0.424952,0.0582277,-0.335011,-4.17537,0.3208,-0.352555,-0.95947,-0.33347,1.39733,-1.4441,-1.97154,-0.301133,-1.35691,-1.58304,-2.49027,0.357801,-1.31742,1.0387,2.51452,-2.05174,0.54418,6.05064,-1.64927,0.708142,6.13268
-145.908,0.996398,0.0348064,7,127,0,177.901,0.0798293,-0.118454,-0.415857,-0.203446,0.144072,0.663828,-0.417015,-0.42541,-1.17864,1.27744,1.6039,-0.731963,1.00723,-0.849279,0.561527,0.0102538,0.816772,-0.491953,0.697823,0.804788,-0.764392,-0.166032,0.234331,-0.547865,0.377662,1.09287,1.45481,0.169743,0.12181,0.490717,1.76904,-0.203541,0.962538,0.472431,-0.825645,1.50286,-0.873495,0.513576,-1.54705,0.132406,-0.0240497,-0.138166,0.710038,0.257514,1.40481,0.64808,2.03981,0.795215,1.23445,-0.888716,-2.71035,0.761548,-0.0163753,0.0382389,-3.28694,-0.420158,-1.55086,-2.62814,-5.27444,1.81266,3.78116,-0.896795,-1.16065,-1.14179,-0.547783,-1.21197,0.266214,3.11392,-1.76413,-1.75312,-1.26705,-0.107707,2.36369,-0.278736,0.42904,-0.5986,1.88851,0.415226,-0.717666,0.51179,0.808045,-0.450554,0.736821,0.428794,0.978571,0.400777,-3.15104,0.0876829,-0.792964,-1.43462,-0.414234,1.21033,0.312856,0.780425,-0.0449362,0.091677,-0.577803,-0.874507,-0.125347,0.320534,-1.12286,1.31476,1.13352,0.712914,-0.379079,0.377289,-0.58108,0.738472,0.0665528,-0.583856,0.681854,0.00559823,-0.486023,-1.04817,-3.33427,-4.9998,-1.32746,5.63926,-0.157,0.591634,-0.380194,-0.391029,-1.20014,1.35949,1.68157,-0.775329,1.08979,-0.811118,0.343954,0.0453109,0.854505,-0.924286,0.703928,0.812743,-0.989491,-0.213734,0.274243,-0.510408,0.366092,1.13536,1.49962,0.0169789,0.124706,0.31404,1.81104,-0.165768,1.00026,0.513192,-0.808491,1.38471,-0.873495,0.512835,-1.54682,0.129944,-0.0260151,-0.132433,0.705725,0.261392,1.38253,0.641983,2.04415,0.795247,1.23158,-0.888716,-3.38535,0.970248,-0.0163753,0.524902,-0.99645,1.64535,0.382436
-141.06,0.999882,0.0348064,7,127,0,170.536,0.041614,0.606752,-0.773831,-0.503526,-0.05067,0.896761,1.46245,0.921993,-0.821832,-2.89302,-0.0284435,0.420361,1.25701,-0.29287,0.729639,0.538336,-0.61836,-0.374,0.979602,1.54723,0.155107,1.46503,0.103284,0.0688707,1.44613,0.144133,1.16168,0.532248,-0.358813,-0.790823,1.11002,-0.641419,-0.0331586,0.13807,-1.04789,0.413919,-0.0954749,-1.29027,-0.529014,-0.519223,0.737127,-0.950194,1.05378,1.67407,0.274479,0.135085,1.5756,-0.305937,0.820937,-0.293722,-1.27265,0.570634,0.361325,0.285378,-0.391079,-2.22497,-1.18943,-0.784365,-4.99739,-0.20333,2.3701,1.14023,0.264795,-0.880669,-1.12039,-1.07931,2.68802,1.81103,-0.943125,0.769581,-0.802145,-0.0706531,-0.107178,1.09499,-0.666451,0.350021,0.286424,-1.15896,-1.17759,0.260275,-0.547189,-0.353972,1.12008,1.24359,-0.116617,0.248379,0.856893,1.62143,0.0588188,1.25624,0.485193,-0.543188,1.25106,-0.942351,0.963904,-1.40237,0.344789,-0.402838,0.209621,0.349053,-0.304104,1.45516,0.717702,1.68459,1.12567,1.03167,-0.813427,-2.98901,0.687138,-0.104548,0.568268,-1.95515,0.68992,-1.60998,-0.0429292,1.91039,-1.58134,-3.31196,-1.29261,0.872677,1.57023,0.981068,-0.92825,-2.74863,0.127557,0.428129,1.49813,-0.241382,0.0126318,0.647572,-0.535104,-0.54187,1.04174,1.63805,0.152622,1.4647,0.155579,0.176725,1.52129,0.250173,1.36529,0.542105,-0.381499,-1.10249,1.17926,-0.543759,0.0173961,0.213794,-1.18376,-0.0787959,-0.0954749,-1.40001,-0.464681,-0.738999,0.548647,-0.759659,1.10404,1.89156,0.237519,0.0173234,1.72212,-0.244221,0.752589,-0.293722,-1.33914,0.635487,0.361325,0.81944,0.124908,-0.770312,-0.0271959
-142.575,0.998927,0.0348064,7,127,0,170.053,-0.0136827,0.48057,0.837272,-0.258775,0.530867,-0.95235,-1.49137,-0.762705,0.731337,2.54161,-0.185802,-0.251558,-1.53435,0.50136,-0.294461,-0.39286,0.433165,0.393205,-0.655499,-1.97777,0.152338,-2.58537,-0.166295,0.254781,-1.03211,-0.140919,-1.5364,-0.43153,0.486327,0.430592,-1.25902,0.674394,-0.44028,-0.177102,0.803084,0.042595,0.139429,0.981165,-0.0549767,0.880766,-0.255785,0.131259,-1.34735,-2.60957,0.300027,0.40621,-2.20723,0.687673,0.297467,0.220571,1.0604,-1.39932,-0.362486,-1.3289,-0.1079,-0.26415,-1.00307,4.20535,-1.66693,-1.66222,1.73319,1.13834,0.221903,0.593296,0.751289,-0.41247,-0.958448,-0.256895,0.479474,-0.496585,0.698868,-0.218616,1.58108,-0.579771,-1.00689,0.947024,-1.14964,0.479886,-1.43378,0.00218207,1.83419,1.3134,1.0885,-0.439178,0.386717,0.642873,-1.21425,0.12869,0.726048,-0.793888,0.301661,-1.14519,0.24674,0.118424,-0.289286,-0.757897,1.5616,2.58762,2.03276,-0.229957,-1.72245,-0.52864,1.1796,0.0291535,0.756638,2.46262,-0.576882,-0.0222027,-1.2574,0.149944,-0.513842,0.321942,-0.787757,-0.797191,-1.32876,2.18686,2.81391,0.894277,6.37373,-0.941854,-1.45916,-0.742799,0.724862,2.60369,-0.151698,-0.327475,-1.49946,0.514421,-0.523245,-0.370342,0.46604,0.246306,-0.680221,-1.96507,0.0783021,-2.54941,-0.153587,0.267662,-1.00148,-0.114917,-1.48682,-0.413133,0.45586,0.413784,-1.24838,0.695322,-0.424157,-0.172138,0.792533,0.0147918,0.139429,1.03907,0.151506,0.941236,-0.939199,0.561697,-1.19596,-2.34656,-0.378108,0.40079,-2.11488,0.390738,0.262565,0.220571,0.437415,-1.14992,-0.362486,-0.944955,-1.28663,-1.24176,-3.93874
-139.371,0.999577,0.0348064,7,127,0,167.181,0.0700135,0.855141,-1.15556,0.28101,-0.330517,0.0777068,0.939661,-0.112444,-0.196147,-2.0969,-0.263078,-0.255772,1.02819,-1.19342,0.939773,0.23907,-0.41202,-0.0625527,-0.491405,0.953889,-0.742634,1.06299,-0.0413142,-0.358836,0.285803,-0.334177,1.56117,0.92388,-0.734204,-0.776971,0.654649,-0.925554,1.06579,-0.228142,-2.25258,0.798592,-0.952415,-1.25865,-1.17384,-0.948911,1.2609,-2.09728,0.920057,1.36241,0.0973393,-0.207965,0.568109,0.175041,0.606989,-0.20129,0.546862,-0.809209,0.583412,0.654074,-1.19335,0.972186,-0.657024,-1.21799,-1.20102,0.550184,-0.708037,0.105133,1.12072,0.670467,0.937126,-0.770438,-2.177,-0.0511937,0.616679,0.110819,0.386699,0.597283,-0.239957,-0.646772,0.0540951,1.21207,2.16361,0.946764,2.35897,0.174664,-0.37986,1.55666,0.338751,-0.161436,0.709913,0.715249,-0.00701577,1.03326,-0.296135,-0.631188,0.531215,2.22418,0.783089,0.826301,-0.235225,1.38559,0.0895392,0.777229,0.645714,1.39522,1.57447,-1.06282,-1.0428,2.29691,-1.81198,-1.01474,-0.0930634,-1.71621,1.84314,-0.311438,-1.05842,-0.249092,0.738099,-0.100429,-2.31503,-2.65102,-2.51996,2.08118,-7.03866,0.335373,1.42723,0.124371,-0.957903,-1.76813,0.316044,-0.378298,1.97984,-1.1615,0.193815,0.739845,-0.0476509,-0.894942,-0.505822,0.702352,-1.48806,1.68003,0.0389023,-0.0191703,-0.02442,-0.053291,2.32009,0.0955557,-1.74028,-1.03635,0.816813,-0.675595,1.4553,-0.121262,-2.95903,-1.66022,-0.952415,-1.31588,-1.06119,-1.34242,1.21467,-1.88601,0.834474,1.53315,-0.111987,-0.264692,0.658322,0.158485,0.521631,-0.20129,0.151483,-3.60189,0.583412,2.89687,-0.743148,3.68736,6.02398
-143.025,0.996739,0.0348064,7,127,0,167.894,-0.36024,1.55644,-0.499376,0.475585,-0.219251,0.970178,0.134982,0.793053,-0.0577336,-1.67099,-1.45871,-0.56182,-1.07814,-0.173659,0.806302,0.0355778,-0.420965,-0.565822,-0.734957,0.335249,-1.04538,0.930946,-0.464917,-0.678116,0.279767,-1.95862,1.34272,0.473203,-1.14247,-1.70992,-1.63704,-0.156414,1.19675,-0.0239105,-1.65078,0.784594,1.00538,-0.041671,0.227458,0.853635,1.39019,-1.32388,-0.0203528,1.62106,0.555275,0.343087,2.15516,0.272015,-0.215911,-0.75555,1.70541,-0.0352524,-0.277707,-0.393147,-0.828549,0.547776,-0.811375,2.48345,-2.43285,-3.27235,1.33182,-1.28124,-0.657537,1.11204,-0.885635,-0.203271,-1.28735,0.716269,0.0970622,1.98923,-1.39484,0.259424,0.361721,-0.129747,0.0587671,0.00223999,0.92091,-0.266745,0.847496,0.276484,0.10015,0.118579,0.784775,1.15485,0.473289,-0.161167,0.45819,2.31336,-0.86672,0.521044,-0.207132,-1.71754,0.235018,-1.91031,-1.45611,-1.37247,-1.85116,0.544519,-1.48001,1.08985,0.682993,-0.387979,-0.591046,-1.02826,0.0661841,0.973673,0.202817,-1.56705,0.362955,0.747324,0.216687,-0.638843,-0.299262,0.352201,3.60189,7.51513,-1.5211,3.83774,1.79288,1.17236,0.262516,0.849754,-0.00634279,-1.45341,-1.31096,-0.50601,-0.85795,-0.157073,0.27922,0.165868,-0.299402,-0.784778,-0.653936,0.311169,-1.13041,1.14237,-0.449778,-0.557034,0.316521,-1.85498,1.51863,0.220354,-1.13664,-1.5695,-1.62503,-0.0375593,1.24782,0.00269647,-1.72582,0.617543,1.00538,-0.0836147,0.427677,0.898004,1.21317,-1.03928,-0.050842,1.86694,0.435498,0.440796,2.25708,0.371276,-0.210696,-0.75555,1.48373,2.99797,-0.277707,-1.44702,-0.489288,0.244425,0.558644
-141.779,0.999632,0.0348064,7,127,0,165.705,-0.543426,1.11279,-1.07528,-0.418255,-0.610515,1.25766,0.4162,-1.23811,0.566792,-0.497221,-1.49428,0.0479081,0.238542,0.481495,-0.0642897,-1.27882,-0.415511,-1.02293,-0.301785,-0.08092,0.165371,1.71495,0.599605,-0.973882,-0.120237,-1.46061,1.75809,0.262691,-0.723997,-1.08183,-0.446669,-0.137501,0.229795,0.778228,-1.20057,0.380318,0.169511,-0.663599,0.411921,1.36199,-0.985612,-0.777516,0.325665,-0.809886,1.1738,0.532936,0.608871,-0.0325863,1.72596,-1.16894,1.38701,-0.672711,0.145569,-0.645256,-1.34382,0.574028,-0.936991,-1.19045,5.19453,-0.610095,5.01005,-0.892463,0.49179,0.0446443,1.87114,-0.452319,-1.56113,-0.953369,-0.598003,-1.08606,-0.418232,0.408433,0.519955,-0.255673,-0.200148,-0.716104,0.410162,-1.40648,0.141204,-0.738809,-0.319236,0.403767,-1.49784,0.834613,0.2758,-1.05486,-1.50257,-1.76494,-0.0703378,1.37512,-0.239649,-1.35237,0.353973,1.0586,0.138932,0.14352,0.16108,1.86808,-1.01375,-0.192658,2.11151,0.133061,0.144416,2.38854,0.368023,-1.16479,-0.401746,0.726708,-0.140268,-0.302502,-0.532909,-0.36503,-0.0637489,0.576555,-5.61571,1.23198,-3.27929,-5.44617,-11.4673,1.21774,0.481117,-1.21221,0.408491,-0.398749,-1.42,0.0450921,0.392505,0.493154,-0.693763,-1.20438,-0.362573,-1.00444,-0.282116,-0.0653083,0.220504,1.67268,0.611831,-0.913641,-0.163415,-1.42035,1.88932,0.0805195,-0.974653,-1.08777,-0.43457,-0.0749622,0.262263,0.795181,-1.24383,-0.391393,0.169511,-0.74858,0.434579,0.944659,-1.2789,-0.670065,0.272923,-0.724727,1.24151,0.556718,0.661427,-0.0184075,1.63575,-1.16894,0.0646559,-3.19624,0.145569,-0.873484,-1.15445,0.6389,1.2165
-137.5,0.995532,0.0348064,7,127,0,164.309,0.544156,0.160115,0.197851,0.171859,0.501091,-0.0193305,-0.788237,0.302972,-0.694618,-0.209759,0.840213,0.99415,-0.580829,0.873215,-0.274941,0.280956,0.191129,-0.144716,-0.189126,-0.0467347,-1.01272,-0.0754484,1.13542,2.37798,0.838233,0.376963,-2.14601,1.18066,0.844264,0.247171,0.73582,-0.473531,-0.131102,-0.895321,0.388604,-1.05513,-0.489189,-0.527181,-0.16529,-0.423682,0.50763,-0.135794,0.190978,0.651351,0.254272,1.20824,0.52873,-1.04085,-0.834932,0.737409,-0.458742,0.759837,-0.0288497,-1.61893,-0.636219,-1.28839,-1.65291,-1.694,-5.19195,3.78956,-0.99505,4.66361,-1.54465,0.0374975,1.3745,-0.381613,0.67631,1.17743,-0.809247,0.0762486,-1.11121,0.6098,1.33842,0.33531,1.39463,0.434201,0.114876,0.263137,-2.06944,-1.51754,-0.542803,-0.225922,1.50284,-0.819017,-1.08042,0.283123,1.18381,0.16003,0.50362,-0.230833,-0.258652,1.19686,0.300016,0.0995391,1.20709,-0.491674,-1.41605,0.957787,0.917897,-0.510251,0.420266,-1.46679,-1.1984,-1.06327,0.524376,-1.59914,0.879391,-1.17202,-0.628531,-0.165092,0.55451,1.07791,-0.204977,-1.93164,0.924484,-1.79126,0.575184,6.05326,4.01655,-0.0118384,-0.781294,0.308981,-0.686823,-0.195803,0.852798,0.989973,-0.568925,0.879212,-0.296557,0.287298,0.198111,-0.215106,-0.188116,-0.0455638,-1.0501,-0.0647656,1.14146,2.38446,0.843651,0.383919,-2.14015,1.18222,0.852961,0.24462,0.741808,-0.467141,-0.125132,-0.889291,0.393846,-1.05675,-0.489189,-0.48709,-0.110777,-0.372583,0.512458,-0.0664047,0.21447,0.71493,-0.016598,1.20453,0.577324,-1.03329,-0.838627,0.737409,-0.556586,0.901894,-0.0288497,-0.728876,-0.536019,-0.571461,-2.80861
